,series_id,FIPS,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DtReturnedValues,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1,id,Area_Type,area_text,display_level,selectable,sort_sequence,FIPS_code
1821,LAUCN370730000000003,CN3707300000000,4.764,6.0,,,0,-24108,5.764,2014M10_3moAve,70,3130,F,"Gates County, NC",0,T,5389,CN3707300000000
1822,LAUCN370750000000003,CN3707500000000,8.836,11.7,,,0,-24108,9.836,,-24108,3131,F,"Graham County, NC",0,T,5390,CN3707500000000
1823,LAUCN370770000000003,CN3707700000000,5.856,5.6,2013M12,2014M04_3moAve,2014M04_3moAve,64,6.856,2013M10_3moAve,58,3132,F,"Granville County, NC",0,T,5391,CN3707700000000
1824,LAUCN370790000000003,CN3707900000000,5.956,6.4,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.956,2013M11_3moAve,59,3133,F,"Greene County, NC",0,T,5392,CN3707900000000
1825,LAUCN370810000000003,CN3708100000000,5.316,6.5,2014M12,,0,-24108,6.316,2014M10_3moAve,70,3134,F,"Guilford County, NC",0,T,5393,CN3708100000000
1826,LAUCN370830000000003,CN3708300000000,7.612,9.9,,,0,-24108,8.612,2014M11_3moAve,71,3135,F,"Halifax County, NC",0,T,5394,CN3708300000000
1827,LAUCN370850000000003,CN3708500000000,5.66,7.6,,,0,-24108,6.66,2014M11_3moAve,71,3136,F,"Harnett County, NC",0,T,5395,CN3708500000000
1828,LAUCN370870000000003,CN3708700000000,4.76,5.6,2014M10,2014M12_3moAve,2014M12_3moAve,72,5.76,2014M06_3moAve,66,3137,F,"Haywood County, NC",0,T,5396,CN3708700000000
1829,LAUCN370890000000003,CN3708900000000,4.064,5.2,2014M12,,0,-24108,5.064,2014M05_3moAve,65,3138,F,"Henderson County, NC",0,T,5397,CN3708900000000
1830,LAUCN370910000000003,CN3709100000000,5.88,7.9,,,0,-24108,6.88,2014M11_3moAve,71,3139,F,"Hertford County, NC",0,T,5398,CN3709100000000
1831,LAUCN370930000000003,CN3709300000000,5.348,8.7,,,0,-24108,6.348,,-24108,3140,F,"Hoke County, NC",0,T,5399,CN3709300000000
1832,LAUCN370950000000003,CN3709500000000,6.456,6.3,2009M06,2009M07_3moAve,2009M07_3moAve,7,7.456,2009M06_3moAve,6,3141,F,"Hyde County, NC",0,T,5400,CN3709500000000
1833,LAUCN370970000000003,CN3709700000000,5.428,5.9,2014M10,2014M11_3moAve,2014M11_3moAve,71,6.428,2014M05_3moAve,65,3142,F,"Iredell County, NC",0,T,5401,CN3709700000000
1834,LAUCN370990000000003,CN3709900000000,4.324,6.3,,,0,-24108,5.324,2014M11_3moAve,71,3143,F,"Jackson County, NC",0,T,5402,CN3709900000000
1835,LAUCN371010000000003,CN3710100000000,4.832,5.6,2014M11,2014M12_3moAve,2014M12_3moAve,72,5.832,2014M04_3moAve,64,3144,F,"Johnston County, NC",0,T,5403,CN3710100000000
1836,LAUCN371030000000003,CN3710300000000,5.368,6.0,2014M12,,0,-24108,6.368,2014M06_3moAve,66,3145,F,"Jones County, NC",0,T,5404,CN3710300000000
1837,LAUCN371050000000003,CN3710500000000,6.536,8.6,,,0,-24108,7.536,2014M11_3moAve,71,3146,F,"Lee County, NC",0,T,5405,CN3710500000000
1838,LAUCN371070000000003,CN3710700000000,6.18,7.2,2014M12,2014M12_3moAve,2014M12_3moAve,72,7.18,2014M06_3moAve,66,3147,F,"Lenoir County, NC",0,T,5406,CN3710700000000
1839,LAUCN371090000000003,CN3710900000000,6.008,5.9,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.008,2013M12_3moAve,60,3148,F,"Lincoln County, NC",0,T,5407,CN3710900000000
1840,LAUCN371110000000003,CN3711100000000,6.82,5.9,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.82,2013M12_3moAve,60,3149,F,"McDowell County, NC",0,T,5408,CN3711100000000
1841,LAUCN371130000000003,CN3711300000000,4.96,6.3,,,0,-24108,5.96,2014M10_3moAve,70,3150,F,"Macon County, NC",0,T,5409,CN3711300000000
1842,LAUCN371150000000003,CN3711500000000,4.744,6.2,2014M12,,0,-24108,5.744,2014M10_3moAve,70,3151,F,"Madison County, NC",0,T,5410,CN3711500000000
1843,LAUCN371170000000003,CN3711700000000,5.836,8.9,,,0,-24108,6.836,2014M11_3moAve,71,3152,F,"Martin County, NC",0,T,5411,CN3711700000000
1844,LAUCN371190000000003,CN3711900000000,5.208,5.9,2014M11,2014M12_3moAve,2014M12_3moAve,72,6.208,2014M04_3moAve,64,3153,F,"Mecklenburg County, NC",0,T,5412,CN3711900000000
1845,LAUCN371210000000003,CN3712100000000,7.54,7.2,2014M04,2014M06_3moAve,2014M06_3moAve,66,8.54,2014M04_3moAve,64,3154,F,"Mitchell County, NC",0,T,5413,CN3712100000000
1846,LAUCN371230000000003,CN3712300000000,7.184,6.5,2013M12,2014M04_3moAve,2014M04_3moAve,64,8.184,2013M09_3moAve,57,3155,F,"Montgomery County, NC",0,T,5414,CN3712300000000
1847,LAUCN371250000000003,CN3712500000000,5.304,6.3,2014M10,2014M12_3moAve,2014M12_3moAve,72,6.304,2014M04_3moAve,64,3156,F,"Moore County, NC",0,T,5415,CN3712500000000
1848,LAUCN371270000000003,CN3712700000000,6.296,8.3,,,0,-24108,7.296,2014M11_3moAve,71,3157,F,"Nash County, NC",0,T,5416,CN3712700000000
1849,LAUCN371290000000003,CN3712900000000,4.424,5.8,,,0,-24108,5.424,2014M11_3moAve,71,3158,F,"New Hanover County, NC",0,T,5417,CN3712900000000
1850,LAUCN371310000000003,CN3713100000000,6.784,8.6,2014M12,2014M12_3moAve,2014M12_3moAve,72,7.784,2014M10_3moAve,70,3159,F,"Northampton County, NC",0,T,5418,CN3713100000000
1851,LAUCN371330000000003,CN3713300000000,5.02,6.4,2014M12,,0,-24108,6.02,2014M05_3moAve,65,3160,F,"Onslow County, NC",0,T,5419,CN3713300000000
1852,LAUCN371350000000003,CN3713500000000,3.588,5.2,,,0,-24108,4.588,2013M12_3moAve,60,3161,F,"Orange County, NC",0,T,5420,CN3713500000000
1853,LAUCN371370000000003,CN3713700000000,5.06,6.5,,,0,-24108,6.06,2014M10_3moAve,70,3162,F,"Pamlico County, NC",0,T,5421,CN3713700000000
1854,LAUCN371390000000003,CN3713900000000,5.868,8.0,,,0,-24108,6.868,,-24108,3163,F,"Pasquotank County, NC",0,T,5422,CN3713900000000
1855,LAUCN371410000000003,CN3714100000000,5.088,6.5,,,0,-24108,6.088,2014M11_3moAve,71,3164,F,"Pender County, NC",0,T,5423,CN3714100000000
1856,LAUCN371430000000003,CN3714300000000,5.932,7.6,,,0,-24108,6.932,2014M12_3moAve,72,3165,F,"Perquimans County, NC",0,T,5424,CN3714300000000
1857,LAUCN371450000000003,CN3714500000000,6.94,7.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.94,2014M05_3moAve,65,3166,F,"Person County, NC",0,T,5425,CN3714500000000
1858,LAUCN371470000000003,CN3714700000000,5.72,7.0,2014M10,2014M11_3moAve,2014M11_3moAve,71,6.72,2014M01_3moAve,61,3167,F,"Pitt County, NC",0,T,5426,CN3714700000000
1859,LAUCN371490000000003,CN3714900000000,4.072,5.8,,,0,-24108,5.072,2014M10_3moAve,70,3168,F,"Polk County, NC",0,T,5427,CN3714900000000
1860,LAUCN371510000000003,CN3715100000000,5.468,6.1,2014M10,2014M11_3moAve,2014M11_3moAve,71,6.468,2014M05_3moAve,65,3169,F,"Randolph County, NC",0,T,5428,CN3715100000000
1861,LAUCN371530000000003,CN3715300000000,8.268,8.7,2014M09,2014M10_3moAve,2014M10_3moAve,70,9.268,2014M04_3moAve,64,3170,F,"Richmond County, NC",0,T,5429,CN3715300000000
1862,LAUCN371550000000003,CN3715500000000,6.992,9.5,,,0,-24108,7.992,2014M12_3moAve,72,3171,F,"Robeson County, NC",0,T,5430,CN3715500000000
1863,LAUCN371570000000003,CN3715700000000,6.78,7.1,2014M09,2014M11_3moAve,2014M11_3moAve,71,7.78,2014M05_3moAve,65,3172,F,"Rockingham County, NC",0,T,5431,CN3715700000000
1864,LAUCN371590000000003,CN3715900000000,6.368,6.5,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.368,2014M04_3moAve,64,3173,F,"Rowan County, NC",0,T,5432,CN3715900000000
1865,LAUCN371610000000003,CN3716100000000,7.152,8.6,,,0,-24108,8.152,2014M10_3moAve,70,3174,F,"Rutherford County, NC",0,T,5433,CN3716100000000
1866,LAUCN371630000000003,CN3716300000000,4.616,6.5,,,0,-24108,5.616,2014M11_3moAve,71,3175,F,"Sampson County, NC",0,T,5434,CN3716300000000
1867,LAUCN371650000000003,CN3716500000000,10.416,11.7,2014M10,2014M12_3moAve,2014M12_3moAve,72,11.416,2014M10_3moAve,70,3176,F,"Scotland County, NC",0,T,5435,CN3716500000000
1868,LAUCN371670000000003,CN3716700000000,5.636,6.0,2014M04,2014M10_3moAve,2014M10_3moAve,70,6.636,2014M01_3moAve,61,3177,F,"Stanly County, NC",0,T,5436,CN3716700000000
1869,LAUCN371690000000003,CN3716900000000,5.056,5.9,2014M11,2014M12_3moAve,2014M12_3moAve,72,6.056,2014M05_3moAve,65,3178,F,"Stokes County, NC",0,T,5437,CN3716900000000
1870,LAUCN371710000000003,CN3717100000000,6.48,6.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.48,2013M11_3moAve,59,3179,F,"Surry County, NC",0,T,5438,CN3717100000000
1871,LAUCN371730000000003,CN3717300000000,7.032,7.2,2014M09,,0,-24108,8.032,2014M07_3moAve,67,3180,F,"Swain County, NC",0,T,5439,CN3717300000000
1872,LAUCN371750000000003,CN3717500000000,4.372,6.0,,,0,-24108,5.372,2014M10_3moAve,70,3181,F,"Transylvania County, NC",0,T,5440,CN3717500000000
1873,LAUCN371770000000003,CN3717700000000,6.36,7.5,,,0,-24108,7.36,2014M09_3moAve,69,3182,F,"Tyrrell County, NC",0,T,5441,CN3717700000000
1874,LAUCN371790000000003,CN3717900000000,4.676,5.3,2014M10,2014M11_3moAve,2014M11_3moAve,71,5.676,2013M12_3moAve,60,3183,F,"Union County, NC",0,T,5442,CN3717900000000
1875,LAUCN371810000000003,CN3718100000000,7.672,9.7,,,0,-24108,8.672,2014M11_3moAve,71,3184,F,"Vance County, NC",0,T,5443,CN3718100000000
1876,LAUCN371830000000003,CN3718300000000,4.004,5.2,2014M12,,0,-24108,5.004,2014M04_3moAve,64,3185,F,"Wake County, NC",0,T,5444,CN3718300000000
1877,LAUCN371850000000003,CN3718500000000,7.232,9.3,,,0,-24108,8.232,2014M11_3moAve,71,3186,F,"Warren County, NC",0,T,5445,CN3718500000000
1878,LAUCN371870000000003,CN3718700000000,7.0,9.0,,,0,-24108,8.0,2014M12_3moAve,72,3187,F,"Washington County, NC",0,T,5446,CN3718700000000
1879,LAUCN371890000000003,CN3718900000000,4.012,5.6,,,0,-24108,5.012,2014M10_3moAve,70,3188,F,"Watauga County, NC",0,T,5447,CN3718900000000
1880,LAUCN371910000000003,CN3719100000000,5.072,6.8,,,0,-24108,6.072,2014M11_3moAve,71,3189,F,"Wayne County, NC",0,T,5448,CN3719100000000
1881,LAUCN371930000000003,CN3719300000000,6.392,6.4,2014M04,2014M10_3moAve,2014M10_3moAve,70,7.392,2014M01_3moAve,61,3190,F,"Wilkes County, NC",0,T,5449,CN3719300000000
1882,LAUCN371950000000003,CN3719500000000,6.936,10.5,,,0,-24108,7.936,2014M12_3moAve,72,3191,F,"Wilson County, NC",0,T,5450,CN3719500000000
1883,LAUCN371970000000003,CN3719700000000,4.896,5.6,2014M10,2014M11_3moAve,2014M11_3moAve,71,5.896,2014M04_3moAve,64,3192,F,"Yadkin County, NC",0,T,5451,CN3719700000000
1884,LAUCN371990000000003,CN3719900000000,6.636,6.5,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.636,2013M12_3moAve,60,3193,F,"Yancey County, NC",0,T,5452,CN3719900000000
1885,LAUCN380010000000003,CN3800100000000,2.42,2.6,2011M04,2013M07_3moAve,2013M07_3moAve,55,3.42,2009M07_3moAve,7,3194,F,"Adams County, ND",0,T,5528,CN3800100000000
1886,LAUCN380030000000003,CN3800300000000,3.04,5.6,2011M10,2012M09_3moAve,2012M09_3moAve,45,4.04,2009M09_3moAve,9,3195,F,"Barnes County, ND",0,T,5529,CN3800300000000
1887,LAUCN380050000000003,CN3800500000000,6.508,4.3,2009M04,2009M06_3moAve,2009M06_3moAve,6,7.508,2009M05_3moAve,5,3196,F,"Benson County, ND",0,T,5530,CN3800500000000
1888,LAUCN380070000000003,CN3800700000000,2.296,2.1,2009M05,2009M07_3moAve,2009M07_3moAve,7,3.296,2009M05_3moAve,5,3197,F,"Billings County, ND",0,T,5531,CN3800700000000
1889,LAUCN380090000000003,CN3800900000000,3.44,4.0,2009M07,2009M09_3moAve,2009M09_3moAve,9,4.44,2009M05_3moAve,5,3198,F,"Bottineau County, ND",0,T,5532,CN3800900000000
1890,LAUCN380110000000003,CN3801100000000,2.044,1.9,2010M09,2011M09_3moAve,2011M09_3moAve,33,3.044,2009M08_3moAve,8,3199,F,"Bowman County, ND",0,T,5533,CN3801100000000
1891,LAUCN380130000000003,CN3801300000000,2.456,3.1,2009M09,2010M11_3moAve,2010M11_3moAve,23,3.456,2009M05_3moAve,5,3200,F,"Burke County, ND",0,T,5534,CN3801300000000
1892,LAUCN380150000000003,CN3801500000000,2.724,2.0,2009M09,2011M10_3moAve,2011M10_3moAve,34,3.724,2009M06_3moAve,6,3201,F,"Burleigh County, ND",0,T,5535,CN3801500000000
1893,LAUCN380170000000003,CN3801700000000,2.632,2.0,2011M10,2012M09_3moAve,2012M09_3moAve,45,3.632,2009M11_3moAve,11,3202,F,"Cass County, ND",0,T,5536,CN3801700000000
1894,LAUCN380190000000003,CN3801900000000,3.088,2.6,2009M07,2009M08_3moAve,2009M08_3moAve,8,4.088,2009M05_3moAve,5,3203,F,"Cavalier County, ND",0,T,5537,CN3801900000000
1895,LAUCN380210000000003,CN3802100000000,2.836,1.8,2010M08,2010M09_3moAve,2010M09_3moAve,21,3.836,2010M05_3moAve,17,3204,F,"Dickey County, ND",0,T,5538,CN3802100000000
1896,LAUCN380230000000003,CN3802300000000,3.272,1.4,2009M09,2009M10_3moAve,2009M10_3moAve,10,4.272,2009M05_3moAve,5,3205,F,"Divide County, ND",0,T,5539,CN3802300000000
1897,LAUCN380250000000003,CN3802500000000,3.532,1.8,2009M09,2009M01_3moAve,2009M01_3moAve,1,4.532,2009M07_3moAve,7,3206,F,"Dunn County, ND",0,T,5540,CN3802500000000
1898,LAUCN380270000000003,CN3802700000000,5.548,4.4,2009M05,2009M06_3moAve,2009M06_3moAve,6,6.548,2009M06_3moAve,6,3207,F,"Eddy County, ND",0,T,5541,CN3802700000000
1899,LAUCN380290000000003,CN3802900000000,5.056,4.3,2009M09,2011M09_3moAve,2011M09_3moAve,33,6.056,2009M07_3moAve,7,3208,F,"Emmons County, ND",0,T,5542,CN3802900000000
1900,LAUCN380310000000003,CN3803100000000,3.2,2.4,2009M05,2009M07_3moAve,2009M07_3moAve,7,4.2,2009M05_3moAve,5,3209,F,"Foster County, ND",0,T,5543,CN3803100000000
1901,LAUCN380330000000003,CN3803300000000,2.736,2.1,2009M09,2010M07_3moAve,2010M07_3moAve,19,3.736,2009M06_3moAve,6,3210,F,"Golden Valley County, ND",0,T,5544,CN3803300000000
1902,LAUCN380350000000003,CN3803500000000,2.928,2.4,2010M09,2010M10_3moAve,2010M10_3moAve,22,3.928,2009M10_3moAve,10,3211,F,"Grand Forks County, ND",0,T,5545,CN3803500000000
1903,LAUCN380370000000003,CN3803700000000,3.828,2.7,2009M05,2009M07_3moAve,2009M07_3moAve,7,4.828,2009M06_3moAve,6,3212,F,"Grant County, ND",0,T,5546,CN3803700000000
1904,LAUCN380390000000003,CN3803900000000,2.556,1.8,2010M09,2010M10_3moAve,2010M10_3moAve,22,3.556,2009M05_3moAve,5,3213,F,"Griggs County, ND",0,T,5547,CN3803900000000
1905,LAUCN380410000000003,CN3804100000000,3.764,2.5,2009M05,2009M01_3moAve,2009M01_3moAve,1,4.764,2009M05_3moAve,5,3214,F,"Hettinger County, ND",0,T,5548,CN3804100000000
1906,LAUCN380430000000003,CN3804300000000,4.512,3.4,2009M05,2009M06_3moAve,2009M06_3moAve,6,5.512,2009M05_3moAve,5,3215,F,"Kidder County, ND",0,T,5549,CN3804300000000
1907,LAUCN380450000000003,CN3804500000000,3.224,2.4,2010M09,2010M09_3moAve,2010M09_3moAve,21,4.224,2009M05_3moAve,5,3216,F,"LaMoure County, ND",0,T,5550,CN3804500000000
1908,LAUCN380470000000003,CN3804700000000,3.544,2.6,2009M05,2009M07_3moAve,2009M07_3moAve,7,4.544,2009M05_3moAve,5,3217,F,"Logan County, ND",0,T,5551,CN3804700000000
1909,LAUCN380490000000003,CN3804900000000,5.06,3.8,2009M05,2009M06_3moAve,2009M06_3moAve,6,6.06,2009M05_3moAve,5,3218,F,"McHenry County, ND",0,T,5552,CN3804900000000
1910,LAUCN380510000000003,CN3805100000000,2.844,2.8,2012M05,2012M09_3moAve,2012M09_3moAve,45,3.844,2009M06_3moAve,6,3219,F,"McIntosh County, ND",0,T,5553,CN3805100000000
1911,LAUCN380530000000003,CN3805300000000,2.764,2.0,2009M09,2009M01_3moAve,2009M01_3moAve,1,3.764,2009M06_3moAve,6,3220,F,"McKenzie County, ND",0,T,5554,CN3805300000000
1912,LAUCN380550000000003,CN3805500000000,4.576,3.5,2009M05,2009M06_3moAve,2009M06_3moAve,6,5.576,2009M05_3moAve,5,3221,F,"McLean County, ND",0,T,5555,CN3805500000000
1913,LAUCN380570000000003,CN3805700000000,4.384,4.3,2009M04,2009M05_3moAve,2009M05_3moAve,5,5.384,2009M05_3moAve,5,3222,F,"Mercer County, ND",0,T,5556,CN3805700000000
1914,LAUCN380590000000003,CN3805900000000,3.436,2.6,2009M08,2009M09_3moAve,2009M09_3moAve,9,4.436,2009M05_3moAve,5,3223,F,"Morton County, ND",0,T,5557,CN3805900000000
1915,LAUCN380610000000003,CN3806100000000,4.996,1.6,2009M01,2009M01_3moAve,2009M01_3moAve,1,5.996,2009M05_3moAve,5,3224,F,"Mountrail County, ND",0,T,5558,CN3806100000000
1916,LAUCN380630000000003,CN3806300000000,3.752,3.4,2009M05,2009M01_3moAve,2009M01_3moAve,1,4.752,2009M05_3moAve,5,3225,F,"Nelson County, ND",0,T,5559,CN3806300000000
1917,LAUCN380650000000003,CN3806500000000,4.412,6.3,2009M04,2009M05_3moAve,2009M05_3moAve,5,5.412,2009M05_3moAve,5,3226,F,"Oliver County, ND",0,T,5560,CN3806500000000
1918,LAUCN380670000000003,CN3806700000000,5.388,5.6,2009M05,2009M09_3moAve,2009M09_3moAve,9,6.388,2009M05_3moAve,5,3227,F,"Pembina County, ND",0,T,5561,CN3806700000000
1919,LAUCN380690000000003,CN3806900000000,4.44,3.6,2009M09,2009M09_3moAve,2009M09_3moAve,9,5.44,2009M06_3moAve,6,3228,F,"Pierce County, ND",0,T,5562,CN3806900000000
1920,LAUCN380710000000003,CN3807100000000,3.86,3.0,2009M07,2009M09_3moAve,2009M09_3moAve,9,4.86,2009M05_3moAve,5,3229,F,"Ramsey County, ND",0,T,5563,CN3807100000000
1921,LAUCN380730000000003,CN3807300000000,3.324,2.5,2010M10,2011M08_3moAve,2011M08_3moAve,32,4.324,2010M07_3moAve,19,3230,F,"Ransom County, ND",0,T,5564,CN3807300000000
1922,LAUCN380750000000003,CN3807500000000,2.816,3.4,2009M12,2010M07_3moAve,2010M07_3moAve,19,3.816,2009M09_3moAve,9,3231,F,"Renville County, ND",0,T,5565,CN3807500000000
1923,LAUCN380770000000003,CN3807700000000,3.612,2.8,2010M05,2010M09_3moAve,2010M09_3moAve,21,4.612,2009M09_3moAve,9,3232,F,"Richland County, ND",0,T,5566,CN3807700000000
1924,LAUCN380790000000003,CN3807900000000,9.248,14.7,2009M09,2009M10_3moAve,2009M10_3moAve,10,10.248,2009M10_3moAve,10,3233,F,"Rolette County, ND",0,T,5567,CN3807900000000
1925,LAUCN380810000000003,CN3808100000000,4.064,1.6,2010M07,2010M08_3moAve,2010M08_3moAve,20,5.064,2010M05_3moAve,17,3234,F,"Sargent County, ND",0,T,5568,CN3808100000000
1926,LAUCN380830000000003,CN3808300000000,4.656,3.7,2009M07,2009M08_3moAve,2009M08_3moAve,8,5.656,2009M07_3moAve,7,3235,F,"Sheridan County, ND",0,T,5569,CN3808300000000
1927,LAUCN380850000000003,CN3808500000000,5.824,4.9,2009M01,2009M01_3moAve,2009M01_3moAve,1,6.824,2009M05_3moAve,5,3236,F,"Sioux County, ND",0,T,5570,CN3808500000000
1928,LAUCN380870000000003,CN3808700000000,1.468,2.9,,,0,-24108,2.468,2009M05_3moAve,5,3237,F,"Slope County, ND",0,T,5571,CN3808700000000
1929,LAUCN380890000000003,CN3808900000000,2.42,2.1,2010M08,2010M09_3moAve,2010M09_3moAve,21,3.42,2009M06_3moAve,6,3238,F,"Stark County, ND",0,T,5572,CN3808900000000
1930,LAUCN380910000000003,CN3809100000000,2.232,2.5,2010M09,2010M10_3moAve,2010M10_3moAve,22,3.232,2009M05_3moAve,5,3239,F,"Steele County, ND",0,T,5573,CN3809100000000
1931,LAUCN380930000000003,CN3809300000000,2.9,2.5,2009M10,2009M11_3moAve,2009M11_3moAve,11,3.9,2009M06_3moAve,6,3240,F,"Stutsman County, ND",0,T,5574,CN3809300000000
1932,LAUCN380950000000003,CN3809500000000,3.62,2.6,2009M04,2009M01_3moAve,2009M01_3moAve,1,4.62,2009M05_3moAve,5,3241,F,"Towner County, ND",0,T,5575,CN3809500000000
1933,LAUCN380970000000003,CN3809700000000,3.308,3.4,2009M09,2009M11_3moAve,2009M11_3moAve,11,4.308,2009M05_3moAve,5,3242,F,"Traill County, ND",0,T,5576,CN3809700000000
1934,LAUCN380990000000003,CN3809900000000,4.268,4.3,2009M05,2009M11_3moAve,2009M11_3moAve,11,5.268,2009M05_3moAve,5,3243,F,"Walsh County, ND",0,T,5577,CN3809900000000
1935,LAUCN381010000000003,CN3810100000000,2.976,2.8,2009M09,2009M10_3moAve,2009M10_3moAve,10,3.976,2009M06_3moAve,6,3244,F,"Ward County, ND",0,T,5578,CN3810100000000
1936,LAUCN381030000000003,CN3810300000000,4.52,3.2,2009M07,2009M09_3moAve,2009M09_3moAve,9,5.52,2009M06_3moAve,6,3245,F,"Wells County, ND",0,T,5579,CN3810300000000
1937,LAUCN381050000000003,CN3810500000000,1.808,1.8,2010M09,2009M01_3moAve,2009M01_3moAve,1,2.808,2009M05_3moAve,5,3246,F,"Williams County, ND",0,T,5580,CN3810500000000
1938,LAUCN390010000000003,CN3900100000000,8.46,7.7,2014M04,2014M06_3moAve,2014M06_3moAve,66,9.46,2014M05_3moAve,65,3247,F,"Adams County, OH",0,T,5644,CN3900100000000
1939,LAUCN390030000000003,CN3900300000000,6.824,4.9,2013M12,2014M04_3moAve,2014M04_3moAve,64,7.824,2012M05_3moAve,41,3248,F,"Allen County, OH",0,T,5645,CN3900300000000
1940,LAUCN390050000000003,CN3900500000000,6.704,4.9,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.704,2012M06_3moAve,42,3249,F,"Ashland County, OH",0,T,5646,CN3900500000000
1941,LAUCN390070000000003,CN3900700000000,7.476,5.7,2014M04,2014M05_3moAve,2014M05_3moAve,65,8.476,2014M04_3moAve,64,3250,F,"Ashtabula County, OH",0,T,5647,CN3900700000000
1942,LAUCN390090000000003,CN3900900000000,6.392,7.0,2014M04,2014M10_3moAve,2014M10_3moAve,70,7.392,2014M04_3moAve,64,3251,F,"Athens County, OH",0,T,5648,CN3900900000000
1943,LAUCN390110000000003,CN3901100000000,4.916,3.8,2013M12,2014M04_3moAve,2014M04_3moAve,64,5.916,2012M10_3moAve,46,3252,F,"Auglaize County, OH",0,T,5649,CN3901100000000
1944,LAUCN390130000000003,CN3901300000000,5.84,6.5,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.84,2014M05_3moAve,65,3253,F,"Belmont County, OH",0,T,5650,CN3901300000000
1945,LAUCN390150000000003,CN3901500000000,7.028,5.8,2014M04,2014M06_3moAve,2014M06_3moAve,66,8.028,2014M05_3moAve,65,3254,F,"Brown County, OH",0,T,5651,CN3901500000000
1946,LAUCN390170000000003,CN3901700000000,5.492,4.7,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.492,2014M03_3moAve,63,3255,F,"Butler County, OH",0,T,5652,CN3901700000000
1947,LAUCN390190000000003,CN3901900000000,6.864,5.7,2014M04,2014M04_3moAve,2014M04_3moAve,64,7.864,2012M05_3moAve,41,3256,F,"Carroll County, OH",0,T,5653,CN3901900000000
1948,LAUCN390210000000003,CN3902100000000,6.404,4.7,2013M04,2013M11_3moAve,2013M11_3moAve,59,7.404,2012M05_3moAve,41,3257,F,"Champaign County, OH",0,T,5654,CN3902100000000
1949,LAUCN390230000000003,CN3902300000000,6.436,5.1,2013M12,2014M04_3moAve,2014M04_3moAve,64,7.436,2012M06_3moAve,42,3258,F,"Clark County, OH",0,T,5655,CN3902300000000
1950,LAUCN390250000000003,CN3902500000000,5.464,4.5,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.464,2014M04_3moAve,64,3259,F,"Clermont County, OH",0,T,5656,CN3902500000000
1951,LAUCN390270000000003,CN3902700000000,5.396,6.2,,,0,-24108,6.396,2014M12_3moAve,72,3260,F,"Clinton County, OH",0,T,5657,CN3902700000000
1952,LAUCN390290000000003,CN3902900000000,6.704,5.7,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.704,2012M10_3moAve,46,3261,F,"Columbiana County, OH",0,T,5658,CN3902900000000
1953,LAUCN390310000000003,CN3903100000000,7.684,6.8,2014M04,2014M05_3moAve,2014M05_3moAve,65,8.684,2014M04_3moAve,64,3262,F,"Coshocton County, OH",0,T,5659,CN3903100000000
1954,LAUCN390330000000003,CN3903300000000,7.796,5.6,2013M12,2014M04_3moAve,2014M04_3moAve,64,8.796,2012M06_3moAve,42,3263,F,"Crawford County, OH",0,T,5660,CN3903300000000
1955,LAUCN390350000000003,CN3903500000000,5.94,5.8,2014M04,2014M10_3moAve,2014M10_3moAve,70,6.94,2011M12_3moAve,36,3264,F,"Cuyahoga County, OH",0,T,5661,CN3903500000000
1956,LAUCN390370000000003,CN3903700000000,6.012,4.1,2013M12,2014M05_3moAve,2014M05_3moAve,65,7.012,2012M06_3moAve,42,3265,F,"Darke County, OH",0,T,5662,CN3903700000000
1957,LAUCN390390000000003,CN3903900000000,6.524,4.6,2013M12,2014M04_3moAve,2014M04_3moAve,64,7.524,2012M09_3moAve,45,3266,F,"Defiance County, OH",0,T,5663,CN3903900000000
1958,LAUCN390410000000003,CN3904100000000,4.304,3.5,2014M03,2014M04_3moAve,2014M04_3moAve,64,5.304,2012M05_3moAve,41,3267,F,"Delaware County, OH",0,T,5664,CN3904100000000
