id,Area_Type,FIPS,area_text,display_level,selectable,sort_sequence
3984,F,CN4900700000000,"Carbon County, UT",0,T,7176
3985,F,CN4900900000000,"Daggett County, UT",0,T,7177
3986,F,CN4901100000000,"Davis County, UT",0,T,7178
3987,F,CN4901300000000,"Duchesne County, UT",0,T,7179
3988,F,CN4901500000000,"Emery County, UT",0,T,7180
3989,F,CN4901700000000,"Garfield County, UT",0,T,7181
3990,F,CN4901900000000,"Grand County, UT",0,T,7182
3991,F,CN4902100000000,"Iron County, UT",0,T,7183
3992,F,CN4902300000000,"Juab County, UT",0,T,7184
3993,F,CN4902500000000,"Kane County, UT",0,T,7185
3994,F,CN4902700000000,"Millard County, UT",0,T,7186
3995,F,CN4902900000000,"Morgan County, UT",0,T,7187
3996,F,CN4903100000000,"Piute County, UT",0,T,7188
3997,F,CN4903300000000,"Rich County, UT",0,T,7189
3998,F,CN4903500000000,"Salt Lake County, UT",0,T,7190
3999,F,CN4903700000000,"San Juan County, UT",0,T,7191
4000,F,CN4903900000000,"Sanpete County, UT",0,T,7192
4001,F,CN4904100000000,"Sevier County, UT",0,T,7193
4002,F,CN4904300000000,"Summit County, UT",0,T,7194
4003,F,CN4904500000000,"Tooele County, UT",0,T,7195
4004,F,CN4904700000000,"Uintah County, UT",0,T,7196
4005,F,CN4904900000000,"Utah County, UT",0,T,7197
4006,F,CN4905100000000,"Wasatch County, UT",0,T,7198
4007,F,CN4905300000000,"Washington County, UT",0,T,7199
4008,F,CN4905500000000,"Wayne County, UT",0,T,7200
4009,F,CN4905700000000,"Weber County, UT",0,T,7201
4010,F,CN5000100000000,"Addison County, VT",0,T,7241
4011,F,CN5000300000000,"Bennington County, VT",0,T,7242
4012,F,CN5000500000000,"Caledonia County, VT",0,T,7243
4013,F,CN5000700000000,"Chittenden County, VT",0,T,7244
4014,F,CN5000900000000,"Essex County, VT",0,T,7245
4015,F,CN5001100000000,"Franklin County, VT",0,T,7246
4016,F,CN5001300000000,"Grand Isle County, VT",0,T,7247
4017,F,CN5001500000000,"Lamoille County, VT",0,T,7248
4018,F,CN5001700000000,"Orange County, VT",0,T,7249
4019,F,CN5001900000000,"Orleans County, VT",0,T,7250
4020,F,CN5002100000000,"Rutland County, VT",0,T,7251
4021,F,CN5002300000000,"Washington County, VT",0,T,7252
4022,F,CN5002500000000,"Windham County, VT",0,T,7253
4023,F,CN5002700000000,"Windsor County, VT",0,T,7254
4024,F,CN5100100000000,"Accomack County, VA",0,T,7538
4025,F,CN5100300000000,"Albemarle County, VA",0,T,7539
4026,F,CN5100500000000,"Alleghany County, VA",0,T,7540
4027,F,CN5100700000000,"Amelia County, VA",0,T,7541
4028,F,CN5100900000000,"Amherst County, VA",0,T,7542
4029,F,CN5101100000000,"Appomattox County, VA",0,T,7543
4030,F,CN5101300000000,"Arlington County, VA",0,T,7544
4031,F,CN5101500000000,"Augusta County, VA",0,T,7545
4032,F,CN5101700000000,"Bath County, VA",0,T,7546
4033,F,CN5101900000000,"Bedford County, VA",0,T,7547
4034,F,CN5102100000000,"Bland County, VA",0,T,7548
4035,F,CN5102300000000,"Botetourt County, VA",0,T,7549
4036,F,CN5102500000000,"Brunswick County, VA",0,T,7550
4037,F,CN5102700000000,"Buchanan County, VA",0,T,7551
4038,F,CN5102900000000,"Buckingham County, VA",0,T,7552
4039,F,CN5103100000000,"Campbell County, VA",0,T,7553
4040,F,CN5103300000000,"Caroline County, VA",0,T,7554
4041,F,CN5103500000000,"Carroll County, VA",0,T,7555
4042,F,CN5103600000000,"Charles City County, VA",0,T,7556
4043,F,CN5103700000000,"Charlotte County, VA",0,T,7557
4044,F,CN5104100000000,"Chesterfield County, VA",0,T,7558
4045,F,CN5104300000000,"Clarke County, VA",0,T,7559
4046,F,CN5104500000000,"Craig County, VA",0,T,7560
4047,F,CN5104700000000,"Culpeper County, VA",0,T,7561
4048,F,CN5104900000000,"Cumberland County, VA",0,T,7562
4049,F,CN5105100000000,"Dickenson County, VA",0,T,7563
4050,F,CN5105300000000,"Dinwiddie County, VA",0,T,7564
4051,F,CN5105700000000,"Essex County, VA",0,T,7565
4052,F,CN5105900000000,"Fairfax County, VA",0,T,7566
4053,F,CN5106100000000,"Fauquier County, VA",0,T,7567
4054,F,CN5106300000000,"Floyd County, VA",0,T,7568
4055,F,CN5106500000000,"Fluvanna County, VA",0,T,7569
4056,F,CN5106700000000,"Franklin County, VA",0,T,7570
4057,F,CN5106900000000,"Frederick County, VA",0,T,7571
4058,F,CN5107100000000,"Giles County, VA",0,T,7572
4059,F,CN5107300000000,"Gloucester County, VA",0,T,7573
4060,F,CN5107500000000,"Goochland County, VA",0,T,7574
4061,F,CN5107700000000,"Grayson County, VA",0,T,7575
4062,F,CN5107900000000,"Greene County, VA",0,T,7576
4063,F,CN5108100000000,"Greensville County, VA",0,T,7577
4064,F,CN5108300000000,"Halifax County, VA",0,T,7578
4065,F,CN5108500000000,"Hanover County, VA",0,T,7579
4066,F,CN5108700000000,"Henrico County, VA",0,T,7580
4067,F,CN5108900000000,"Henry County, VA",0,T,7581
4068,F,CN5109100000000,"Highland County, VA",0,T,7582
4069,F,CN5109300000000,"Isle of Wight County, VA",0,T,7583
4070,F,CN5109500000000,"James City County, VA",0,T,7584
4071,F,CN5109700000000,"King and Queen County, VA",0,T,7585
4072,F,CN5109900000000,"King George County, VA",0,T,7586
4073,F,CN5110100000000,"King William County, VA",0,T,7587
4074,F,CN5110300000000,"Lancaster County, VA",0,T,7588
4075,F,CN5110500000000,"Lee County, VA",0,T,7589
4076,F,CN5110700000000,"Loudoun County, VA",0,T,7590
4077,F,CN5110900000000,"Louisa County, VA",0,T,7591
4078,F,CN5111100000000,"Lunenburg County, VA",0,T,7592
4079,F,CN5111300000000,"Madison County, VA",0,T,7593
4080,F,CN5111500000000,"Mathews County, VA",0,T,7594
4081,F,CN5111700000000,"Mecklenburg County, VA",0,T,7595
4082,F,CN5111900000000,"Middlesex County, VA",0,T,7596
4083,F,CN5112100000000,"Montgomery County, VA",0,T,7597
4084,F,CN5112500000000,"Nelson County, VA",0,T,7598
4085,F,CN5112700000000,"New Kent County, VA",0,T,7599
4086,F,CN5113100000000,"Northampton County, VA",0,T,7600
4087,F,CN5113300000000,"Northumberland County, VA",0,T,7601
4088,F,CN5113500000000,"Nottoway County, VA",0,T,7602
4089,F,CN5113700000000,"Orange County, VA",0,T,7603
4090,F,CN5113900000000,"Page County, VA",0,T,7604
4091,F,CN5114100000000,"Patrick County, VA",0,T,7605
4092,F,CN5114300000000,"Pittsylvania County, VA",0,T,7606
4093,F,CN5114500000000,"Powhatan County, VA",0,T,7607
4094,F,CN5114700000000,"Prince Edward County, VA",0,T,7608
4095,F,CN5114900000000,"Prince George County, VA",0,T,7609
4096,F,CN5115300000000,"Prince William County, VA",0,T,7610
4097,F,CN5115500000000,"Pulaski County, VA",0,T,7611
4098,F,CN5115700000000,"Rappahannock County, VA",0,T,7612
4099,F,CN5115900000000,"Richmond County, VA",0,T,7613
4100,F,CN5116100000000,"Roanoke County, VA",0,T,7614
4101,F,CN5116300000000,"Rockbridge County, VA",0,T,7615
4102,F,CN5116500000000,"Rockingham County, VA",0,T,7616
4103,F,CN5116700000000,"Russell County, VA",0,T,7617
4104,F,CN5116900000000,"Scott County, VA",0,T,7618
4105,F,CN5117100000000,"Shenandoah County, VA",0,T,7619
4106,F,CN5117300000000,"Smyth County, VA",0,T,7620
4107,F,CN5117500000000,"Southampton County, VA",0,T,7621
4108,F,CN5117700000000,"Spotsylvania County, VA",0,T,7622
4109,F,CN5117900000000,"Stafford County, VA",0,T,7623
4110,F,CN5118100000000,"Surry County, VA",0,T,7624
4111,F,CN5118300000000,"Sussex County, VA",0,T,7625
4112,F,CN5118500000000,"Tazewell County, VA",0,T,7626
4113,F,CN5118700000000,"Warren County, VA",0,T,7627
4114,F,CN5119100000000,"Washington County, VA",0,T,7628
4115,F,CN5119300000000,"Westmoreland County, VA",0,T,7629
4116,F,CN5119500000000,"Wise County, VA",0,T,7630
4117,F,CN5119700000000,"Wythe County, VA",0,T,7631
4118,F,CN5119900000000,"York County, VA",0,T,7632
4119,F,CN5151000000000,"Alexandria city, VA",0,T,7633
4120,F,CN5152000000000,"Bristol city, VA",0,T,7634
4121,F,CN5153000000000,"Buena Vista city, VA",0,T,7635
4122,F,CN5154000000000,"Charlottesville city, VA",0,T,7636
4123,F,CN5155000000000,"Chesapeake city, VA",0,T,7637
4124,F,CN5157000000000,"Colonial Heights city, VA",0,T,7638
4125,F,CN5158000000000,"Covington city, VA",0,T,7639
4126,F,CN5159000000000,"Danville city, VA",0,T,7640
4127,F,CN5159500000000,"Emporia city, VA",0,T,7641
4128,F,CN5160000000000,"Fairfax city, VA",0,T,7642
4129,F,CN5161000000000,"Falls Church city, VA",0,T,7643
4130,F,CN5162000000000,"Franklin city, VA",0,T,7644
4131,F,CN5163000000000,"Fredericksburg city, VA",0,T,7645
4132,F,CN5164000000000,"Galax city, VA",0,T,7646
4133,F,CN5165000000000,"Hampton city, VA",0,T,7647
4134,F,CN5166000000000,"Harrisonburg city, VA",0,T,7648
4135,F,CN5167000000000,"Hopewell city, VA",0,T,7649
4136,F,CN5167800000000,"Lexington city, VA",0,T,7650
4137,F,CN5168000000000,"Lynchburg city, VA",0,T,7651
4138,F,CN5168300000000,"Manassas city, VA",0,T,7652
4139,F,CN5168500000000,"Manassas Park city, VA",0,T,7653
4140,F,CN5169000000000,"Martinsville city, VA",0,T,7654
4141,F,CN5170000000000,"Newport News city, VA",0,T,7655
4142,F,CN5171000000000,"Norfolk city, VA",0,T,7656
4143,F,CN5172000000000,"Norton city, VA",0,T,7657
4144,F,CN5173000000000,"Petersburg city, VA",0,T,7658
4145,F,CN5173500000000,"Poquoson city, VA",0,T,7659
4146,F,CN5174000000000,"Portsmouth city, VA",0,T,7660
4147,F,CN5175000000000,"Radford city, VA",0,T,7661
4148,F,CN5176000000000,"Richmond city, VA",0,T,7662
4149,F,CN5177000000000,"Roanoke city, VA",0,T,7663
4150,F,CN5177500000000,"Salem city, VA",0,T,7664
4151,F,CN5179000000000,"Staunton city, VA",0,T,7665
4152,F,CN5180000000000,"Suffolk city, VA",0,T,7666
4153,F,CN5181000000000,"Virginia Beach city, VA",0,T,7667
4154,F,CN5182000000000,"Waynesboro city, VA",0,T,7668
4155,F,CN5183000000000,"Williamsburg city, VA",0,T,7669
4156,F,CN5184000000000,"Winchester city, VA",0,T,7670
4157,F,CN5300100000000,"Adams County, WA",0,T,7749
4158,F,CN5300300000000,"Asotin County, WA",0,T,7750
4159,F,CN5300500000000,"Benton County, WA",0,T,7751
4160,F,CN5300700000000,"Chelan County, WA",0,T,7752
4161,F,CN5300900000000,"Clallam County, WA",0,T,7753
4162,F,CN5301100000000,"Clark County, WA",0,T,7754
4163,F,CN5301300000000,"Columbia County, WA",0,T,7755
4164,F,CN5301500000000,"Cowlitz County, WA",0,T,7756
4165,F,CN5301700000000,"Douglas County, WA",0,T,7757
4166,F,CN5301900000000,"Ferry County, WA",0,T,7758
4167,F,CN5302100000000,"Franklin County, WA",0,T,7759
4168,F,CN5302300000000,"Garfield County, WA",0,T,7760
4169,F,CN5302500000000,"Grant County, WA",0,T,7761
4170,F,CN5302700000000,"Grays Harbor County, WA",0,T,7762
4171,F,CN5302900000000,"Island County, WA",0,T,7763
4172,F,CN5303100000000,"Jefferson County, WA",0,T,7764
4173,F,CN5303300000000,"King County, WA",0,T,7765
4174,F,CN5303500000000,"Kitsap County, WA",0,T,7766
4175,F,CN5303700000000,"Kittitas County, WA",0,T,7767
4176,F,CN5303900000000,"Klickitat County, WA",0,T,7768
4177,F,CN5304100000000,"Lewis County, WA",0,T,7769
4178,F,CN5304300000000,"Lincoln County, WA",0,T,7770
4179,F,CN5304500000000,"Mason County, WA",0,T,7771
4180,F,CN5304700000000,"Okanogan County, WA",0,T,7772
4181,F,CN5304900000000,"Pacific County, WA",0,T,7773
4182,F,CN5305100000000,"Pend Oreille County, WA",0,T,7774
4183,F,CN5305300000000,"Pierce County, WA",0,T,7775
4184,F,CN5305500000000,"San Juan County, WA",0,T,7776
4185,F,CN5305700000000,"Skagit County, WA",0,T,7777
4186,F,CN5305900000000,"Skamania County, WA",0,T,7778
4187,F,CN5306100000000,"Snohomish County, WA",0,T,7779
4188,F,CN5306300000000,"Spokane County, WA",0,T,7780
4189,F,CN5306500000000,"Stevens County, WA",0,T,7781
4190,F,CN5306700000000,"Thurston County, WA",0,T,7782
4191,F,CN5306900000000,"Wahkiakum County, WA",0,T,7783
4192,F,CN5307100000000,"Walla Walla County, WA",0,T,7784
4193,F,CN5307300000000,"Whatcom County, WA",0,T,7785
4194,F,CN5307500000000,"Whitman County, WA",0,T,7786
4195,F,CN5307700000000,"Yakima County, WA",0,T,7787
4196,F,CN5400100000000,"Barbour County, WV",0,T,7850
4197,F,CN5400300000000,"Berkeley County, WV",0,T,7851
4198,F,CN5400500000000,"Boone County, WV",0,T,7852
4199,F,CN5400700000000,"Braxton County, WV",0,T,7853
4200,F,CN5400900000000,"Brooke County, WV",0,T,7854
4201,F,CN5401100000000,"Cabell County, WV",0,T,7855
4202,F,CN5401300000000,"Calhoun County, WV",0,T,7856
4203,F,CN5401500000000,"Clay County, WV",0,T,7857
4204,F,CN5401700000000,"Doddridge County, WV",0,T,7858
4205,F,CN5401900000000,"Fayette County, WV",0,T,7859
4206,F,CN5402100000000,"Gilmer County, WV",0,T,7860
4207,F,CN5402300000000,"Grant County, WV",0,T,7861
4208,F,CN5402500000000,"Greenbrier County, WV",0,T,7862
4209,F,CN5402700000000,"Hampshire County, WV",0,T,7863
4210,F,CN5402900000000,"Hancock County, WV",0,T,7864
4211,F,CN5403100000000,"Hardy County, WV",0,T,7865
4212,F,CN5403300000000,"Harrison County, WV",0,T,7866
4213,F,CN5403500000000,"Jackson County, WV",0,T,7867
4214,F,CN5403700000000,"Jefferson County, WV",0,T,7868
4215,F,CN5403900000000,"Kanawha County, WV",0,T,7869
4216,F,CN5404100000000,"Lewis County, WV",0,T,7870
4217,F,CN5404300000000,"Lincoln County, WV",0,T,7871
4218,F,CN5404500000000,"Logan County, WV",0,T,7872
4219,F,CN5404700000000,"McDowell County, WV",0,T,7873
4220,F,CN5404900000000,"Marion County, WV",0,T,7874
4221,F,CN5405100000000,"Marshall County, WV",0,T,7875
4222,F,CN5405300000000,"Mason County, WV",0,T,7876
4223,F,CN5405500000000,"Mercer County, WV",0,T,7877
4224,F,CN5405700000000,"Mineral County, WV",0,T,7878
4225,F,CN5405900000000,"Mingo County, WV",0,T,7879
4226,F,CN5406100000000,"Monongalia County, WV",0,T,7880
4227,F,CN5406300000000,"Monroe County, WV",0,T,7881
4228,F,CN5406500000000,"Morgan County, WV",0,T,7882
4229,F,CN5406700000000,"Nicholas County, WV",0,T,7883
4230,F,CN5406900000000,"Ohio County, WV",0,T,7884
4231,F,CN5407100000000,"Pendleton County, WV",0,T,7885
4232,F,CN5407300000000,"Pleasants County, WV",0,T,7886
4233,F,CN5407500000000,"Pocahontas County, WV",0,T,7887
4234,F,CN5407700000000,"Preston County, WV",0,T,7888
4235,F,CN5407900000000,"Putnam County, WV",0,T,7889
4236,F,CN5408100000000,"Raleigh County, WV",0,T,7890
4237,F,CN5408300000000,"Randolph County, WV",0,T,7891
4238,F,CN5408500000000,"Ritchie County, WV",0,T,7892
4239,F,CN5408700000000,"Roane County, WV",0,T,7893
4240,F,CN5408900000000,"Summers County, WV",0,T,7894
4241,F,CN5409100000000,"Taylor County, WV",0,T,7895
4242,F,CN5409300000000,"Tucker County, WV",0,T,7896
4243,F,CN5409500000000,"Tyler County, WV",0,T,7897
4244,F,CN5409700000000,"Upshur County, WV",0,T,7898
4245,F,CN5409900000000,"Wayne County, WV",0,T,7899
4246,F,CN5410100000000,"Webster County, WV",0,T,7900
4247,F,CN5410300000000,"Wetzel County, WV",0,T,7901
4248,F,CN5410500000000,"Wirt County, WV",0,T,7902
4249,F,CN5410700000000,"Wood County, WV",0,T,7903
4250,F,CN5410900000000,"Wyoming County, WV",0,T,7904
4251,F,CN5500100000000,"Adams County, WI",0,T,7954
4252,F,CN5500300000000,"Ashland County, WI",0,T,7955
4253,F,CN5500500000000,"Barron County, WI",0,T,7956
4254,F,CN5500700000000,"Bayfield County, WI",0,T,7957
4255,F,CN5500900000000,"Brown County, WI",0,T,7958
4256,F,CN5501100000000,"Buffalo County, WI",0,T,7959
4257,F,CN5501300000000,"Burnett County, WI",0,T,7960
4258,F,CN5501500000000,"Calumet County, WI",0,T,7961
4259,F,CN5501700000000,"Chippewa County, WI",0,T,7962
4260,F,CN5501900000000,"Clark County, WI",0,T,7963
4261,F,CN5502100000000,"Columbia County, WI",0,T,7964
4262,F,CN5502300000000,"Crawford County, WI",0,T,7965
4263,F,CN5502500000000,"Dane County, WI",0,T,7966
4264,F,CN5502700000000,"Dodge County, WI",0,T,7967
4265,F,CN5502900000000,"Door County, WI",0,T,7968
4266,F,CN5503100000000,"Douglas County, WI",0,T,7969
4267,F,CN5503300000000,"Dunn County, WI",0,T,7970
4268,F,CN5503500000000,"Eau Claire County, WI",0,T,7971
4269,F,CN5503700000000,"Florence County, WI",0,T,7972
4270,F,CN5503900000000,"Fond du Lac County, WI",0,T,7973
4271,F,CN5504100000000,"Forest County, WI",0,T,7974
4272,F,CN5504300000000,"Grant County, WI",0,T,7975
4273,F,CN5504500000000,"Green County, WI",0,T,7976
4274,F,CN5504700000000,"Green Lake County, WI",0,T,7977
4275,F,CN5504900000000,"Iowa County, WI",0,T,7978
4276,F,CN5505100000000,"Iron County, WI",0,T,7979
4277,F,CN5505300000000,"Jackson County, WI",0,T,7980
4278,F,CN5505500000000,"Jefferson County, WI",0,T,7981
4279,F,CN5505700000000,"Juneau County, WI",0,T,7982
4280,F,CN5505900000000,"Kenosha County, WI",0,T,7983
4281,F,CN5506100000000,"Kewaunee County, WI",0,T,7984
4282,F,CN5506300000000,"La Crosse County, WI",0,T,7985
4283,F,CN5506500000000,"Lafayette County, WI",0,T,7986
4284,F,CN5506700000000,"Langlade County, WI",0,T,7987
4285,F,CN5506900000000,"Lincoln County, WI",0,T,7988
4286,F,CN5507100000000,"Manitowoc County, WI",0,T,7989
4287,F,CN5507300000000,"Marathon County, WI",0,T,7990
4288,F,CN5507500000000,"Marinette County, WI",0,T,7991
4289,F,CN5507700000000,"Marquette County, WI",0,T,7992
4290,F,CN5507800000000,"Menominee County, WI",0,T,7993
4291,F,CN5507900000000,"Milwaukee County, WI",0,T,7994
4292,F,CN5508100000000,"Monroe County, WI",0,T,7995
4293,F,CN5508300000000,"Oconto County, WI",0,T,7996
4294,F,CN5508500000000,"Oneida County, WI",0,T,7997
4295,F,CN5508700000000,"Outagamie County, WI",0,T,7998
4296,F,CN5508900000000,"Ozaukee County, WI",0,T,7999
4297,F,CN5509100000000,"Pepin County, WI",0,T,8000
4298,F,CN5509300000000,"Pierce County, WI",0,T,8001
4299,F,CN5509500000000,"Polk County, WI",0,T,8002
4300,F,CN5509700000000,"Portage County, WI",0,T,8003
4301,F,CN5509900000000,"Price County, WI",0,T,8004
4302,F,CN5510100000000,"Racine County, WI",0,T,8005
4303,F,CN5510300000000,"Richland County, WI",0,T,8006
4304,F,CN5510500000000,"Rock County, WI",0,T,8007
4305,F,CN5510700000000,"Rusk County, WI",0,T,8008
4306,F,CN5510900000000,"St. Croix County, WI",0,T,8009
4307,F,CN5511100000000,"Sauk County, WI",0,T,8010
4308,F,CN5511300000000,"Sawyer County, WI",0,T,8011
4309,F,CN5511500000000,"Shawano County, WI",0,T,8012
4310,F,CN5511700000000,"Sheboygan County, WI",0,T,8013
4311,F,CN5511900000000,"Taylor County, WI",0,T,8014
4312,F,CN5512100000000,"Trempealeau County, WI",0,T,8015
4313,F,CN5512300000000,"Vernon County, WI",0,T,8016
4314,F,CN5512500000000,"Vilas County, WI",0,T,8017
4315,F,CN5512700000000,"Walworth County, WI",0,T,8018
4316,F,CN5512900000000,"Washburn County, WI",0,T,8019
4317,F,CN5513100000000,"Washington County, WI",0,T,8020
4318,F,CN5513300000000,"Waukesha County, WI",0,T,8021
4319,F,CN5513500000000,"Waupaca County, WI",0,T,8022
4320,F,CN5513700000000,"Waushara County, WI",0,T,8023
4321,F,CN5513900000000,"Winnebago County, WI",0,T,8024
4322,F,CN5514100000000,"Wood County, WI",0,T,8025
4323,F,CN5600100000000,"Albany County, WY",0,T,8081
4324,F,CN5600300000000,"Big Horn County, WY",0,T,8082
4325,F,CN5600500000000,"Campbell County, WY",0,T,8083
4326,F,CN5600700000000,"Carbon County, WY",0,T,8084
4327,F,CN5600900000000,"Converse County, WY",0,T,8085
4328,F,CN5601100000000,"Crook County, WY",0,T,8086
4329,F,CN5601300000000,"Fremont County, WY",0,T,8087
4330,F,CN5601500000000,"Goshen County, WY",0,T,8088
4331,F,CN5601700000000,"Hot Springs County, WY",0,T,8089
4332,F,CN5601900000000,"Johnson County, WY",0,T,8090
4333,F,CN5602100000000,"Laramie County, WY",0,T,8091
4334,F,CN5602300000000,"Lincoln County, WY",0,T,8092
4335,F,CN5602500000000,"Natrona County, WY",0,T,8093
4336,F,CN5602700000000,"Niobrara County, WY",0,T,8094
4337,F,CN5602900000000,"Park County, WY",0,T,8095
4338,F,CN5603100000000,"Platte County, WY",0,T,8096
4339,F,CN5603300000000,"Sheridan County, WY",0,T,8097
4340,F,CN5603500000000,"Sublette County, WY",0,T,8098
4341,F,CN5603700000000,"Sweetwater County, WY",0,T,8099
4342,F,CN5603900000000,"Teton County, WY",0,T,8100
4343,F,CN5604100000000,"Uinta County, WY",0,T,8101
4344,F,CN5604300000000,"Washakie County, WY",0,T,8102
4345,F,CN5604500000000,"Weston County, WY",0,T,8103
4346,F,CN7200100000000,"Adjuntas Municipio, PR",0,T,8125
4347,F,CN7200300000000,"Aguada Municipio, PR",0,T,8126
4348,F,CN7200500000000,"Aguadilla Municipio, PR",0,T,8127
4349,F,CN7200700000000,"Aguas Buenas Municipio, PR",0,T,8128
4350,F,CN7200900000000,"Aibonito Municipio, PR",0,T,8129
4351,F,CN7201100000000,"Anasco Municipio, PR",0,T,8130
4352,F,CN7201300000000,"Arecibo Municipio, PR",0,T,8131
4353,F,CN7201500000000,"Arroyo Municipio, PR",0,T,8132
4354,F,CN7201700000000,"Barceloneta Municipio, PR",0,T,8133
4355,F,CN7201900000000,"Barranquitas Municipio, PR",0,T,8134
4356,F,CN7202100000000,"Bayamon Municipio, PR",0,T,8135
4357,F,CN7202300000000,"Cabo Rojo Municipio, PR",0,T,8136
4358,F,CN7202500000000,"Caguas Municipio, PR",0,T,8137
4359,F,CN7202700000000,"Camuy Municipio, PR",0,T,8138
4360,F,CN7202900000000,"Canovanas Municipio, PR",0,T,8139
4361,F,CN7203100000000,"Carolina Municipio, PR",0,T,8140
4362,F,CN7203300000000,"Catano Municipio, PR",0,T,8141
4363,F,CN7203500000000,"Cayey Municipio, PR",0,T,8142
4364,F,CN7203700000000,"Ceiba Municipio, PR",0,T,8143
4365,F,CN7203900000000,"Ciales Municipio, PR",0,T,8144
4366,F,CN7204100000000,"Cidra Municipio, PR",0,T,8145
4367,F,CN7204300000000,"Coamo Municipio, PR",0,T,8146
4368,F,CN7204500000000,"Comerio Municipio, PR",0,T,8147
4369,F,CN7204700000000,"Corozal Municipio, PR",0,T,8148
4370,F,CN7204900000000,"Culebra Municipio, PR",0,T,8149
4371,F,CN7205100000000,"Dorado Municipio, PR",0,T,8150
4372,F,CN7205300000000,"Fajardo Municipio, PR",0,T,8151
4373,F,CN7205400000000,"Florida Municipio, PR",0,T,8152
4374,F,CN7205500000000,"Guanica Municipio, PR",0,T,8153
4375,F,CN7205700000000,"Guayama Municipio, PR",0,T,8154
4376,F,CN7205900000000,"Guayanilla Municipio, PR",0,T,8155
4377,F,CN7206100000000,"Guaynabo Municipio, PR",0,T,8156
4378,F,CN7206300000000,"Gurabo Municipio, PR",0,T,8157
4379,F,CN7206500000000,"Hatillo Municipio, PR",0,T,8158
4380,F,CN7206700000000,"Hormigueros Municipio, PR",0,T,8159
4381,F,CN7206900000000,"Humacao Municipio, PR",0,T,8160
4382,F,CN7207100000000,"Isabela Municipio, PR",0,T,8161
4383,F,CN7207300000000,"Jayuya Municipio, PR",0,T,8162
4384,F,CN7207500000000,"Juana Diaz Municipio, PR",0,T,8163
4385,F,CN7207700000000,"Juncos Municipio, PR",0,T,8164
4386,F,CN7207900000000,"Lajas Municipio, PR",0,T,8165
4387,F,CN7208100000000,"Lares Municipio, PR",0,T,8166
4388,F,CN7208300000000,"Las Marias Municipio, PR",0,T,8167
4389,F,CN7208500000000,"Las Piedras Municipio, PR",0,T,8168
4390,F,CN7208700000000,"Loiza Municipio, PR",0,T,8169
4391,F,CN7208900000000,"Luquillo Municipio, PR",0,T,8170
4392,F,CN7209100000000,"Manati Municipio, PR",0,T,8171
4393,F,CN7209300000000,"Maricao Municipio, PR",0,T,8172
4394,F,CN7209500000000,"Maunabo Municipio, PR",0,T,8173
4395,F,CN7209700000000,"Mayaguez Municipio, PR",0,T,8174
4396,F,CN7209900000000,"Moca Municipio, PR",0,T,8175
4397,F,CN7210100000000,"Morovis Municipio, PR",0,T,8176
4398,F,CN7210300000000,"Naguabo Municipio, PR",0,T,8177
4399,F,CN7210500000000,"Naranjito Municipio, PR",0,T,8178
4400,F,CN7210700000000,"Orocovis Municipio, PR",0,T,8179
4401,F,CN7210900000000,"Patillas Municipio, PR",0,T,8180
4402,F,CN7211100000000,"Penuelas Municipio, PR",0,T,8181
4403,F,CN7211300000000,"Ponce Municipio, PR",0,T,8182
4404,F,CN7211500000000,"Quebradillas Municipio, PR",0,T,8183
4405,F,CN7211700000000,"Rincon Municipio, PR",0,T,8184
4406,F,CN7211900000000,"Rio Grande Municipio, PR",0,T,8185
4407,F,CN7212100000000,"Sabana Grande Municipio, PR",0,T,8186
4408,F,CN7212300000000,"Salinas Municipio, PR",0,T,8187
4409,F,CN7212500000000,"San German Municipio, PR",0,T,8188
4410,F,CN7212700000000,"San Juan Municipio, PR",0,T,8189
4411,F,CN7212900000000,"San Lorenzo Municipio, PR",0,T,8190
4412,F,CN7213100000000,"San Sebastian Municipio, PR",0,T,8191
4413,F,CN7213300000000,"Santa Isabel Municipio, PR",0,T,8192
4414,F,CN7213500000000,"Toa Alta Municipio, PR",0,T,8193
4415,F,CN7213700000000,"Toa Baja Municipio, PR",0,T,8194
4416,F,CN7213900000000,"Trujillo Alto Municipio, PR",0,T,8195
4417,F,CN7214100000000,"Utuado Municipio, PR",0,T,8196
4418,F,CN7214300000000,"Vega Alta Municipio, PR",0,T,8197
4419,F,CN7214500000000,"Vega Baja Municipio, PR",0,T,8198
4420,F,CN7214700000000,"Vieques Municipio, PR",0,T,8199
4421,F,CN7214900000000,"Villalba Municipio, PR",0,T,8200
4422,F,CN7215100000000,"Yabucoa Municipio, PR",0,T,8201
4423,F,CN7215300000000,"Yauco Municipio, PR",0,T,8202
