series_id,FIPS_Code,fips_code3,bFIPS,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DateReturned3moMovingAve_VALUES,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1,County_Name,_Name,LAT,LON,State,SpotCheck,Rural_urban_continuum_code_2013,Urban_influence_code_2013,Civilian_labor_force_2011,Median_Household_Income_2013,Median_Household_Income_Percent_of_State_Total_2013,Pct_less_than_hs_2009_2013,Pct_HS_Grad_only_2009_2013,Pct_SomeCollege_2009_2013,Pct_college_grad_2009_2013,Net_Mig_2010_2014,MigRate_2010_2014,Total_Business_Establishments_2011,Business_Estab_under_20_emp,Business_Estab_20to99_emp,Business_Estab_100to499_emp,Business_Estab_over500_emp,Stimulus,StimulusPerCapita
LAUCN181610000000003,18161,18161,b18161,5.416,4.2,2014M04,2014M09_3moAve,2014M09_3moAve,69,6.416,2013M11_3moAve,59,"Union County, IN","Union, IN",39.623111,-84.925152,IN,#REF!,1,1,3668,45411,95.58600657,14.61369535,39.16949491,27.82990617,18.38690357,-335.00,-4.46,116.00,87.00,15.00,5.00,9.00,14500262,1928
LAUCN200010000000003,20001,20001,b20001,4.308,6.8,2014M10,2014M11_3moAve,2014M11_3moAve,71,5.308,2013M11_3moAve,59,"Allen County, KS","Allen, KS",37.884228,-95.300945,KS,#REF!,7,11,7030,40073,78.74125599,11.39423612,32.68053856,39.79080895,16.13441638,-344.00,-2.57,377.00,273.00,31.00,25.00,48.00,11203941,839
LAUCN200110000000003,20011,20011,b20011,4.636,5.7,2014M10,2014M11_3moAve,2014M11_3moAve,71,5.636,2013M11_3moAve,59,"Bourbon County, KS","Bourbon, KS",37.8561,-94.850928,KS,#REF!,6,4,6873,35990,70.71838403,12.46837365,30.0981682,35.45187734,21.98158081,-555.00,-3.66,372.00,269.00,22.00,28.00,53.00,9938913,655
LAUCN200150000000003,20015,20015,b20015,4.256,5.2,2014M11,2014M12_3moAve,2014M12_3moAve,72,5.256,2013M11_3moAve,59,"Butler County, KS","Butler, KS",37.773649,-96.83884,KS,#REF!,2,2,32458,56456,110.9329561,7.211481438,27.72624837,38.37978887,26.68248132,-499.00,-0.76,"1,275.00",916.00,115.00,69.00,175.00,39841071,604
LAUCN200210000000003,20021,20021,b20021,5.032,5.7,2013M12,2014M10_3moAve,2014M10_3moAve,70,6.032,2013M11_3moAve,59,"Cherokee County, KS","Cherokee, KS",37.169392,-94.845698,KS,#REF!,6,6,10797,40310,79.20694805,13.94738659,34.46109232,36.69819789,14.89332321,-627.00,-2.90,344.00,224.00,42.00,27.00,51.00,39006363,1808
LAUCN201070000000003,20107,20107,b20107,6.548,6.9,2014M09,2014M11_3moAve,2014M11_3moAve,71,7.548,2013M11_3moAve,59,"Linn County, KS","Linn, KS",38.216549,-94.844932,KS,#REF!,1,1,4498,44036,86.52833451,10.97739947,39.09597887,35.70589962,14.22072204,-40.00,-0.41,165.00,132.00,8.00,7.00,18.00,11620106,1205
LAUCN201250000000003,20125,20125,b20125,5.212,8.3,2014M11,2014M12_3moAve,2014M12_3moAve,72,6.212,2013M11_3moAve,59,"Montgomery County, KS","Montgomery, KS",37.189537,-95.742403,KS,#REF!,5,8,18275,39045,76.72129215,11.83115595,33.01427155,37.25261932,17.90195318,"-1,660.00",-4.68,876.00,577.00,92.00,54.00,153.00,32045999,906
LAUCN201690000000003,20169,20169,b20169,3.696,4.7,2014M10,2014M12_3moAve,2014M12_3moAve,72,4.696,2013M11_3moAve,59,"Saline County, KS","Saline, KS",38.786327,-97.650153,KS,#REF!,5,8,30767,48505,95.30967539,10.97350467,33.23834836,31.92865167,23.8594953,-938.00,-1.69,"1,594.00","1,021.00",164.00,106.00,303.00,36204282,650
LAUCN211410000000003,21141,21141,b21141,5.808,5.2,2014M04,2014M06_3moAve,2014M06_3moAve,66,6.808,2013M11_3moAve,59,"Logan County, KY","Logan, KY",36.859829,-86.881436,KY,#REF!,6,6,12434,39513,91.23929157,23.6955455,38.98914999,24.01722916,13.29807535,-255.00,-0.95,490.00,355.00,39.00,22.00,74.00,14977809,558
LAUCN280430000000003,28043,28043,b28043,7.24,6.3,2014M04,2014M10_3moAve,2014M10_3moAve,70,8.24,2013M11_3moAve,59,"Grenada County, MS","Grenada, MS",33.770031,-89.80274,MS,#REF!,7,8,9723,31703,83.01170433,21.59442724,31.69152829,31.97298058,14.74106389,-207.00,-0.94,549.00,334.00,60.00,31.00,124.00,21450324,980
LAUCN281210000000003,28121,28121,b28121,4.032,3.9,2015M02,2015M04_3moAve,2015M04_3moAve,76,5.032,2013M11_3moAve,59,"Rankin County, MS","Rankin, MS",32.267123,-89.946063,MS,#REF!,2,2,73594,55838,146.2072216,11.06552695,28.08342248,32.34282984,28.50822073,"2,324.00",1.64,"3,400.00","2,227.00",309.00,165.00,699.00,97396967,686
LAUCN281390000000003,28139,28139,b28139,8.44,7.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,9.44,2013M11_3moAve,59,"Tippah County, MS","Tippah, MS",34.763618,-88.918819,MS,#REF!,6,4,9304,35908,94.02215182,24.22394678,36.60615299,28.88026608,10.28963415,-226.00,-1.02,343.00,245.00,37.00,15.00,46.00,17952888,807
LAUCN290090000000003,29009,29009,b29009,5.172,5.8,2014M10,#N/A,#N/A,#N/A,6.172,2013M11_3moAve,59,"Barry County, MO","Barry, MO",36.699378,-93.834326,MO,#REF!,6,6,15691,36573,77.9724976,17.83954672,41.41895221,27.4634587,13.27804237,-23.00,-0.06,738.00,520.00,69.00,28.00,121.00,32114103,902
LAUCN290150000000003,29015,29015,b29015,6.412,8,2014M10,#N/A,#N/A,#N/A,7.412,2013M11_3moAve,59,"Benton County, MO","Benton, MO",38.301036,-93.287942,MO,#REF!,7,10,7224,32563,69.42330242,17.11823509,45.15684247,26.88728025,10.83764219,285.00,1.50,380.00,315.00,17.00,17.00,31.00,20967201,1100
LAUCN290450000000003,29045,29045,b29045,5.824,8.8,2014M10,2014M11_3moAve,2014M11_3moAve,71,6.824,2013M11_3moAve,59,"Clark County, MO","Clark, MO",40.407275,-91.729472,MO,#REF!,9,8,3403,39712,84.66474789,14.82017363,42.68292683,30.46713518,12.02976437,-228.00,-3.19,143.00,109.00,10.00,8.00,16.00,3401279,476
LAUCN290690000000003,29069,29069,b29069,7.972,9.5,2014M09,2014M10_3moAve,2014M10_3moAve,70,8.972,2013M11_3moAve,59,"Dunklin County, MO","Dunklin, MO",36.153025,-90.062254,MO,#REF!,7,8,12343,32050,68.32960239,27.65251989,39.66938234,21.314892,11.36320576,-732.00,-2.29,764.00,565.00,58.00,40.00,101.00,27346433,857
LAUCN291670000000003,29167,29167,b29167,5.412,6.7,2014M10,2014M11_3moAve,2014M11_3moAve,71,6.412,2013M11_3moAve,59,"Polk County, MO","Polk, MO",37.616761,-93.400817,MO,#REF!,2,2,14318,38023,81.06385247,16.29760404,38.51197982,26.86002522,18.33039092,-149.00,-0.48,580.00,433.00,52.00,17.00,78.00,17817245,572
LAUCN291750000000003,29175,29175,b29175,5.716,7.3,2014M10,2014M11_3moAve,2014M11_3moAve,71,6.716,2013M11_3moAve,59,"Randolph County, MO","Randolph, MO",39.439249,-92.492959,MO,#REF!,6,5,10808,38988,83.12120243,15.40845565,39.26086194,31.74668148,13.58400094,-467.00,-1.84,566.00,375.00,58.00,20.00,113.00,23735147,933
LAUCN291770000000003,29177,29177,b29177,5.812,6.2,2014M10,2014M12_3moAve,2014M12_3moAve,72,6.812,2013M11_3moAve,59,"Ray County, MO","Ray, MO",39.308401,-93.995746,MO,#REF!,1,1,11439,52430,111.779128,11.73163182,45.1639396,29.19957041,13.90485817,-575.00,-2.45,373.00,297.00,26.00,12.00,38.00,12222001,521
LAUCN291810000000003,29181,29181,b29181,6.708,9.3,#N/A,#N/A,#N/A,#N/A,7.708,2013M11_3moAve,59,"Ripley County, MO","Ripley, MO",36.648902,-90.86706,MO,#REF!,9,10,5481,30843,65.75631596,24.7957812,39.61327681,24.91986351,10.67107848,-55.00,-0.39,547.00,502.00,16.00,14.00,15.00,12822742,909
LAUCN292250000000003,29225,29225,b29225,5.216,6,2014M10,2014M11_3moAve,2014M11_3moAve,71,6.216,2013M11_3moAve,59,"Webster County, MO","Webster, MO",37.280804,-92.87608,MO,#REF!,2,2,16175,44069,93.95373628,15.2824486,40.82840237,28.8791452,15.01000383,-175.00,-0.48,606.00,468.00,44.00,24.00,70.00,48248544,1330
LAUCN330170000000003,33017,33017,b33017,3.444,3.4,2014M10,2014M12_3moAve,2014M12_3moAve,72,4.444,2013M11_3moAve,59,"Strafford County, NH","Strafford, NH",43.293172,-71.035889,NH,#REF!,1,1,69464,59290,92.54807692,8.381837881,28.88603321,30.93834253,31.79378638,"1,036.00",0.84,"2,476.00","1,737.00",249.00,112.00,378.00,136543599,1108
LAUCN361090000000003,36109,36109,b36109,3.74,4.7,2014M04,#N/A,#N/A,#N/A,4.74,2013M11_3moAve,59,"Tompkins County, NY","Tompkins, NY",42.453003,-76.473481,NY,#REF!,3,2,54227,49457,86.3802288,6.940485594,20.10027817,23.66667811,49.29255812,"1,913.00",1.88,"2,326.00","1,685.00",216.00,104.00,321.00,195123569,1920
LAUCN370010000000003,37001,37001,b37001,5.684,5.9,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.684,2013M11_3moAve,59,"Alamance County, NC","Alamance, NC",36.043954,-79.400573,NC,#REF!,3,2,77291,43001,93.59030166,17.01289576,29.56126721,31.74157025,21.68426678,"3,445.00",2.28,"3,153.00","1,973.00",348.00,180.00,652.00,97986454,647
LAUCN370030000000003,37003,37003,b37003,6.052,5.6,2013M12,2014M04_3moAve,2014M04_3moAve,64,7.052,2013M11_3moAve,59,"Alexander County, NC","Alexander, NC",35.920951,-81.177467,NC,#REF!,2,2,17899,46064,100.2568232,20.7200956,39.41636791,28.1369261,11.72661039,-92.00,-0.25,591.00,465.00,44.00,32.00,50.00,26123618,702
LAUCN370050000000003,37005,37005,b37005,6.268,6.3,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.268,2013M11_3moAve,59,"Alleghany County, NC","Alleghany, NC",36.489356,-81.132299,NC,#REF!,9,10,4631,37086,80.71649327,20.62702165,32.94351829,28.14132869,18.28813138,-136.00,-1.22,251.00,187.00,29.00,11.00,24.00,6864735,615
LAUCN370210000000003,37021,37021,b37021,4.08,4.8,2014M10,2014M11_3moAve,2014M11_3moAve,71,5.08,2013M11_3moAve,59,"Buncombe County, NC","Buncombe, NC",35.609371,-82.530426,NC,#REF!,2,2,124932,45738,99.54729465,11.02967652,25.4677972,29.66955108,33.8329752,"10,721.00",4.50,"7,171.00","5,133.00",599.00,283.00,"1,156.00",238340986,998
LAUCN370270000000003,37027,37027,b37027,7.364,6.9,2014M04,2014M05_3moAve,2014M05_3moAve,65,8.364,2013M11_3moAve,59,"Caldwell County, NC","Caldwell, NC",35.957915,-81.530002,NC,#REF!,2,2,37342,34811,75.76502851,24.34420201,32.60427976,30.58872973,12.4627885,"-1,203.00",-1.45,"1,372.00",942.00,126.00,65.00,239.00,46460612,560
LAUCN370790000000003,37079,37079,b37079,5.956,6.4,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.956,2013M11_3moAve,59,"Greene County, NC","Greene, NC",35.481959,-77.681688,NC,#REF!,8,7,9560,39481,85.9291342,24.00601175,32.10137997,32.31998907,11.57261921,-502.00,-2.35,236.00,174.00,24.00,10.00,28.00,39522417,1848
LAUCN371710000000003,37171,37171,b37171,6.48,6.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.48,2013M11_3moAve,59,"Surry County, NC","Surry, NC",36.415416,-80.686463,NC,#REF!,4,5,33858,36221,78.83384843,24.73570446,29.85262331,30.43230497,14.97936726,-569.00,-0.77,"1,652.00","1,126.00",178.00,82.00,266.00,50725120,688
LAUCN410030000000003,41003,41003,b41003,4.392,5.5,2015M04,2015M04_3moAve,2015M04_3moAve,76,5.392,2013M11_3moAve,59,"Benton County, OR","Benton, OR",44.493882,-123.424664,OR,#REF!,3,2,45900,50714,100.9675878,5.408846922,15.35086001,29.27555538,49.96473769,-118.00,-0.14,"2,003.00","1,508.00",187.00,96.00,212.00,151633937,1772
LAUCN410510000000003,41051,41051,b41051,5.356,5.6,2015M02,2015M03_3moAve,2015M03_3moAve,75,6.356,2013M11_3moAve,59,"Multnomah County, OR","Multnomah, OR",45.547693,-122.417173,OR,#REF!,1,1,424296,53624,106.7611691,10.28387707,19.22457168,30.61666442,39.87488683,"24,582.00",3.34,"24,664.00","16,871.00","2,313.00","1,638.00","3,842.00",1157331511,1568
LAUCN410670000000003,41067,41067,b41067,4.78,5.4,2015M04,2015M04_3moAve,2015M04_3moAve,76,5.78,2013M11_3moAve,59,"Washington County, OR","Washington, OR",45.553542,-123.097615,OR,#REF!,1,1,294008,63632,126.6863104,9.204744616,19.16375724,32.26132726,39.37017089,"15,363.00",2.90,"14,037.00","9,638.00","1,250.00",693.00,"2,456.00",268245738,504
LAUCN420090000000003,42009,42009,b42009,6.212,5.9,2014M05,2014M09_3moAve,2014M09_3moAve,69,7.212,2013M11_3moAve,59,"Bedford County, PA","Bedford, PA",39.99862,-78.494751,PA,#REF!,6,6,24979,48003,92.3045861,14.81627815,50.84946661,21.77287351,12.56138172,-654.00,-1.31,"1,078.00",777.00,90.00,73.00,138.00,55045048,1107
LAUCN420470000000003,42047,42047,b42047,5.304,5.7,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.304,2013M11_3moAve,59,"Elk County, PA","Elk, PA",41.427334,-78.653938,PA,#REF!,7,9,16862,46388,89.19911547,9.540165729,51.51775364,24.09085054,14.85123009,-375.00,-1.17,914.00,632.00,112.00,56.00,114.00,29587449,929
LAUCN420590000000003,42059,42059,b42059,5.368,6.5,2014M04,2014M06_3moAve,2014M06_3moAve,66,6.368,2013M11_3moAve,59,"Greene County, PA","Greene, PA",39.847707,-80.225655,PA,#REF!,6,4,18185,45156,86.83011249,14.86426675,48.80864562,20.84316908,15.48391856,-499.00,-1.29,708.00,417.00,66.00,61.00,164.00,41099448,1064
LAUCN421230000000003,42123,42123,b42123,4.86,5.4,2014M04,2014M10_3moAve,2014M10_3moAve,70,5.86,2013M11_3moAve,59,"Warren County, PA","Warren, PA",41.843669,-79.313173,PA,#REF!,6,5,20442,42043,80.8441496,10.40333333,47.06,24.66333333,17.87333333,-650.00,-1.55,874.00,592.00,104.00,43.00,135.00,24322149,582
LAUCN450010000000003,45001,45001,b45001,8.084,7.3,2013M11,2014M01_3moAve,2014M01_3moAve,61,9.084,2013M11_3moAve,59,"Abbeville County, SC","Abbeville, SC",34.213809,-82.46046,SC,#REF!,6,5,10758,36187,81.66779508,23.21544165,33.41375861,31.13046549,12.24033426,-396.00,-1.56,334.00,244.00,28.00,25.00,37.00,18078220,714
LAUCN450370000000003,45037,45037,b45037,6.508,6.3,2014M03,2014M04_3moAve,2014M04_3moAve,64,7.508,2013M11_3moAve,59,"Edgefield County, SC","Edgefield, SC",33.776498,-81.968245,SC,#REF!,2,2,10884,44862,101.2457684,18.696615,37.94685226,26.20478751,17.15174523,-569.00,-2.11,328.00,232.00,28.00,19.00,49.00,20032160,743
LAUCN450470000000003,45047,45047,b45047,7.248,6.8,2013M11,2014M01_3moAve,2014M01_3moAve,61,8.248,2013M11_3moAve,59,"Greenwood County, SC","Greenwood, SC",34.155796,-82.127876,SC,#REF!,4,5,31975,37217,83.99232679,19.57930568,29.97228829,28.37504637,22.07335966,"-1,004.00",-1.44,"1,386.00",920.00,121.00,97.00,248.00,64109701,920
LAUCN450530000000003,45053,45053,b45053,5.28,5.7,2014M04,2014M04_3moAve,2014M04_3moAve,64,6.28,2013M11_3moAve,59,"Jasper County, SC","Jasper, SC",32.43059,-81.021627,SC,#REF!,3,2,10971,34852,78.65493117,21.24887421,40.22815971,26.01020715,12.51275893,"1,834.00",7.40,526.00,374.00,48.00,28.00,76.00,57015644,2286
LAUCN450550000000003,45055,45055,b45055,5.936,6.4,2014M03,2014M04_3moAve,2014M04_3moAve,64,6.936,2013M11_3moAve,59,"Kershaw County, SC","Kershaw, SC",34.338356,-80.590885,SC,#REF!,2,2,28118,44787,101.0765064,15.13706794,34.44338498,31.13706794,19.28247914,"1,219.00",1.98,"1,122.00",821.00,88.00,53.00,160.00,32698220,529
LAUCN450590000000003,45059,45059,b45059,7.264,6.7,2013M11,2014M01_3moAve,2014M01_3moAve,61,8.264,2013M11_3moAve,59,"Laurens County, SC","Laurens, SC",34.483477,-82.005657,SC,#REF!,2,2,30287,36771,82.98578199,21.75230655,36.01589333,27.6943453,14.53745482,34.00,0.05,938.00,648.00,67.00,52.00,171.00,53364710,802
LAUCN450630000000003,45063,45063,b45063,4.472,5.3,2014M04,#N/A,#N/A,#N/A,5.472,2013M11_3moAve,59,"Lexington County, SC","Lexington, SC",33.892589,-81.272831,SC,#REF!,2,2,134064,53880,121.5978334,11.55030629,27.70221265,32.00142824,28.74605282,"10,597.00",4.04,"6,014.00","3,951.00",529.00,306.00,"1,228.00",154927860,588
LAUCN450790000000003,45079,45079,b45079,5.64,6.4,2013M12,2014M03_3moAve,2014M03_3moAve,63,6.64,2013M11_3moAve,59,"Richland County, SC","Richland, SC",34.029783,-80.896566,SC,#REF!,2,2,186123,47492,107.1812232,10.28539382,22.39448322,31.23919907,36.08092389,"8,190.00",2.13,"8,728.00","5,353.00",865.00,454.00,"2,056.00",2979677242,7724
LAUCN450830000000003,45083,45083,b45083,6.208,6.4,2013M12,2014M01_3moAve,2014M01_3moAve,61,7.208,2013M11_3moAve,59,"Spartanburg County, SC","Spartanburg, SC",34.93329,-81.99106,SC,#REF!,2,2,132983,42638,96.22658542,17.80442414,30.76069027,30.17383581,21.26104978,"5,856.00",2.06,"6,142.00","3,891.00",541.00,343.00,"1,367.00",177824272,625
LAUCN450910000000003,45091,45091,b45091,6.172,6,2014M03,2014M04_3moAve,2014M04_3moAve,64,7.172,2013M11_3moAve,59,"York County, SC","York, SC",34.970188,-81.183187,SC,#REF!,1,1,116777,54927,123.9607312,12.50965251,28.18136818,30.77583078,28.53314853,"14,141.00",6.26,"4,399.00","3,048.00",362.00,195.00,794.00,148230094,653
LAUCN470150000000003,47015,47015,b47015,6.044,6.3,2013M12,2014M01_3moAve,2014M01_3moAve,61,7.044,2013M11_3moAve,59,"Cannon County, TN","Cannon, TN",35.808394,-86.062404,TN,#REF!,1,1,6095,40809,92.18622933,23.64369123,41.90348248,21.45292963,12.99989666,-28.00,-0.20,154.00,122.00,9.00,10.00,13.00,7723449,560
LAUCN470330000000003,47033,47033,b47033,7.48,6.8,2014M04,2014M11_3moAve,2014M11_3moAve,71,8.48,2013M11_3moAve,59,"Crockett County, TN","Crockett, TN",35.818795,-89.132494,TN,#REF!,3,2,7338,37085,83.77383211,23.94294963,42.75743476,21.38377504,11.91584058,40.00,0.27,215.00,162.00,16.00,18.00,19.00,7062861,484
LAUCN470370000000003,47037,47037,b47037,4.584,4.9,2014M04,2015M04_3moAve,2015M04_3moAve,76,5.584,2013M11_3moAve,59,"Davidson County, TN","Davidson, TN",36.169129,-86.78479,TN,#REF!,1,1,350779,47239,106.7113942,13.56246718,24.27799498,26.22606057,35.93347727,"22,263.00",3.55,"17,809.00","10,740.00","1,921.00",887.00,"4,261.00",4703799933,7489
LAUCN470490000000003,47049,47049,b47049,7.796,8.5,2014M04,2015M04_3moAve,2015M04_3moAve,76,8.796,2013M11_3moAve,59,"Fentress County, TN","Fentress, TN",36.369888,-84.937764,TN,#REF!,9,10,7512,31065,70.17484413,27.59636827,44.5444409,16.72507168,11.13411915,95.00,0.53,242.00,176.00,29.00,14.00,23.00,7870519,439
LAUCN470510000000003,47051,47051,b47051,5.756,6.1,2014M04,2014M11_3moAve,2014M11_3moAve,71,6.756,2013M11_3moAve,59,"Franklin County, TN","Franklin, TN",35.155926,-86.099203,TN,#REF!,6,5,19319,41477,93.69522002,20.04044197,36.13418069,25.47483209,18.35054524,632.00,1.54,665.00,487.00,61.00,23.00,94.00,24769273,604
LAUCN470590000000003,47059,47059,b47059,8.06,7.6,2014M04,2014M05_3moAve,2014M05_3moAve,65,9.06,2013M11_3moAve,59,"Greene County, TN","Greene, TN",36.179514,-82.847485,TN,#REF!,4,5,30753,35980,81.27767236,19.96924023,40.90433713,23.65836153,15.46806111,533.00,0.77,"1,096.00",718.00,96.00,77.00,205.00,54629200,794
LAUCN470810000000003,47081,47081,b47081,6.848,6.3,2013M12,2014M01_3moAve,2014M01_3moAve,61,7.848,2013M11_3moAve,59,"Hickman County, TN","Hickman, TN",35.802291,-87.467101,TN,#REF!,1,1,10909,33816,76.38926538,24.50385725,41.79376951,21.70072434,12.0016489,-353.00,-1.43,253.00,190.00,14.00,20.00,29.00,10319831,419
LAUCN470850000000003,47085,47085,b47085,6.928,7.2,2015M04,#N/A,#N/A,#N/A,7.928,2013M11_3moAve,59,"Humphreys County, TN","Humphreys, TN",36.040822,-87.790453,TN,#REF!,6,4,8859,41954,94.77274781,15.83787997,44.50506625,27.25643024,12.40062354,-305.00,-1.65,337.00,250.00,33.00,17.00,37.00,12569621,678
LAUCN470910000000003,47091,47091,b47091,7.052,6.2,2014M04,2014M05_3moAve,2014M05_3moAve,65,8.052,2013M11_3moAve,59,"Johnson County, TN","Johnson, TN",36.453203,-81.861247,TN,#REF!,6,6,7541,30652,69.2418903,27.25380899,43.50798959,20.26755853,8.970642884,-148.00,-0.81,228.00,173.00,15.00,8.00,32.00,7827155,429
LAUCN471470000000003,47147,47147,b47147,5.216,5.4,2014M04,2015M04_3moAve,2015M04_3moAve,76,6.216,2013M11_3moAve,59,"Robertson County, TN","Robertson, TN",36.52753,-86.869377,TN,#REF!,1,1,34149,51093,115.4174573,14.81355932,39.97288136,28.14011299,17.07344633,475.00,0.72,"1,051.00",744.00,87.00,52.00,168.00,36539361,550
LAUCN480310000000003,48031,48031,b48031,3.42,3.2,2014M04,2014M11_3moAve,2014M11_3moAve,71,4.42,2013M11_3moAve,59,"Blanco County, TX","Blanco, TX",30.266456,-98.399217,TX,#REF!,8,4,5417,54914,106.1878795,12.97480747,30.62263412,29.63059653,26.77196188,382.00,3.64,235.00,192.00,20.00,5.00,18.00,4957702,471
LAUCN480650000000003,48065,48065,b48065,3.204,3.4,2014M04,2014M10_3moAve,2014M10_3moAve,70,4.204,2013M11_3moAve,59,"Carson County, TX","Carson, TX",35.405496,-101.355356,TX,#REF!,2,2,3422,59252,114.5763236,12.43486499,30.43581241,35.62292752,21.50639507,-119.00,-1.92,113.00,82.00,11.00,2.00,18.00,13468825,2185
LAUCN481190000000003,48119,48119,b48119,5.004,4.7,2014M12,2015M03_3moAve,2015M03_3moAve,75,6.004,2013M11_3moAve,59,"Delta County, TX","Delta, TX",33.385933,-95.67335,TX,#REF!,8,4,2630,37985,73.45206327,14.61262752,36.55913978,32.67162945,16.15660325,53.00,1.01,55.00,44.00,6.00,1.00,4.00,1887540,359
LAUCN481210000000003,48121,48121,b48121,4.1,3.6,2014M10,2014M11_3moAve,2014M11_3moAve,71,5.1,2013M11_3moAve,59,"Denton County, TX","Denton, TX",33.205132,-97.12114,TX,#REF!,1,1,379452,75099,145.2198631,8.223307409,18.98590648,32.32628889,40.46449722,"62,384.00",9.41,"11,449.00","7,791.00",870.00,450.00,"2,338.00",354780031,532
LAUCN481310000000003,48131,48131,b48131,5.08,7.8,2014M12,2014M12_3moAve,2014M12_3moAve,72,6.08,2013M11_3moAve,59,"Duval County, TX","Duval, TX",27.681123,-98.497393,TX,#REF!,7,9,5205,35118,67.90810999,33.96551724,33.46153846,25.78249337,6.790450928,-429.00,-3.64,154.00,92.00,18.00,11.00,33.00,7506960,639
LAUCN481490000000003,48149,48149,b48149,3.284,3.4,2014M04,2014M05_3moAve,2014M05_3moAve,65,4.284,2013M11_3moAve,59,"Fayette County, TX","Fayette, TX",29.877886,-96.921231,TX,#REF!,6,4,12500,50938,98.49943922,19.84650979,36.6006433,26.79871339,16.75413351,497.00,2.02,727.00,568.00,72.00,26.00,61.00,12955782,528
LAUCN481810000000003,48181,48181,b48181,4.832,4.2,2014M04,2014M06_3moAve,2014M06_3moAve,66,5.832,2013M11_3moAve,59,"Grayson County, TX","Grayson, TX",33.624532,-96.675738,TX,#REF!,3,2,60144,44596,86.23583556,13.70835339,31.48785937,35.2232468,19.58054043,"1,901.00",1.57,"2,464.00","1,671.00",215.00,111.00,467.00,88812444,733
LAUCN482570000000003,48257,48257,b48257,4.924,4.2,2014M04,2014M10_3moAve,2014M10_3moAve,70,5.924,2013M11_3moAve,59,"Kaufman County, TX","Kaufman, TX",32.598944,-96.288378,TX,#REF!,1,1,51494,61004,117.9641876,17.46674638,31.18666866,33.74532955,17.60125542,"5,121.00",4.96,"1,635.00","1,169.00",155.00,57.00,254.00,70917781,682
LAUCN483670000000003,48367,48367,b48367,4.168,4.3,2014M10,2014M11_3moAve,2014M11_3moAve,71,5.168,2013M11_3moAve,59,"Parker County, TX","Parker, TX",32.777096,-97.805905,TX,#REF!,1,1,57310,61199,118.3412616,11.87922281,26.98655062,36.15808426,24.97614231,"4,480.00",3.83,"2,217.00","1,629.00",204.00,71.00,313.00,50704695,432
LAUCN484450000000003,48445,48445,b48445,4.364,4.9,2014M04,2014M05_3moAve,2014M05_3moAve,65,5.364,2013M11_3moAve,59,"Terry County, TX","Terry, TX",33.171229,-102.339284,TX,#REF!,6,6,5848,37489,72.49294195,30.87891825,27.22802704,26.3798402,15.51321451,-222.00,-1.75,250.00,168.00,18.00,25.00,39.00,6744455,532
LAUCN484530000000003,48453,48453,b48453,3.876,3.3,2014M04,2014M11_3moAve,2014M11_3moAve,71,4.876,2013M11_3moAve,59,"Travis County, TX","Travis, TX",30.239513,-97.69127,TX,#REF!,1,1,593579,60372,116.7420814,12.98083149,16.92963399,25.21998018,44.86955434,"78,623.00",7.68,"28,910.00","19,196.00","2,878.00","1,491.00","5,345.00",13269858509,12873
LAUCN484630000000003,48463,48463,b48463,5.436,5.4,2014M04,2014M11_3moAve,2014M11_3moAve,71,6.436,2013M11_3moAve,59,"Uvalde County, TX","Uvalde, TX",29.350308,-99.768427,TX,#REF!,6,3,12134,35813,69.25204007,30.88316637,23.4097474,31.22119108,14.48589515,100.00,0.38,586.00,398.00,62.00,24.00,102.00,34351561,1297
LAUCN484850000000003,48485,48485,b48485,4.484,4.6,2014M04,2014M12_3moAve,2014M12_3moAve,72,5.484,2013M11_3moAve,59,"Wichita County, TX","Wichita, TX",33.991103,-98.716851,TX,#REF!,3,2,58980,43473,84.0642766,14.78673785,32.79259518,32.27435431,20.14631266,"-1,375.00",-1.04,"3,155.00","2,080.00",338.00,139.00,598.00,101593747,771
