id,Area_Type,FIPS,FIPS_Code,area_text,state
4069,F,CN5109300000000,51093,"Isle of Wight County, VA",VA
4070,F,CN5109500000000,51095,"James City County, VA",VA
4071,F,CN5109700000000,51097,"King and Queen County, VA",VA
4072,F,CN5109900000000,51099,"King George County, VA",VA
4073,F,CN5110100000000,51101,"King William County, VA",VA
4074,F,CN5110300000000,51103,"Lancaster County, VA",VA
4075,F,CN5110500000000,51105,"Lee County, VA",VA
4076,F,CN5110700000000,51107,"Loudoun County, VA",VA
4077,F,CN5110900000000,51109,"Louisa County, VA",VA
4078,F,CN5111100000000,51111,"Lunenburg County, VA",VA
4079,F,CN5111300000000,51113,"Madison County, VA",VA
4080,F,CN5111500000000,51115,"Mathews County, VA",VA
4081,F,CN5111700000000,51117,"Mecklenburg County, VA",VA
4082,F,CN5111900000000,51119,"Middlesex County, VA",VA
4083,F,CN5112100000000,51121,"Montgomery County, VA",VA
4084,F,CN5112500000000,51125,"Nelson County, VA",VA
4085,F,CN5112700000000,51127,"New Kent County, VA",VA
4086,F,CN5113100000000,51131,"Northampton County, VA",VA
4087,F,CN5113300000000,51133,"Northumberland County, VA",VA
4088,F,CN5113500000000,51135,"Nottoway County, VA",VA
4089,F,CN5113700000000,51137,"Orange County, VA",VA
4090,F,CN5113900000000,51139,"Page County, VA",VA
4091,F,CN5114100000000,51141,"Patrick County, VA",VA
4092,F,CN5114300000000,51143,"Pittsylvania County, VA",VA
4093,F,CN5114500000000,51145,"Powhatan County, VA",VA
4094,F,CN5114700000000,51147,"Prince Edward County, VA",VA
4095,F,CN5114900000000,51149,"Prince George County, VA",VA
4096,F,CN5115300000000,51153,"Prince William County, VA",VA
4097,F,CN5115500000000,51155,"Pulaski County, VA",VA
4098,F,CN5115700000000,51157,"Rappahannock County, VA",VA
4099,F,CN5115900000000,51159,"Richmond County, VA",VA
4100,F,CN5116100000000,51161,"Roanoke County, VA",VA
4101,F,CN5116300000000,51163,"Rockbridge County, VA",VA
4102,F,CN5116500000000,51165,"Rockingham County, VA",VA
4103,F,CN5116700000000,51167,"Russell County, VA",VA
4104,F,CN5116900000000,51169,"Scott County, VA",VA
4105,F,CN5117100000000,51171,"Shenandoah County, VA",VA
4106,F,CN5117300000000,51173,"Smyth County, VA",VA
4107,F,CN5117500000000,51175,"Southampton County, VA",VA
4108,F,CN5117700000000,51177,"Spotsylvania County, VA",VA
4109,F,CN5117900000000,51179,"Stafford County, VA",VA
4110,F,CN5118100000000,51181,"Surry County, VA",VA
4111,F,CN5118300000000,51183,"Sussex County, VA",VA
4112,F,CN5118500000000,51185,"Tazewell County, VA",VA
4113,F,CN5118700000000,51187,"Warren County, VA",VA
4114,F,CN5119100000000,51191,"Washington County, VA",VA
4115,F,CN5119300000000,51193,"Westmoreland County, VA",VA
4116,F,CN5119500000000,51195,"Wise County, VA",VA
4117,F,CN5119700000000,51197,"Wythe County, VA",VA
4118,F,CN5119900000000,51199,"York County, VA",VA
4119,F,CN5151000000000,51510,"Alexandria city, VA",VA
4120,F,CN5152000000000,51520,"Bristol city, VA",VA
4121,F,CN5153000000000,51530,"Buena Vista city, VA",VA
4122,F,CN5154000000000,51540,"Charlottesville city, VA",VA
4123,F,CN5155000000000,51550,"Chesapeake city, VA",VA
4124,F,CN5157000000000,51570,"Colonial Heights city, VA",VA
4125,F,CN5158000000000,51580,"Covington city, VA",VA
4126,F,CN5159000000000,51590,"Danville city, VA",VA
4127,F,CN5159500000000,51595,"Emporia city, VA",VA
4128,F,CN5160000000000,51600,"Fairfax city, VA",VA
4129,F,CN5161000000000,51610,"Falls Church city, VA",VA
4130,F,CN5162000000000,51620,"Franklin city, VA",VA
4131,F,CN5163000000000,51630,"Fredericksburg city, VA",VA
4132,F,CN5164000000000,51640,"Galax city, VA",VA
4133,F,CN5165000000000,51650,"Hampton city, VA",VA
4134,F,CN5166000000000,51660,"Harrisonburg city, VA",VA
4135,F,CN5167000000000,51670,"Hopewell city, VA",VA
4136,F,CN5167800000000,51678,"Lexington city, VA",VA
4137,F,CN5168000000000,51680,"Lynchburg city, VA",VA
4138,F,CN5168300000000,51683,"Manassas city, VA",VA
4139,F,CN5168500000000,51685,"Manassas Park city, VA",VA
4140,F,CN5169000000000,51690,"Martinsville city, VA",VA
4141,F,CN5170000000000,51700,"Newport News city, VA",VA
4142,F,CN5171000000000,51710,"Norfolk city, VA",VA
4143,F,CN5172000000000,51720,"Norton city, VA",VA
4144,F,CN5173000000000,51730,"Petersburg city, VA",VA
4145,F,CN5173500000000,51735,"Poquoson city, VA",VA
4146,F,CN5174000000000,51740,"Portsmouth city, VA",VA
4147,F,CN5175000000000,51750,"Radford city, VA",VA
4148,F,CN5176000000000,51760,"Richmond city, VA",VA
4149,F,CN5177000000000,51770,"Roanoke city, VA",VA
4150,F,CN5177500000000,51775,"Salem city, VA",VA
4151,F,CN5179000000000,51790,"Staunton city, VA",VA
4152,F,CN5180000000000,51800,"Suffolk city, VA",VA
4153,F,CN5181000000000,51810,"Virginia Beach city, VA",VA
4154,F,CN5182000000000,51820,"Waynesboro city, VA",VA
4155,F,CN5183000000000,51830,"Williamsburg city, VA",VA
4156,F,CN5184000000000,51840,"Winchester city, VA",VA
4157,F,CN5300100000000,53001,"Adams County, WA",WA
4158,F,CN5300300000000,53003,"Asotin County, WA",WA
4159,F,CN5300500000000,53005,"Benton County, WA",WA
4160,F,CN5300700000000,53007,"Chelan County, WA",WA
4161,F,CN5300900000000,53009,"Clallam County, WA",WA
4162,F,CN5301100000000,53011,"Clark County, WA",WA
4163,F,CN5301300000000,53013,"Columbia County, WA",WA
4164,F,CN5301500000000,53015,"Cowlitz County, WA",WA
4165,F,CN5301700000000,53017,"Douglas County, WA",WA
4166,F,CN5301900000000,53019,"Ferry County, WA",WA
4167,F,CN5302100000000,53021,"Franklin County, WA",WA
4168,F,CN5302300000000,53023,"Garfield County, WA",WA
4169,F,CN5302500000000,53025,"Grant County, WA",WA
4170,F,CN5302700000000,53027,"Grays Harbor County, WA",WA
4171,F,CN5302900000000,53029,"Island County, WA",WA
4172,F,CN5303100000000,53031,"Jefferson County, WA",WA
4173,F,CN5303300000000,53033,"King County, WA",WA
4174,F,CN5303500000000,53035,"Kitsap County, WA",WA
4175,F,CN5303700000000,53037,"Kittitas County, WA",WA
4176,F,CN5303900000000,53039,"Klickitat County, WA",WA
4177,F,CN5304100000000,53041,"Lewis County, WA",WA
4178,F,CN5304300000000,53043,"Lincoln County, WA",WA
4179,F,CN5304500000000,53045,"Mason County, WA",WA
4180,F,CN5304700000000,53047,"Okanogan County, WA",WA
4181,F,CN5304900000000,53049,"Pacific County, WA",WA
4182,F,CN5305100000000,53051,"Pend Oreille County, WA",WA
4183,F,CN5305300000000,53053,"Pierce County, WA",WA
4184,F,CN5305500000000,53055,"San Juan County, WA",WA
4185,F,CN5305700000000,53057,"Skagit County, WA",WA
4186,F,CN5305900000000,53059,"Skamania County, WA",WA
4187,F,CN5306100000000,53061,"Snohomish County, WA",WA
4188,F,CN5306300000000,53063,"Spokane County, WA",WA
4189,F,CN5306500000000,53065,"Stevens County, WA",WA
4190,F,CN5306700000000,53067,"Thurston County, WA",WA
4191,F,CN5306900000000,53069,"Wahkiakum County, WA",WA
4192,F,CN5307100000000,53071,"Walla Walla County, WA",WA
4193,F,CN5307300000000,53073,"Whatcom County, WA",WA
4194,F,CN5307500000000,53075,"Whitman County, WA",WA
4195,F,CN5307700000000,53077,"Yakima County, WA",WA
4196,F,CN5400100000000,54001,"Barbour County, WV",WV
4197,F,CN5400300000000,54003,"Berkeley County, WV",WV
4198,F,CN5400500000000,54005,"Boone County, WV",WV
4199,F,CN5400700000000,54007,"Braxton County, WV",WV
4200,F,CN5400900000000,54009,"Brooke County, WV",WV
4201,F,CN5401100000000,54011,"Cabell County, WV",WV
4202,F,CN5401300000000,54013,"Calhoun County, WV",WV
4203,F,CN5401500000000,54015,"Clay County, WV",WV
4204,F,CN5401700000000,54017,"Doddridge County, WV",WV
4205,F,CN5401900000000,54019,"Fayette County, WV",WV
4206,F,CN5402100000000,54021,"Gilmer County, WV",WV
4207,F,CN5402300000000,54023,"Grant County, WV",WV
4208,F,CN5402500000000,54025,"Greenbrier County, WV",WV
4209,F,CN5402700000000,54027,"Hampshire County, WV",WV
4210,F,CN5402900000000,54029,"Hancock County, WV",WV
4211,F,CN5403100000000,54031,"Hardy County, WV",WV
4212,F,CN5403300000000,54033,"Harrison County, WV",WV
4213,F,CN5403500000000,54035,"Jackson County, WV",WV
4214,F,CN5403700000000,54037,"Jefferson County, WV",WV
4215,F,CN5403900000000,54039,"Kanawha County, WV",WV
4216,F,CN5404100000000,54041,"Lewis County, WV",WV
4217,F,CN5404300000000,54043,"Lincoln County, WV",WV
4218,F,CN5404500000000,54045,"Logan County, WV",WV
4219,F,CN5404700000000,54047,"McDowell County, WV",WV
4220,F,CN5404900000000,54049,"Marion County, WV",WV
4221,F,CN5405100000000,54051,"Marshall County, WV",WV
4222,F,CN5405300000000,54053,"Mason County, WV",WV
4223,F,CN5405500000000,54055,"Mercer County, WV",WV
4224,F,CN5405700000000,54057,"Mineral County, WV",WV
4225,F,CN5405900000000,54059,"Mingo County, WV",WV
4226,F,CN5406100000000,54061,"Monongalia County, WV",WV
4227,F,CN5406300000000,54063,"Monroe County, WV",WV
4228,F,CN5406500000000,54065,"Morgan County, WV",WV
4229,F,CN5406700000000,54067,"Nicholas County, WV",WV
4230,F,CN5406900000000,54069,"Ohio County, WV",WV
4231,F,CN5407100000000,54071,"Pendleton County, WV",WV
4232,F,CN5407300000000,54073,"Pleasants County, WV",WV
4233,F,CN5407500000000,54075,"Pocahontas County, WV",WV
4234,F,CN5407700000000,54077,"Preston County, WV",WV
4235,F,CN5407900000000,54079,"Putnam County, WV",WV
4236,F,CN5408100000000,54081,"Raleigh County, WV",WV
4237,F,CN5408300000000,54083,"Randolph County, WV",WV
4238,F,CN5408500000000,54085,"Ritchie County, WV",WV
4239,F,CN5408700000000,54087,"Roane County, WV",WV
4240,F,CN5408900000000,54089,"Summers County, WV",WV
4241,F,CN5409100000000,54091,"Taylor County, WV",WV
4242,F,CN5409300000000,54093,"Tucker County, WV",WV
4243,F,CN5409500000000,54095,"Tyler County, WV",WV
4244,F,CN5409700000000,54097,"Upshur County, WV",WV
4245,F,CN5409900000000,54099,"Wayne County, WV",WV
4246,F,CN5410100000000,54101,"Webster County, WV",WV
4247,F,CN5410300000000,54103,"Wetzel County, WV",WV
4248,F,CN5410500000000,54105,"Wirt County, WV",WV
4249,F,CN5410700000000,54107,"Wood County, WV",WV
4250,F,CN5410900000000,54109,"Wyoming County, WV",WV
4251,F,CN5500100000000,55001,"Adams County, WI",WI
4252,F,CN5500300000000,55003,"Ashland County, WI",WI
4253,F,CN5500500000000,55005,"Barron County, WI",WI
4254,F,CN5500700000000,55007,"Bayfield County, WI",WI
4255,F,CN5500900000000,55009,"Brown County, WI",WI
4256,F,CN5501100000000,55011,"Buffalo County, WI",WI
4257,F,CN5501300000000,55013,"Burnett County, WI",WI
4258,F,CN5501500000000,55015,"Calumet County, WI",WI
4259,F,CN5501700000000,55017,"Chippewa County, WI",WI
4260,F,CN5501900000000,55019,"Clark County, WI",WI
4261,F,CN5502100000000,55021,"Columbia County, WI",WI
4262,F,CN5502300000000,55023,"Crawford County, WI",WI
4263,F,CN5502500000000,55025,"Dane County, WI",WI
4264,F,CN5502700000000,55027,"Dodge County, WI",WI
4265,F,CN5502900000000,55029,"Door County, WI",WI
4266,F,CN5503100000000,55031,"Douglas County, WI",WI
4267,F,CN5503300000000,55033,"Dunn County, WI",WI
4268,F,CN5503500000000,55035,"Eau Claire County, WI",WI
4269,F,CN5503700000000,55037,"Florence County, WI",WI
4270,F,CN5503900000000,55039,"Fond du Lac County, WI",WI
4271,F,CN5504100000000,55041,"Forest County, WI",WI
4272,F,CN5504300000000,55043,"Grant County, WI",WI
4273,F,CN5504500000000,55045,"Green County, WI",WI
4274,F,CN5504700000000,55047,"Green Lake County, WI",WI
4275,F,CN5504900000000,55049,"Iowa County, WI",WI
4276,F,CN5505100000000,55051,"Iron County, WI",WI
4277,F,CN5505300000000,55053,"Jackson County, WI",WI
4278,F,CN5505500000000,55055,"Jefferson County, WI",WI
4279,F,CN5505700000000,55057,"Juneau County, WI",WI
4280,F,CN5505900000000,55059,"Kenosha County, WI",WI
4281,F,CN5506100000000,55061,"Kewaunee County, WI",WI
4282,F,CN5506300000000,55063,"La Crosse County, WI",WI
4283,F,CN5506500000000,55065,"Lafayette County, WI",WI
4284,F,CN5506700000000,55067,"Langlade County, WI",WI
4285,F,CN5506900000000,55069,"Lincoln County, WI",WI
4286,F,CN5507100000000,55071,"Manitowoc County, WI",WI
4287,F,CN5507300000000,55073,"Marathon County, WI",WI
4288,F,CN5507500000000,55075,"Marinette County, WI",WI
4289,F,CN5507700000000,55077,"Marquette County, WI",WI
4290,F,CN5507800000000,55078,"Menominee County, WI",WI
4291,F,CN5507900000000,55079,"Milwaukee County, WI",WI
4292,F,CN5508100000000,55081,"Monroe County, WI",WI
4293,F,CN5508300000000,55083,"Oconto County, WI",WI
4294,F,CN5508500000000,55085,"Oneida County, WI",WI
4295,F,CN5508700000000,55087,"Outagamie County, WI",WI
4296,F,CN5508900000000,55089,"Ozaukee County, WI",WI
4297,F,CN5509100000000,55091,"Pepin County, WI",WI
4298,F,CN5509300000000,55093,"Pierce County, WI",WI
4299,F,CN5509500000000,55095,"Polk County, WI",WI
4300,F,CN5509700000000,55097,"Portage County, WI",WI
4301,F,CN5509900000000,55099,"Price County, WI",WI
4302,F,CN5510100000000,55101,"Racine County, WI",WI
4303,F,CN5510300000000,55103,"Richland County, WI",WI
4304,F,CN5510500000000,55105,"Rock County, WI",WI
4305,F,CN5510700000000,55107,"Rusk County, WI",WI
4306,F,CN5510900000000,55109,"St. Croix County, WI",WI
4307,F,CN5511100000000,55111,"Sauk County, WI",WI
4308,F,CN5511300000000,55113,"Sawyer County, WI",WI
4309,F,CN5511500000000,55115,"Shawano County, WI",WI
4310,F,CN5511700000000,55117,"Sheboygan County, WI",WI
4311,F,CN5511900000000,55119,"Taylor County, WI",WI
4312,F,CN5512100000000,55121,"Trempealeau County, WI",WI
4313,F,CN5512300000000,55123,"Vernon County, WI",WI
4314,F,CN5512500000000,55125,"Vilas County, WI",WI
4315,F,CN5512700000000,55127,"Walworth County, WI",WI
4316,F,CN5512900000000,55129,"Washburn County, WI",WI
4317,F,CN5513100000000,55131,"Washington County, WI",WI
4318,F,CN5513300000000,55133,"Waukesha County, WI",WI
4319,F,CN5513500000000,55135,"Waupaca County, WI",WI
4320,F,CN5513700000000,55137,"Waushara County, WI",WI
4321,F,CN5513900000000,55139,"Winnebago County, WI",WI
4322,F,CN5514100000000,55141,"Wood County, WI",WI
4323,F,CN5600100000000,56001,"Albany County, WY",WY
4324,F,CN5600300000000,56003,"Big Horn County, WY",WY
4325,F,CN5600500000000,56005,"Campbell County, WY",WY
4326,F,CN5600700000000,56007,"Carbon County, WY",WY
4327,F,CN5600900000000,56009,"Converse County, WY",WY
4328,F,CN5601100000000,56011,"Crook County, WY",WY
4329,F,CN5601300000000,56013,"Fremont County, WY",WY
4330,F,CN5601500000000,56015,"Goshen County, WY",WY
4331,F,CN5601700000000,56017,"Hot Springs County, WY",WY
4332,F,CN5601900000000,56019,"Johnson County, WY",WY
4333,F,CN5602100000000,56021,"Laramie County, WY",WY
4334,F,CN5602300000000,56023,"Lincoln County, WY",WY
4335,F,CN5602500000000,56025,"Natrona County, WY",WY
4336,F,CN5602700000000,56027,"Niobrara County, WY",WY
4337,F,CN5602900000000,56029,"Park County, WY",WY
4338,F,CN5603100000000,56031,"Platte County, WY",WY
4339,F,CN5603300000000,56033,"Sheridan County, WY",WY
4340,F,CN5603500000000,56035,"Sublette County, WY",WY
4341,F,CN5603700000000,56037,"Sweetwater County, WY",WY
4342,F,CN5603900000000,56039,"Teton County, WY",WY
4343,F,CN5604100000000,56041,"Uinta County, WY",WY
4344,F,CN5604300000000,56043,"Washakie County, WY",WY
4345,F,CN5604500000000,56045,"Weston County, WY",WY
4346,F,CN7200100000000,72001,"Adjuntas Municipio, PR",PR
4347,F,CN7200300000000,72003,"Aguada Municipio, PR",PR
4348,F,CN7200500000000,72005,"Aguadilla Municipio, PR",PR
4349,F,CN7200700000000,72007,"Aguas Buenas Municipio, PR",PR
4350,F,CN7200900000000,72009,"Aibonito Municipio, PR",PR
4351,F,CN7201100000000,72011,"Anasco Municipio, PR",PR
4352,F,CN7201300000000,72013,"Arecibo Municipio, PR",PR
4353,F,CN7201500000000,72015,"Arroyo Municipio, PR",PR
4354,F,CN7201700000000,72017,"Barceloneta Municipio, PR",PR
4355,F,CN7201900000000,72019,"Barranquitas Municipio, PR",PR
4356,F,CN7202100000000,72021,"Bayamon Municipio, PR",PR
4357,F,CN7202300000000,72023,"Cabo Rojo Municipio, PR",PR
4358,F,CN7202500000000,72025,"Caguas Municipio, PR",PR
4359,F,CN7202700000000,72027,"Camuy Municipio, PR",PR
4360,F,CN7202900000000,72029,"Canovanas Municipio, PR",PR
4361,F,CN7203100000000,72031,"Carolina Municipio, PR",PR
4362,F,CN7203300000000,72033,"Catano Municipio, PR",PR
4363,F,CN7203500000000,72035,"Cayey Municipio, PR",PR
4364,F,CN7203700000000,72037,"Ceiba Municipio, PR",PR
4365,F,CN7203900000000,72039,"Ciales Municipio, PR",PR
4366,F,CN7204100000000,72041,"Cidra Municipio, PR",PR
4367,F,CN7204300000000,72043,"Coamo Municipio, PR",PR
4368,F,CN7204500000000,72045,"Comerio Municipio, PR",PR
4369,F,CN7204700000000,72047,"Corozal Municipio, PR",PR
4370,F,CN7204900000000,72049,"Culebra Municipio, PR",PR
4371,F,CN7205100000000,72051,"Dorado Municipio, PR",PR
4372,F,CN7205300000000,72053,"Fajardo Municipio, PR",PR
4373,F,CN7205400000000,72054,"Florida Municipio, PR",PR
4374,F,CN7205500000000,72055,"Guanica Municipio, PR",PR
4375,F,CN7205700000000,72057,"Guayama Municipio, PR",PR
4376,F,CN7205900000000,72059,"Guayanilla Municipio, PR",PR
4377,F,CN7206100000000,72061,"Guaynabo Municipio, PR",PR
4378,F,CN7206300000000,72063,"Gurabo Municipio, PR",PR
4379,F,CN7206500000000,72065,"Hatillo Municipio, PR",PR
4380,F,CN7206700000000,72067,"Hormigueros Municipio, PR",PR
4381,F,CN7206900000000,72069,"Humacao Municipio, PR",PR
4382,F,CN7207100000000,72071,"Isabela Municipio, PR",PR
4383,F,CN7207300000000,72073,"Jayuya Municipio, PR",PR
4384,F,CN7207500000000,72075,"Juana Diaz Municipio, PR",PR
4385,F,CN7207700000000,72077,"Juncos Municipio, PR",PR
4386,F,CN7207900000000,72079,"Lajas Municipio, PR",PR
4387,F,CN7208100000000,72081,"Lares Municipio, PR",PR
4388,F,CN7208300000000,72083,"Las Marias Municipio, PR",PR
4389,F,CN7208500000000,72085,"Las Piedras Municipio, PR",PR
4390,F,CN7208700000000,72087,"Loiza Municipio, PR",PR
4391,F,CN7208900000000,72089,"Luquillo Municipio, PR",PR
4392,F,CN7209100000000,72091,"Manati Municipio, PR",PR
4393,F,CN7209300000000,72093,"Maricao Municipio, PR",PR
4394,F,CN7209500000000,72095,"Maunabo Municipio, PR",PR
4395,F,CN7209700000000,72097,"Mayaguez Municipio, PR",PR
4396,F,CN7209900000000,72099,"Moca Municipio, PR",PR
4397,F,CN7210100000000,72101,"Morovis Municipio, PR",PR
4398,F,CN7210300000000,72103,"Naguabo Municipio, PR",PR
4399,F,CN7210500000000,72105,"Naranjito Municipio, PR",PR
4400,F,CN7210700000000,72107,"Orocovis Municipio, PR",PR
4401,F,CN7210900000000,72109,"Patillas Municipio, PR",PR
4402,F,CN7211100000000,72111,"Penuelas Municipio, PR",PR
4403,F,CN7211300000000,72113,"Ponce Municipio, PR",PR
4404,F,CN7211500000000,72115,"Quebradillas Municipio, PR",PR
4405,F,CN7211700000000,72117,"Rincon Municipio, PR",PR
4406,F,CN7211900000000,72119,"Rio Grande Municipio, PR",PR
4407,F,CN7212100000000,72121,"Sabana Grande Municipio, PR",PR
4408,F,CN7212300000000,72123,"Salinas Municipio, PR",PR
4409,F,CN7212500000000,72125,"San German Municipio, PR",PR
4410,F,CN7212700000000,72127,"San Juan Municipio, PR",PR
4411,F,CN7212900000000,72129,"San Lorenzo Municipio, PR",PR
4412,F,CN7213100000000,72131,"San Sebastian Municipio, PR",PR
4413,F,CN7213300000000,72133,"Santa Isabel Municipio, PR",PR
4414,F,CN7213500000000,72135,"Toa Alta Municipio, PR",PR
4415,F,CN7213700000000,72137,"Toa Baja Municipio, PR",PR
4416,F,CN7213900000000,72139,"Trujillo Alto Municipio, PR",PR
4417,F,CN7214100000000,72141,"Utuado Municipio, PR",PR
4418,F,CN7214300000000,72143,"Vega Alta Municipio, PR",PR
4419,F,CN7214500000000,72145,"Vega Baja Municipio, PR",PR
4420,F,CN7214700000000,72147,"Vieques Municipio, PR",PR
4421,F,CN7214900000000,72149,"Villalba Municipio, PR",PR
4422,F,CN7215100000000,72151,"Yabucoa Municipio, PR",PR
4423,F,CN7215300000000,72153,"Yauco Municipio, PR",PR
