series_id,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DtReturnedValues,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1
LAUCN371930000000003,6.392,6.4,2014M04,2014M10_3moAve,2014M10_3moAve,70,7.392,2014M01_3moAve,61
LAUCN371950000000003,6.936,10.5,#N/A,#N/A,0,-24108,7.936,2014M12_3moAve,72
LAUCN371970000000003,4.896,5.6,2014M10,2014M11_3moAve,2014M11_3moAve,71,5.896,2014M04_3moAve,64
LAUCN371990000000003,6.636,6.5,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.636,2013M12_3moAve,60
LAUCN380010000000003,2.42,2.6,2011M04,2013M07_3moAve,2013M07_3moAve,55,3.42,2009M07_3moAve,7
LAUCN380030000000003,3.04,5.6,2011M10,2012M09_3moAve,2012M09_3moAve,45,4.04,2009M09_3moAve,9
LAUCN380050000000003,6.508,4.3,2009M04,2009M06_3moAve,2009M06_3moAve,6,7.508,2009M05_3moAve,5
LAUCN380070000000003,2.296,2.1,2009M05,2009M07_3moAve,2009M07_3moAve,7,3.296,2009M05_3moAve,5
LAUCN380090000000003,3.44,4,2009M07,2009M09_3moAve,2009M09_3moAve,9,4.44,2009M05_3moAve,5
LAUCN380110000000003,2.044,1.9,2010M09,2011M09_3moAve,2011M09_3moAve,33,3.044,2009M08_3moAve,8
LAUCN380130000000003,2.456,3.1,2009M09,2010M11_3moAve,2010M11_3moAve,23,3.456,2009M05_3moAve,5
LAUCN380150000000003,2.724,2,2009M09,2011M10_3moAve,2011M10_3moAve,34,3.724,2009M06_3moAve,6
LAUCN380170000000003,2.632,2,2011M10,2012M09_3moAve,2012M09_3moAve,45,3.632,2009M11_3moAve,11
LAUCN380190000000003,3.088,2.6,2009M07,2009M08_3moAve,2009M08_3moAve,8,4.088,2009M05_3moAve,5
LAUCN380210000000003,2.836,1.8,2010M08,2010M09_3moAve,2010M09_3moAve,21,3.836,2010M05_3moAve,17
LAUCN380230000000003,3.272,1.4,2009M09,2009M10_3moAve,2009M10_3moAve,10,4.272,2009M05_3moAve,5
LAUCN380250000000003,3.532,1.8,2009M09,2009M01_3moAve,2009M01_3moAve,1,4.532,2009M07_3moAve,7
LAUCN380270000000003,5.548,4.4,2009M05,2009M06_3moAve,2009M06_3moAve,6,6.548,2009M06_3moAve,6
LAUCN380290000000003,5.056,4.3,2009M09,2011M09_3moAve,2011M09_3moAve,33,6.056,2009M07_3moAve,7
LAUCN380310000000003,3.2,2.4,2009M05,2009M07_3moAve,2009M07_3moAve,7,4.2,2009M05_3moAve,5
LAUCN380330000000003,2.736,2.1,2009M09,2010M07_3moAve,2010M07_3moAve,19,3.736,2009M06_3moAve,6
LAUCN380350000000003,2.928,2.4,2010M09,2010M10_3moAve,2010M10_3moAve,22,3.928,2009M10_3moAve,10
LAUCN380370000000003,3.828,2.7,2009M05,2009M07_3moAve,2009M07_3moAve,7,4.828,2009M06_3moAve,6
LAUCN380390000000003,2.556,1.8,2010M09,2010M10_3moAve,2010M10_3moAve,22,3.556,2009M05_3moAve,5
LAUCN380410000000003,3.764,2.5,2009M05,2009M01_3moAve,2009M01_3moAve,1,4.764,2009M05_3moAve,5
LAUCN380430000000003,4.512,3.4,2009M05,2009M06_3moAve,2009M06_3moAve,6,5.512,2009M05_3moAve,5
LAUCN380450000000003,3.224,2.4,2010M09,2010M09_3moAve,2010M09_3moAve,21,4.224,2009M05_3moAve,5
LAUCN380470000000003,3.544,2.6,2009M05,2009M07_3moAve,2009M07_3moAve,7,4.544,2009M05_3moAve,5
LAUCN380490000000003,5.06,3.8,2009M05,2009M06_3moAve,2009M06_3moAve,6,6.06,2009M05_3moAve,5
LAUCN380510000000003,2.844,2.8,2012M05,2012M09_3moAve,2012M09_3moAve,45,3.844,2009M06_3moAve,6
LAUCN380530000000003,2.764,2,2009M09,2009M01_3moAve,2009M01_3moAve,1,3.764,2009M06_3moAve,6
LAUCN380550000000003,4.576,3.5,2009M05,2009M06_3moAve,2009M06_3moAve,6,5.576,2009M05_3moAve,5
LAUCN380570000000003,4.384,4.3,2009M04,2009M05_3moAve,2009M05_3moAve,5,5.384,2009M05_3moAve,5
LAUCN380590000000003,3.436,2.6,2009M08,2009M09_3moAve,2009M09_3moAve,9,4.436,2009M05_3moAve,5
LAUCN380610000000003,4.996,1.6,2009M01,2009M01_3moAve,2009M01_3moAve,1,5.996,2009M05_3moAve,5
LAUCN380630000000003,3.752,3.4,2009M05,2009M01_3moAve,2009M01_3moAve,1,4.752,2009M05_3moAve,5
LAUCN380650000000003,4.412,6.3,2009M04,2009M05_3moAve,2009M05_3moAve,5,5.412,2009M05_3moAve,5
LAUCN380670000000003,5.388,5.6,2009M05,2009M09_3moAve,2009M09_3moAve,9,6.388,2009M05_3moAve,5
LAUCN380690000000003,4.44,3.6,2009M09,2009M09_3moAve,2009M09_3moAve,9,5.44,2009M06_3moAve,6
LAUCN380710000000003,3.86,3,2009M07,2009M09_3moAve,2009M09_3moAve,9,4.86,2009M05_3moAve,5
LAUCN380730000000003,3.324,2.5,2010M10,2011M08_3moAve,2011M08_3moAve,32,4.324,2010M07_3moAve,19
LAUCN380750000000003,2.816,3.4,2009M12,2010M07_3moAve,2010M07_3moAve,19,3.816,2009M09_3moAve,9
LAUCN380770000000003,3.612,2.8,2010M05,2010M09_3moAve,2010M09_3moAve,21,4.612,2009M09_3moAve,9
LAUCN380790000000003,9.248,14.7,2009M09,2009M10_3moAve,2009M10_3moAve,10,10.248,2009M10_3moAve,10
LAUCN380810000000003,4.064,1.6,2010M07,2010M08_3moAve,2010M08_3moAve,20,5.064,2010M05_3moAve,17
LAUCN380830000000003,4.656,3.7,2009M07,2009M08_3moAve,2009M08_3moAve,8,5.656,2009M07_3moAve,7
LAUCN380850000000003,5.824,4.9,2009M01,2009M01_3moAve,2009M01_3moAve,1,6.824,2009M05_3moAve,5
LAUCN380870000000003,1.468,2.9,#N/A,#N/A,0,-24108,2.468,2009M05_3moAve,5
LAUCN380890000000003,2.42,2.1,2010M08,2010M09_3moAve,2010M09_3moAve,21,3.42,2009M06_3moAve,6
LAUCN380910000000003,2.232,2.5,2010M09,2010M10_3moAve,2010M10_3moAve,22,3.232,2009M05_3moAve,5
LAUCN380930000000003,2.9,2.5,2009M10,2009M11_3moAve,2009M11_3moAve,11,3.9,2009M06_3moAve,6
LAUCN380950000000003,3.62,2.6,2009M04,2009M01_3moAve,2009M01_3moAve,1,4.62,2009M05_3moAve,5
LAUCN380970000000003,3.308,3.4,2009M09,2009M11_3moAve,2009M11_3moAve,11,4.308,2009M05_3moAve,5
LAUCN380990000000003,4.268,4.3,2009M05,2009M11_3moAve,2009M11_3moAve,11,5.268,2009M05_3moAve,5
LAUCN381010000000003,2.976,2.8,2009M09,2009M10_3moAve,2009M10_3moAve,10,3.976,2009M06_3moAve,6
LAUCN381030000000003,4.52,3.2,2009M07,2009M09_3moAve,2009M09_3moAve,9,5.52,2009M06_3moAve,6
LAUCN381050000000003,1.808,1.8,2010M09,2009M01_3moAve,2009M01_3moAve,1,2.808,2009M05_3moAve,5
LAUCN390010000000003,8.46,7.7,2014M04,2014M06_3moAve,2014M06_3moAve,66,9.46,2014M05_3moAve,65
LAUCN390030000000003,6.824,4.9,2013M12,2014M04_3moAve,2014M04_3moAve,64,7.824,2012M05_3moAve,41
LAUCN390050000000003,6.704,4.9,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.704,2012M06_3moAve,42
LAUCN390070000000003,7.476,5.7,2014M04,2014M05_3moAve,2014M05_3moAve,65,8.476,2014M04_3moAve,64
LAUCN390090000000003,6.392,7,2014M04,2014M10_3moAve,2014M10_3moAve,70,7.392,2014M04_3moAve,64
LAUCN390110000000003,4.916,3.8,2013M12,2014M04_3moAve,2014M04_3moAve,64,5.916,2012M10_3moAve,46
LAUCN390130000000003,5.84,6.5,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.84,2014M05_3moAve,65
LAUCN390150000000003,7.028,5.8,2014M04,2014M06_3moAve,2014M06_3moAve,66,8.028,2014M05_3moAve,65
LAUCN390170000000003,5.492,4.7,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.492,2014M03_3moAve,63
LAUCN390190000000003,6.864,5.7,2014M04,2014M04_3moAve,2014M04_3moAve,64,7.864,2012M05_3moAve,41
LAUCN390210000000003,6.404,4.7,2013M04,2013M11_3moAve,2013M11_3moAve,59,7.404,2012M05_3moAve,41
LAUCN390230000000003,6.436,5.1,2013M12,2014M04_3moAve,2014M04_3moAve,64,7.436,2012M06_3moAve,42
LAUCN390250000000003,5.464,4.5,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.464,2014M04_3moAve,64
LAUCN390270000000003,5.396,6.2,#N/A,#N/A,0,-24108,6.396,2014M12_3moAve,72
LAUCN390290000000003,6.704,5.7,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.704,2012M10_3moAve,46
LAUCN390310000000003,7.684,6.8,2014M04,2014M05_3moAve,2014M05_3moAve,65,8.684,2014M04_3moAve,64
LAUCN390330000000003,7.796,5.6,2013M12,2014M04_3moAve,2014M04_3moAve,64,8.796,2012M06_3moAve,42
LAUCN390350000000003,5.94,5.8,2014M04,2014M10_3moAve,2014M10_3moAve,70,6.94,2011M12_3moAve,36
LAUCN390370000000003,6.012,4.1,2013M12,2014M05_3moAve,2014M05_3moAve,65,7.012,2012M06_3moAve,42
LAUCN390390000000003,6.524,4.6,2013M12,2014M04_3moAve,2014M04_3moAve,64,7.524,2012M09_3moAve,45
LAUCN390410000000003,4.304,3.5,2014M03,2014M04_3moAve,2014M04_3moAve,64,5.304,2012M05_3moAve,41
LAUCN390430000000003,6.668,5.1,2012M05,2014M05_3moAve,2014M05_3moAve,65,7.668,2012M06_3moAve,42
LAUCN390450000000003,5.348,4.3,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.348,2012M10_3moAve,46
LAUCN390470000000003,5.236,4.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.236,2014M05_3moAve,65
LAUCN390490000000003,5.096,4.1,2014M04,2014M04_3moAve,2014M04_3moAve,64,6.096,2012M11_3moAve,47
LAUCN390510000000003,7.188,4.6,2012M05,2012M10_3moAve,2012M10_3moAve,46,8.188,2011M12_3moAve,36
LAUCN390530000000003,6.364,6.3,2014M10,2014M12_3moAve,2014M12_3moAve,72,7.364,2014M06_3moAve,66
LAUCN390550000000003,4.756,4.5,2014M04,2014M10_3moAve,2014M10_3moAve,70,5.756,2011M10_3moAve,34
LAUCN390570000000003,5.7,4.6,2014M04,2014M04_3moAve,2014M04_3moAve,64,6.7,2012M10_3moAve,46
LAUCN390590000000003,7.464,5.8,2014M04,2014M05_3moAve,2014M05_3moAve,65,8.464,2012M09_3moAve,45
LAUCN390610000000003,5.36,4.6,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.36,2014M03_3moAve,63
LAUCN390630000000003,5.176,3.9,2013M12,2014M04_3moAve,2014M04_3moAve,64,6.176,2012M05_3moAve,41
LAUCN390650000000003,6.56,5,2012M10,2012M11_3moAve,2012M11_3moAve,47,7.56,2012M05_3moAve,41
LAUCN390670000000003,6.688,6.2,2013M12,2014M05_3moAve,2014M05_3moAve,65,7.688,2013M09_3moAve,57
LAUCN390690000000003,7.092,4.7,2012M09,2012M10_3moAve,2012M10_3moAve,46,8.092,2012M08_3moAve,44
LAUCN390710000000003,6.64,6.2,2014M10,2014M11_3moAve,2014M11_3moAve,71,7.64,2014M06_3moAve,66
LAUCN390730000000003,6.98,5.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.98,2012M06_3moAve,42
LAUCN390750000000003,4.444,3.5,2012M11,2014M04_3moAve,2014M04_3moAve,64,5.444,2011M12_3moAve,36
LAUCN390770000000003,8.924,5.7,2012M05,2012M06_3moAve,2012M06_3moAve,42,9.924,2011M10_3moAve,34
LAUCN390790000000003,8.192,7.3,2014M05,2014M09_3moAve,2014M09_3moAve,69,9.192,2014M05_3moAve,65
LAUCN390810000000003,6.688,7.4,2014M10,2014M12_3moAve,2014M12_3moAve,72,7.688,2014M06_3moAve,66
LAUCN390830000000003,5.892,4.7,2013M12,2014M05_3moAve,2014M05_3moAve,65,6.892,2012M06_3moAve,42
LAUCN390850000000003,5.06,4.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.06,2012M05_3moAve,41
LAUCN390870000000003,5.336,5.9,2015M04,#N/A,0,-24108,6.336,2014M05_3moAve,65
LAUCN390890000000003,5.732,4.4,2013M12,2014M04_3moAve,2014M04_3moAve,64,6.732,2012M06_3moAve,42
LAUCN390910000000003,5.476,4.1,2014M04,2014M04_3moAve,2014M04_3moAve,64,6.476,2012M11_3moAve,47
LAUCN390930000000003,6.024,6.2,2014M04,2014M11_3moAve,2014M11_3moAve,71,7.024,2012M05_3moAve,41
LAUCN390950000000003,7.472,5.2,2013M12,2014M04_3moAve,2014M04_3moAve,64,8.472,2012M05_3moAve,41
LAUCN390970000000003,5.704,3.9,2012M10,2012M11_3moAve,2012M11_3moAve,47,6.704,2012M05_3moAve,41
LAUCN390990000000003,6.672,6,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.672,2012M11_3moAve,47
LAUCN391010000000003,6.208,5.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.208,2012M11_3moAve,47
LAUCN391030000000003,5.044,4.6,2012M09,2012M11_3moAve,2012M11_3moAve,47,6.044,2011M10_3moAve,34
LAUCN391050000000003,9.456,8.3,2014M04,2014M05_3moAve,2014M05_3moAve,65,10.456,2012M11_3moAve,47
LAUCN391070000000003,4.352,3.3,2013M12,2014M04_3moAve,2014M04_3moAve,64,5.352,2012M04_3moAve,40
LAUCN391090000000003,5.896,4.4,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.896,2012M10_3moAve,46
LAUCN391110000000003,8.352,9.9,2011M11,2012M05_3moAve,2012M05_3moAve,41,9.352,2011M10_3moAve,34
LAUCN391130000000003,6.808,5.1,2014M03,2014M04_3moAve,2014M04_3moAve,64,7.808,2012M11_3moAve,47
LAUCN391150000000003,9.764,6.9,2011M10,2012M06_3moAve,2012M06_3moAve,42,10.764,2011M10_3moAve,34
LAUCN391170000000003,6.424,4.7,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.424,2012M10_3moAve,46
LAUCN391190000000003,8.172,5.8,2012M09,2014M04_3moAve,2014M04_3moAve,64,9.172,2012M05_3moAve,41
LAUCN391210000000003,7.936,7,2013M09,2014M05_3moAve,2014M05_3moAve,65,8.936,2013M08_3moAve,56
LAUCN391230000000003,7.968,5.2,2012M05,2012M08_3moAve,2012M08_3moAve,44,8.968,2012M06_3moAve,42
LAUCN391250000000003,6.012,5,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.012,2012M11_3moAve,47
LAUCN391270000000003,7.892,6.5,2014M04,2014M05_3moAve,2014M05_3moAve,65,8.892,2012M11_3moAve,47
LAUCN391290000000003,6.568,4.6,2013M12,2013M12_3moAve,2013M12_3moAve,60,7.568,2012M05_3moAve,41
LAUCN391310000000003,9.8,7.3,2014M04,2014M05_3moAve,2014M05_3moAve,65,10.8,2014M04_3moAve,64
LAUCN391330000000003,5.78,4.9,2014M04,2014M06_3moAve,2014M06_3moAve,66,6.78,2012M10_3moAve,46
LAUCN391350000000003,6.328,4.7,2014M03,2014M04_3moAve,2014M04_3moAve,64,7.328,2012M10_3moAve,46
LAUCN391370000000003,5.26,3.8,2012M09,2012M10_3moAve,2012M10_3moAve,46,6.26,2012M05_3moAve,41
LAUCN391390000000003,6.948,5.3,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.948,2013M12_3moAve,60
LAUCN391410000000003,7.384,5.1,2014M04,2014M04_3moAve,2014M04_3moAve,64,8.384,2012M05_3moAve,41
LAUCN391430000000003,6.62,4.5,2012M09,2014M04_3moAve,2014M04_3moAve,64,7.62,2012M05_3moAve,41
LAUCN391450000000003,7.876,7.6,2014M09,2014M10_3moAve,2014M10_3moAve,70,8.876,2014M05_3moAve,65
LAUCN391470000000003,6.36,4.7,2014M04,2014M04_3moAve,2014M04_3moAve,64,7.36,2012M10_3moAve,46
LAUCN391490000000003,5.468,4.5,2014M04,2014M04_3moAve,2014M04_3moAve,64,6.468,2012M11_3moAve,47
LAUCN391510000000003,6.268,5.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.268,2012M06_3moAve,42
LAUCN391530000000003,5.756,4.9,2014M04,2014M06_3moAve,2014M06_3moAve,66,6.756,2012M11_3moAve,47
LAUCN391550000000003,6.844,6.2,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.844,2014M04_3moAve,64
LAUCN391570000000003,5.784,5.3,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.784,2012M10_3moAve,46
LAUCN391590000000003,4.756,3.9,2013M12,2014M04_3moAve,2014M04_3moAve,64,5.756,2012M05_3moAve,41
LAUCN391610000000003,6.944,4.1,2012M05,2013M05_3moAve,2013M05_3moAve,53,7.944,2012M04_3moAve,40
LAUCN391630000000003,8.5,6.4,2014M04,2014M05_3moAve,2014M05_3moAve,65,9.5,2013M12_3moAve,60
LAUCN391650000000003,5.024,4.2,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.024,2012M11_3moAve,47
LAUCN391670000000003,5.328,5.9,2014M10,2014M12_3moAve,2014M12_3moAve,72,6.328,2014M05_3moAve,65
LAUCN391690000000003,5.244,4,2014M04,2014M04_3moAve,2014M04_3moAve,64,6.244,2012M05_3moAve,41
LAUCN391710000000003,6.836,4.7,2013M11,2013M12_3moAve,2013M12_3moAve,60,7.836,2012M05_3moAve,41
LAUCN391730000000003,6.012,4.4,2013M12,2014M04_3moAve,2014M04_3moAve,64,7.012,2012M05_3moAve,41
LAUCN391750000000003,7.172,3.6,2012M04,2012M05_3moAve,2012M05_3moAve,41,8.172,2011M11_3moAve,35
LAUCN400010000000003,4.82,6.3,#N/A,#N/A,0,-24108,5.82,2015M04_3moAve,76
LAUCN400030000000003,3.772,3.3,2009M01,2009M01_3moAve,2009M01_3moAve,1,4.772,2009M05_3moAve,5
LAUCN400050000000003,5.032,7.2,#N/A,#N/A,0,-24108,6.032,2014M05_3moAve,65
LAUCN400070000000003,2.384,2.7,2012M04,2009M01_3moAve,2009M01_3moAve,1,3.384,2011M04_3moAve,28
LAUCN400090000000003,2.372,4.9,#N/A,#N/A,0,-24108,3.372,2012M02_3moAve,38
LAUCN400110000000003,3.944,4,2012M04,2012M04_3moAve,2012M04_3moAve,40,4.944,2011M11_3moAve,35
LAUCN400130000000003,3.488,4.6,#N/A,#N/A,0,-24108,4.488,2014M12_3moAve,72
LAUCN400150000000003,4.532,5.7,2014M12,#N/A,0,-24108,5.532,2014M05_3moAve,65
LAUCN400170000000003,3.604,3.8,2012M03,2012M05_3moAve,2012M05_3moAve,41,4.604,2011M03_3moAve,27
LAUCN400190000000003,3.332,4.6,#N/A,#N/A,0,-24108,4.332,2014M10_3moAve,70
LAUCN400210000000003,3.932,5.6,#N/A,#N/A,0,-24108,4.932,2015M04_3moAve,76
LAUCN400230000000003,5.216,8,#N/A,#N/A,0,-24108,6.216,,-24108
LAUCN400250000000003,3.416,2.6,2009M08,2009M01_3moAve,2009M01_3moAve,1,4.416,2009M05_3moAve,5
LAUCN400270000000003,3.572,3.6,2012M04,2014M10_3moAve,2014M10_3moAve,70,4.572,2011M04_3moAve,28
LAUCN400290000000003,5.572,9.1,#N/A,#N/A,0,-24108,6.572,2014M09_3moAve,69
LAUCN400310000000003,4.084,4.5,2015M03,2015M04_3moAve,2015M04_3moAve,76,5.084,2009M05_3moAve,5
LAUCN400330000000003,2.744,4.2,#N/A,#N/A,0,-24108,3.744,2014M12_3moAve,72
LAUCN400350000000003,4.228,5.3,2015M03,2015M05_3moAve,2015M05_3moAve,77,5.228,2012M05_3moAve,41
LAUCN400370000000003,4.328,5,2014M12,2015M04_3moAve,2015M04_3moAve,76,5.328,2014M04_3moAve,64
LAUCN400390000000003,2.86,4.1,2014M04,2014M11_3moAve,2014M11_3moAve,71,3.86,2011M05_3moAve,29
LAUCN400410000000003,4.384,4.9,2015M04,#N/A,0,-24108,5.384,2014M10_3moAve,70
LAUCN400430000000003,2.736,3.9,2012M03,2012M04_3moAve,2012M04_3moAve,40,3.736,2011M05_3moAve,29
LAUCN400450000000003,2.332,4.1,2012M04,#N/A,0,-24108,3.332,2012M02_3moAve,38
LAUCN400470000000003,2.756,4,#N/A,#N/A,0,-24108,3.756,2012M04_3moAve,40
LAUCN400490000000003,3.156,5,#N/A,#N/A,0,-24108,4.156,2014M05_3moAve,65
LAUCN400510000000003,4.192,4.6,2012M04,2014M05_3moAve,2014M05_3moAve,65,5.192,2011M05_3moAve,29
LAUCN400530000000003,2.872,3.3,2009M01,2009M01_3moAve,2009M01_3moAve,1,3.872,2009M05_3moAve,5
LAUCN400550000000003,4.608,5.9,2012M04,2014M10_3moAve,2014M10_3moAve,70,5.608,2012M04_3moAve,40
LAUCN400570000000003,3.404,3.3,2014M12,2015M05_3moAve,2015M05_3moAve,77,4.404,2013M04_3moAve,52
LAUCN400590000000003,2.544,3,2012M03,2012M05_3moAve,2012M05_3moAve,41,3.544,2011M05_3moAve,29
LAUCN400610000000003,3.9,8.4,#N/A,#N/A,0,-24108,4.9,,-24108
LAUCN400630000000003,5.748,7.8,#N/A,#N/A,0,-24108,6.748,2014M10_3moAve,70
LAUCN400650000000003,3.288,4.3,#N/A,#N/A,0,-24108,4.288,2014M09_3moAve,69
LAUCN400670000000003,4.596,6.2,2012M04,2012M05_3moAve,2012M05_3moAve,41,5.596,2012M02_3moAve,38
LAUCN400690000000003,4.3,7.3,#N/A,#N/A,0,-24108,5.3,,-24108
LAUCN400710000000003,3.872,5.7,#N/A,#N/A,0,-24108,4.872,,-24108
LAUCN400730000000003,2.504,3.4,2015M03,#N/A,0,-24108,3.504,2012M03_3moAve,39
LAUCN400750000000003,4.108,4.8,2012M04,2014M05_3moAve,2014M05_3moAve,65,5.108,2011M04_3moAve,28
LAUCN400770000000003,4.672,9,#N/A,#N/A,0,-24108,5.672,,-24108
LAUCN400790000000003,5.396,7.2,#N/A,#N/A,0,-24108,6.396,2014M10_3moAve,70
LAUCN400810000000003,4.1,4.5,2014M11,2014M12_3moAve,2014M12_3moAve,72,5.1,2012M04_3moAve,40
LAUCN400830000000003,3.74,4,2012M04,2014M11_3moAve,2014M11_3moAve,71,4.74,2011M04_3moAve,28
LAUCN400850000000003,3.008,4,#N/A,#N/A,0,-24108,4.008,2012M05_3moAve,41
LAUCN400870000000003,3.732,3.9,2012M04,2014M05_3moAve,2014M05_3moAve,65,4.732,2011M04_3moAve,28
LAUCN400890000000003,6.508,8.1,2015M03,#N/A,0,-24108,7.508,2014M05_3moAve,65
LAUCN400910000000003,5.128,9.1,#N/A,#N/A,0,-24108,6.128,,-24108
LAUCN400930000000003,2.568,2.9,2014M04,2014M05_3moAve,2014M05_3moAve,65,3.568,2012M04_3moAve,40
LAUCN400950000000003,4.2,5.3,2014M12,2014M12_3moAve,2014M12_3moAve,72,5.2,2014M04_3moAve,64
LAUCN400970000000003,4.276,4.5,2014M12,2014M12_3moAve,2014M12_3moAve,72,5.276,2014M05_3moAve,65
LAUCN400990000000003,2.76,4,#N/A,#N/A,0,-24108,3.76,2015M04_3moAve,76
LAUCN401010000000003,5.124,5.4,2014M04,2015M03_3moAve,2015M03_3moAve,75,6.124,2014M04_3moAve,64
LAUCN401030000000003,3.32,3.8,2014M04,2014M11_3moAve,2014M11_3moAve,71,4.32,2012M04_3moAve,40
LAUCN401050000000003,4.644,6.2,#N/A,#N/A,0,-24108,5.644,2014M11_3moAve,71
LAUCN401070000000003,4.564,6.2,#N/A,#N/A,0,-24108,5.564,2014M11_3moAve,71
LAUCN401090000000003,4.18,4,2014M04,2014M05_3moAve,2014M05_3moAve,65,5.18,2011M05_3moAve,29
LAUCN401110000000003,5.392,6.7,#N/A,#N/A,0,-24108,6.392,2014M09_3moAve,69
LAUCN401130000000003,4.164,5.3,#N/A,#N/A,0,-24108,5.164,2014M05_3moAve,65
LAUCN401150000000003,4.584,5.4,#N/A,#N/A,0,-24108,5.584,2015M03_3moAve,75
LAUCN401170000000003,4.496,5.8,#N/A,#N/A,0,-24108,5.496,2014M04_3moAve,64
LAUCN401190000000003,3.816,3.6,2014M04,2014M04_3moAve,2014M04_3moAve,64,4.816,2011M04_3moAve,28
LAUCN401210000000003,3.552,5.9,#N/A,#N/A,0,-24108,4.552,,-24108
LAUCN401230000000003,3.388,4.4,#N/A,#N/A,0,-24108,4.388,2014M05_3moAve,65
LAUCN401250000000003,4.004,4.8,2014M12,2015M04_3moAve,2015M04_3moAve,76,5.004,2012M05_3moAve,41
LAUCN401270000000003,4.868,8.1,#N/A,#N/A,0,-24108,5.868,,-24108
LAUCN401290000000003,2.528,4.4,2012M03,2012M04_3moAve,2012M04_3moAve,40,3.528,2011M02_3moAve,26
LAUCN401310000000003,3.66,4.6,2014M12,#N/A,0,-24108,4.66,2014M04_3moAve,64
LAUCN401330000000003,5,7.3,#N/A,#N/A,0,-24108,6,,-24108
LAUCN401350000000003,5.852,6.4,2015M03,#N/A,0,-24108,6.852,2014M08_3moAve,68
LAUCN401370000000003,3.552,6.1,#N/A,#N/A,0,-24108,4.552,2012M05_3moAve,41
LAUCN401390000000003,2.944,3.3,2014M12,2015M04_3moAve,2015M04_3moAve,76,3.944,2012M04_3moAve,40
LAUCN401410000000003,4.38,4.6,2012M04,2014M11_3moAve,2014M11_3moAve,71,5.38,2011M03_3moAve,27
LAUCN401430000000003,3.732,4.3,2014M12,2015M04_3moAve,2015M04_3moAve,76,4.732,2014M04_3moAve,64
LAUCN401450000000003,3.704,4.3,2014M12,2015M04_3moAve,2015M04_3moAve,76,4.704,2014M04_3moAve,64
LAUCN401470000000003,3.268,4.3,#N/A,#N/A,0,-24108,4.268,2014M05_3moAve,65
LAUCN401490000000003,2.868,5.5,#N/A,#N/A,0,-24108,3.868,2012M04_3moAve,40
LAUCN401510000000003,4.416,2.8,2009M01,2009M01_3moAve,2009M01_3moAve,1,5.416,2009M05_3moAve,5
LAUCN401530000000003,2.444,5,#N/A,#N/A,0,-24108,3.444,2012M05_3moAve,41
LAUCN410010000000003,6.448,7,2015M04,2015M06_3moAve,2015M06_3moAve,78,7.448,2014M09_3moAve,69
LAUCN410030000000003,4.392,5.5,2015M04,2015M04_3moAve,2015M04_3moAve,76,5.392,2013M11_3moAve,59
LAUCN410050000000003,5.112,5.8,2015M04,2015M05_3moAve,2015M05_3moAve,77,6.112,2014M10_3moAve,70
LAUCN410070000000003,4.96,5.6,#N/A,#N/A,0,-24108,5.96,2014M09_3moAve,69
LAUCN410090000000003,6.368,7.8,#N/A,#N/A,0,-24108,7.368,2015M04_3moAve,76
LAUCN410110000000003,7.4,8.1,2015M04,2015M05_3moAve,2015M05_3moAve,77,8.4,2015M03_3moAve,75
LAUCN410130000000003,8,8.5,2015M05,2015M06_3moAve,2015M06_3moAve,78,9,2014M09_3moAve,69
LAUCN410150000000003,7.296,8.7,#N/A,#N/A,0,-24108,8.296,2015M06_3moAve,78
LAUCN410170000000003,6.524,6.2,2015M03,2015M04_3moAve,2015M04_3moAve,76,7.524,2014M07_3moAve,67
LAUCN410190000000003,8.748,8.3,2014M09,2014M10_3moAve,2014M10_3moAve,70,9.748,2014M06_3moAve,66
LAUCN410210000000003,4.416,6.7,#N/A,#N/A,0,-24108,5.416,2009M10_3moAve,10
LAUCN410230000000003,9.312,7.4,2013M08,2014M07_3moAve,2014M07_3moAve,67,10.312,2009M09_3moAve,9
LAUCN410250000000003,8.376,6.6,2014M07,2014M08_3moAve,2014M08_3moAve,68,9.376,2013M09_3moAve,57
