series_id,FIPS,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DtReturnedValues,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1
LAUCN390750000000003,CN3907500000000,4.444,3.5,2012M11,2014M04_3moAve,2014M04_3moAve,64,5.444,2011M12_3moAve,36
LAUCN390770000000003,CN3907700000000,8.924,5.7,2012M05,2012M06_3moAve,2012M06_3moAve,42,9.924,2011M10_3moAve,34
LAUCN390790000000003,CN3907900000000,8.192,7.3,2014M05,2014M09_3moAve,2014M09_3moAve,69,9.192,2014M05_3moAve,65
LAUCN390810000000003,CN3908100000000,6.688,7.4,2014M10,2014M12_3moAve,2014M12_3moAve,72,7.688,2014M06_3moAve,66
LAUCN390830000000003,CN3908300000000,5.892,4.7,2013M12,2014M05_3moAve,2014M05_3moAve,65,6.892,2012M06_3moAve,42
LAUCN390850000000003,CN3908500000000,5.06,4.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.06,2012M05_3moAve,41
LAUCN390870000000003,CN3908700000000,5.336,5.9,2015M04,#N/A,0,-24108,6.336,2014M05_3moAve,65
LAUCN390890000000003,CN3908900000000,5.732,4.4,2013M12,2014M04_3moAve,2014M04_3moAve,64,6.732,2012M06_3moAve,42
LAUCN390910000000003,CN3909100000000,5.476,4.1,2014M04,2014M04_3moAve,2014M04_3moAve,64,6.476,2012M11_3moAve,47
LAUCN390930000000003,CN3909300000000,6.024,6.2,2014M04,2014M11_3moAve,2014M11_3moAve,71,7.024,2012M05_3moAve,41
LAUCN390950000000003,CN3909500000000,7.472,5.2,2013M12,2014M04_3moAve,2014M04_3moAve,64,8.472,2012M05_3moAve,41
LAUCN390970000000003,CN3909700000000,5.704,3.9,2012M10,2012M11_3moAve,2012M11_3moAve,47,6.704,2012M05_3moAve,41
LAUCN390990000000003,CN3909900000000,6.672,6,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.672,2012M11_3moAve,47
LAUCN391010000000003,CN3910100000000,6.208,5.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.208,2012M11_3moAve,47
LAUCN391030000000003,CN3910300000000,5.044,4.6,2012M09,2012M11_3moAve,2012M11_3moAve,47,6.044,2011M10_3moAve,34
LAUCN391050000000003,CN3910500000000,9.456,8.3,2014M04,2014M05_3moAve,2014M05_3moAve,65,10.456,2012M11_3moAve,47
LAUCN391070000000003,CN3910700000000,4.352,3.3,2013M12,2014M04_3moAve,2014M04_3moAve,64,5.352,2012M04_3moAve,40
LAUCN391090000000003,CN3910900000000,5.896,4.4,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.896,2012M10_3moAve,46
LAUCN391110000000003,CN3911100000000,8.352,9.9,2011M11,2012M05_3moAve,2012M05_3moAve,41,9.352,2011M10_3moAve,34
LAUCN391130000000003,CN3911300000000,6.808,5.1,2014M03,2014M04_3moAve,2014M04_3moAve,64,7.808,2012M11_3moAve,47
LAUCN391150000000003,CN3911500000000,9.764,6.9,2011M10,2012M06_3moAve,2012M06_3moAve,42,10.764,2011M10_3moAve,34
LAUCN391170000000003,CN3911700000000,6.424,4.7,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.424,2012M10_3moAve,46
LAUCN391190000000003,CN3911900000000,8.172,5.8,2012M09,2014M04_3moAve,2014M04_3moAve,64,9.172,2012M05_3moAve,41
LAUCN391210000000003,CN3912100000000,7.936,7,2013M09,2014M05_3moAve,2014M05_3moAve,65,8.936,2013M08_3moAve,56
LAUCN391230000000003,CN3912300000000,7.968,5.2,2012M05,2012M08_3moAve,2012M08_3moAve,44,8.968,2012M06_3moAve,42
LAUCN391250000000003,CN3912500000000,6.012,5,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.012,2012M11_3moAve,47
LAUCN391270000000003,CN3912700000000,7.892,6.5,2014M04,2014M05_3moAve,2014M05_3moAve,65,8.892,2012M11_3moAve,47
LAUCN391290000000003,CN3912900000000,6.568,4.6,2013M12,2013M12_3moAve,2013M12_3moAve,60,7.568,2012M05_3moAve,41
LAUCN391310000000003,CN3913100000000,9.8,7.3,2014M04,2014M05_3moAve,2014M05_3moAve,65,10.8,2014M04_3moAve,64
LAUCN391330000000003,CN3913300000000,5.78,4.9,2014M04,2014M06_3moAve,2014M06_3moAve,66,6.78,2012M10_3moAve,46
LAUCN391350000000003,CN3913500000000,6.328,4.7,2014M03,2014M04_3moAve,2014M04_3moAve,64,7.328,2012M10_3moAve,46
LAUCN391370000000003,CN3913700000000,5.26,3.8,2012M09,2012M10_3moAve,2012M10_3moAve,46,6.26,2012M05_3moAve,41
LAUCN391390000000003,CN3913900000000,6.948,5.3,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.948,2013M12_3moAve,60
LAUCN391410000000003,CN3914100000000,7.384,5.1,2014M04,2014M04_3moAve,2014M04_3moAve,64,8.384,2012M05_3moAve,41
LAUCN391430000000003,CN3914300000000,6.62,4.5,2012M09,2014M04_3moAve,2014M04_3moAve,64,7.62,2012M05_3moAve,41
LAUCN391450000000003,CN3914500000000,7.876,7.6,2014M09,2014M10_3moAve,2014M10_3moAve,70,8.876,2014M05_3moAve,65
LAUCN391470000000003,CN3914700000000,6.36,4.7,2014M04,2014M04_3moAve,2014M04_3moAve,64,7.36,2012M10_3moAve,46
LAUCN391490000000003,CN3914900000000,5.468,4.5,2014M04,2014M04_3moAve,2014M04_3moAve,64,6.468,2012M11_3moAve,47
LAUCN391510000000003,CN3915100000000,6.268,5.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.268,2012M06_3moAve,42
LAUCN391530000000003,CN3915300000000,5.756,4.9,2014M04,2014M06_3moAve,2014M06_3moAve,66,6.756,2012M11_3moAve,47
LAUCN391550000000003,CN3915500000000,6.844,6.2,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.844,2014M04_3moAve,64
LAUCN391570000000003,CN3915700000000,5.784,5.3,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.784,2012M10_3moAve,46
LAUCN391590000000003,CN3915900000000,4.756,3.9,2013M12,2014M04_3moAve,2014M04_3moAve,64,5.756,2012M05_3moAve,41
LAUCN391610000000003,CN3916100000000,6.944,4.1,2012M05,2013M05_3moAve,2013M05_3moAve,53,7.944,2012M04_3moAve,40
LAUCN391630000000003,CN3916300000000,8.5,6.4,2014M04,2014M05_3moAve,2014M05_3moAve,65,9.5,2013M12_3moAve,60
LAUCN391650000000003,CN3916500000000,5.024,4.2,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.024,2012M11_3moAve,47
LAUCN391670000000003,CN3916700000000,5.328,5.9,2014M10,2014M12_3moAve,2014M12_3moAve,72,6.328,2014M05_3moAve,65
LAUCN391690000000003,CN3916900000000,5.244,4,2014M04,2014M04_3moAve,2014M04_3moAve,64,6.244,2012M05_3moAve,41
LAUCN391710000000003,CN3917100000000,6.836,4.7,2013M11,2013M12_3moAve,2013M12_3moAve,60,7.836,2012M05_3moAve,41
LAUCN391730000000003,CN3917300000000,6.012,4.4,2013M12,2014M04_3moAve,2014M04_3moAve,64,7.012,2012M05_3moAve,41
LAUCN391750000000003,CN3917500000000,7.172,3.6,2012M04,2012M05_3moAve,2012M05_3moAve,41,8.172,2011M11_3moAve,35
LAUCN400010000000003,CN4000100000000,4.82,6.3,#N/A,#N/A,0,-24108,5.82,2015M04_3moAve,76
LAUCN400030000000003,CN4000300000000,3.772,3.3,2009M01,2009M01_3moAve,2009M01_3moAve,1,4.772,2009M05_3moAve,5
LAUCN400050000000003,CN4000500000000,5.032,7.2,#N/A,#N/A,0,-24108,6.032,2014M05_3moAve,65
LAUCN400070000000003,CN4000700000000,2.384,2.7,2012M04,2009M01_3moAve,2009M01_3moAve,1,3.384,2011M04_3moAve,28
LAUCN400090000000003,CN4000900000000,2.372,4.9,#N/A,#N/A,0,-24108,3.372,2012M02_3moAve,38
LAUCN400110000000003,CN4001100000000,3.944,4,2012M04,2012M04_3moAve,2012M04_3moAve,40,4.944,2011M11_3moAve,35
LAUCN400130000000003,CN4001300000000,3.488,4.6,#N/A,#N/A,0,-24108,4.488,2014M12_3moAve,72
LAUCN400150000000003,CN4001500000000,4.532,5.7,2014M12,#N/A,0,-24108,5.532,2014M05_3moAve,65
LAUCN400170000000003,CN4001700000000,3.604,3.8,2012M03,2012M05_3moAve,2012M05_3moAve,41,4.604,2011M03_3moAve,27
LAUCN400190000000003,CN4001900000000,3.332,4.6,#N/A,#N/A,0,-24108,4.332,2014M10_3moAve,70
LAUCN400210000000003,CN4002100000000,3.932,5.6,#N/A,#N/A,0,-24108,4.932,2015M04_3moAve,76
LAUCN400230000000003,CN4002300000000,5.216,8,#N/A,#N/A,0,-24108,6.216,,-24108
LAUCN400250000000003,CN4002500000000,3.416,2.6,2009M08,2009M01_3moAve,2009M01_3moAve,1,4.416,2009M05_3moAve,5
LAUCN400270000000003,CN4002700000000,3.572,3.6,2012M04,2014M10_3moAve,2014M10_3moAve,70,4.572,2011M04_3moAve,28
LAUCN400290000000003,CN4002900000000,5.572,9.1,#N/A,#N/A,0,-24108,6.572,2014M09_3moAve,69
LAUCN400310000000003,CN4003100000000,4.084,4.5,2015M03,2015M04_3moAve,2015M04_3moAve,76,5.084,2009M05_3moAve,5
LAUCN400330000000003,CN4003300000000,2.744,4.2,#N/A,#N/A,0,-24108,3.744,2014M12_3moAve,72
LAUCN400350000000003,CN4003500000000,4.228,5.3,2015M03,2015M05_3moAve,2015M05_3moAve,77,5.228,2012M05_3moAve,41
LAUCN400370000000003,CN4003700000000,4.328,5,2014M12,2015M04_3moAve,2015M04_3moAve,76,5.328,2014M04_3moAve,64
LAUCN400390000000003,CN4003900000000,2.86,4.1,2014M04,2014M11_3moAve,2014M11_3moAve,71,3.86,2011M05_3moAve,29
LAUCN400410000000003,CN4004100000000,4.384,4.9,2015M04,#N/A,0,-24108,5.384,2014M10_3moAve,70
LAUCN400430000000003,CN4004300000000,2.736,3.9,2012M03,2012M04_3moAve,2012M04_3moAve,40,3.736,2011M05_3moAve,29
LAUCN400450000000003,CN4004500000000,2.332,4.1,2012M04,#N/A,0,-24108,3.332,2012M02_3moAve,38
LAUCN400470000000003,CN4004700000000,2.756,4,#N/A,#N/A,0,-24108,3.756,2012M04_3moAve,40
LAUCN400490000000003,CN4004900000000,3.156,5,#N/A,#N/A,0,-24108,4.156,2014M05_3moAve,65
LAUCN400510000000003,CN4005100000000,4.192,4.6,2012M04,2014M05_3moAve,2014M05_3moAve,65,5.192,2011M05_3moAve,29
LAUCN400530000000003,CN4005300000000,2.872,3.3,2009M01,2009M01_3moAve,2009M01_3moAve,1,3.872,2009M05_3moAve,5
LAUCN400550000000003,CN4005500000000,4.608,5.9,2012M04,2014M10_3moAve,2014M10_3moAve,70,5.608,2012M04_3moAve,40
LAUCN400570000000003,CN4005700000000,3.404,3.3,2014M12,2015M05_3moAve,2015M05_3moAve,77,4.404,2013M04_3moAve,52
LAUCN400590000000003,CN4005900000000,2.544,3,2012M03,2012M05_3moAve,2012M05_3moAve,41,3.544,2011M05_3moAve,29
LAUCN400610000000003,CN4006100000000,3.9,8.4,#N/A,#N/A,0,-24108,4.9,,-24108
LAUCN400630000000003,CN4006300000000,5.748,7.8,#N/A,#N/A,0,-24108,6.748,2014M10_3moAve,70
LAUCN400650000000003,CN4006500000000,3.288,4.3,#N/A,#N/A,0,-24108,4.288,2014M09_3moAve,69
LAUCN400670000000003,CN4006700000000,4.596,6.2,2012M04,2012M05_3moAve,2012M05_3moAve,41,5.596,2012M02_3moAve,38
LAUCN400690000000003,CN4006900000000,4.3,7.3,#N/A,#N/A,0,-24108,5.3,,-24108
LAUCN400710000000003,CN4007100000000,3.872,5.7,#N/A,#N/A,0,-24108,4.872,,-24108
LAUCN400730000000003,CN4007300000000,2.504,3.4,2015M03,#N/A,0,-24108,3.504,2012M03_3moAve,39
LAUCN400750000000003,CN4007500000000,4.108,4.8,2012M04,2014M05_3moAve,2014M05_3moAve,65,5.108,2011M04_3moAve,28
LAUCN400770000000003,CN4007700000000,4.672,9,#N/A,#N/A,0,-24108,5.672,,-24108
LAUCN400790000000003,CN4007900000000,5.396,7.2,#N/A,#N/A,0,-24108,6.396,2014M10_3moAve,70
LAUCN400810000000003,CN4008100000000,4.1,4.5,2014M11,2014M12_3moAve,2014M12_3moAve,72,5.1,2012M04_3moAve,40
LAUCN400830000000003,CN4008300000000,3.74,4,2012M04,2014M11_3moAve,2014M11_3moAve,71,4.74,2011M04_3moAve,28
LAUCN400850000000003,CN4008500000000,3.008,4,#N/A,#N/A,0,-24108,4.008,2012M05_3moAve,41
LAUCN400870000000003,CN4008700000000,3.732,3.9,2012M04,2014M05_3moAve,2014M05_3moAve,65,4.732,2011M04_3moAve,28
LAUCN400890000000003,CN4008900000000,6.508,8.1,2015M03,#N/A,0,-24108,7.508,2014M05_3moAve,65
LAUCN400910000000003,CN4009100000000,5.128,9.1,#N/A,#N/A,0,-24108,6.128,,-24108
LAUCN400930000000003,CN4009300000000,2.568,2.9,2014M04,2014M05_3moAve,2014M05_3moAve,65,3.568,2012M04_3moAve,40
LAUCN400950000000003,CN4009500000000,4.2,5.3,2014M12,2014M12_3moAve,2014M12_3moAve,72,5.2,2014M04_3moAve,64
LAUCN400970000000003,CN4009700000000,4.276,4.5,2014M12,2014M12_3moAve,2014M12_3moAve,72,5.276,2014M05_3moAve,65
LAUCN400990000000003,CN4009900000000,2.76,4,#N/A,#N/A,0,-24108,3.76,2015M04_3moAve,76
LAUCN401010000000003,CN4010100000000,5.124,5.4,2014M04,2015M03_3moAve,2015M03_3moAve,75,6.124,2014M04_3moAve,64
LAUCN401030000000003,CN4010300000000,3.32,3.8,2014M04,2014M11_3moAve,2014M11_3moAve,71,4.32,2012M04_3moAve,40
LAUCN401050000000003,CN4010500000000,4.644,6.2,#N/A,#N/A,0,-24108,5.644,2014M11_3moAve,71
LAUCN401070000000003,CN4010700000000,4.564,6.2,#N/A,#N/A,0,-24108,5.564,2014M11_3moAve,71
LAUCN401090000000003,CN4010900000000,4.18,4,2014M04,2014M05_3moAve,2014M05_3moAve,65,5.18,2011M05_3moAve,29
LAUCN401110000000003,CN4011100000000,5.392,6.7,#N/A,#N/A,0,-24108,6.392,2014M09_3moAve,69
LAUCN401130000000003,CN4011300000000,4.164,5.3,#N/A,#N/A,0,-24108,5.164,2014M05_3moAve,65
LAUCN401150000000003,CN4011500000000,4.584,5.4,#N/A,#N/A,0,-24108,5.584,2015M03_3moAve,75
LAUCN401170000000003,CN4011700000000,4.496,5.8,#N/A,#N/A,0,-24108,5.496,2014M04_3moAve,64
LAUCN401190000000003,CN4011900000000,3.816,3.6,2014M04,2014M04_3moAve,2014M04_3moAve,64,4.816,2011M04_3moAve,28
LAUCN401210000000003,CN4012100000000,3.552,5.9,#N/A,#N/A,0,-24108,4.552,,-24108
LAUCN401230000000003,CN4012300000000,3.388,4.4,#N/A,#N/A,0,-24108,4.388,2014M05_3moAve,65
LAUCN401250000000003,CN4012500000000,4.004,4.8,2014M12,2015M04_3moAve,2015M04_3moAve,76,5.004,2012M05_3moAve,41
LAUCN401270000000003,CN4012700000000,4.868,8.1,#N/A,#N/A,0,-24108,5.868,,-24108
LAUCN401290000000003,CN4012900000000,2.528,4.4,2012M03,2012M04_3moAve,2012M04_3moAve,40,3.528,2011M02_3moAve,26
LAUCN401310000000003,CN4013100000000,3.66,4.6,2014M12,#N/A,0,-24108,4.66,2014M04_3moAve,64
LAUCN401330000000003,CN4013300000000,5,7.3,#N/A,#N/A,0,-24108,6,,-24108
LAUCN401350000000003,CN4013500000000,5.852,6.4,2015M03,#N/A,0,-24108,6.852,2014M08_3moAve,68
LAUCN401370000000003,CN4013700000000,3.552,6.1,#N/A,#N/A,0,-24108,4.552,2012M05_3moAve,41
LAUCN401390000000003,CN4013900000000,2.944,3.3,2014M12,2015M04_3moAve,2015M04_3moAve,76,3.944,2012M04_3moAve,40
LAUCN401410000000003,CN4014100000000,4.38,4.6,2012M04,2014M11_3moAve,2014M11_3moAve,71,5.38,2011M03_3moAve,27
LAUCN401430000000003,CN4014300000000,3.732,4.3,2014M12,2015M04_3moAve,2015M04_3moAve,76,4.732,2014M04_3moAve,64
LAUCN401450000000003,CN4014500000000,3.704,4.3,2014M12,2015M04_3moAve,2015M04_3moAve,76,4.704,2014M04_3moAve,64
LAUCN401470000000003,CN4014700000000,3.268,4.3,#N/A,#N/A,0,-24108,4.268,2014M05_3moAve,65
LAUCN401490000000003,CN4014900000000,2.868,5.5,#N/A,#N/A,0,-24108,3.868,2012M04_3moAve,40
LAUCN401510000000003,CN4015100000000,4.416,2.8,2009M01,2009M01_3moAve,2009M01_3moAve,1,5.416,2009M05_3moAve,5
LAUCN401530000000003,CN4015300000000,2.444,5,#N/A,#N/A,0,-24108,3.444,2012M05_3moAve,41
LAUCN410010000000003,CN4100100000000,6.448,7,2015M04,2015M06_3moAve,2015M06_3moAve,78,7.448,2014M09_3moAve,69
LAUCN410030000000003,CN4100300000000,4.392,5.5,2015M04,2015M04_3moAve,2015M04_3moAve,76,5.392,2013M11_3moAve,59
LAUCN410050000000003,CN4100500000000,5.112,5.8,2015M04,2015M05_3moAve,2015M05_3moAve,77,6.112,2014M10_3moAve,70
LAUCN410070000000003,CN4100700000000,4.96,5.6,#N/A,#N/A,0,-24108,5.96,2014M09_3moAve,69
LAUCN410090000000003,CN4100900000000,6.368,7.8,#N/A,#N/A,0,-24108,7.368,2015M04_3moAve,76
LAUCN410110000000003,CN4101100000000,7.4,8.1,2015M04,2015M05_3moAve,2015M05_3moAve,77,8.4,2015M03_3moAve,75
LAUCN410130000000003,CN4101300000000,8,8.5,2015M05,2015M06_3moAve,2015M06_3moAve,78,9,2014M09_3moAve,69
LAUCN410150000000003,CN4101500000000,7.296,8.7,#N/A,#N/A,0,-24108,8.296,2015M06_3moAve,78
LAUCN410170000000003,CN4101700000000,6.524,6.2,2015M03,2015M04_3moAve,2015M04_3moAve,76,7.524,2014M07_3moAve,67
LAUCN410190000000003,CN4101900000000,8.748,8.3,2014M09,2014M10_3moAve,2014M10_3moAve,70,9.748,2014M06_3moAve,66
LAUCN410210000000003,CN4102100000000,4.416,6.7,#N/A,#N/A,0,-24108,5.416,2009M10_3moAve,10
LAUCN410230000000003,CN4102300000000,9.312,7.4,2013M08,2014M07_3moAve,2014M07_3moAve,67,10.312,2009M09_3moAve,9
LAUCN410250000000003,CN4102500000000,8.376,6.6,2014M07,2014M08_3moAve,2014M08_3moAve,68,9.376,2013M09_3moAve,57
LAUCN410270000000003,CN4102700000000,4.948,5,2013M09,2013M10_3moAve,2013M10_3moAve,58,5.948,2012M10_3moAve,46
LAUCN410290000000003,CN4102900000000,6.744,7.7,2015M04,2015M06_3moAve,2015M06_3moAve,78,7.744,2014M11_3moAve,71
LAUCN410310000000003,CN4103100000000,8.348,7.1,2013M09,2014M06_3moAve,2014M06_3moAve,66,9.348,2013M07_3moAve,55
LAUCN410330000000003,CN4103300000000,8.084,8.6,2015M03,2015M04_3moAve,2015M04_3moAve,76,9.084,2014M10_3moAve,70
LAUCN410350000000003,CN4103500000000,8.004,8,2015M04,2015M05_3moAve,2015M05_3moAve,77,9.004,2014M07_3moAve,67
LAUCN410370000000003,CN4103700000000,7.96,7.1,2014M09,2015M06_3moAve,2015M06_3moAve,78,8.96,2014M07_3moAve,67
LAUCN410390000000003,CN4103900000000,5.932,6.8,2015M03,2015M04_3moAve,2015M04_3moAve,76,6.932,2014M06_3moAve,66
LAUCN410410000000003,CN4104100000000,6.036,6.8,#N/A,#N/A,0,-24108,7.036,2015M04_3moAve,76
LAUCN410430000000003,CN4104300000000,7.016,7.6,2015M03,2015M04_3moAve,2015M04_3moAve,76,8.016,2014M09_3moAve,69
LAUCN410450000000003,CN4104500000000,6.556,7.5,2014M10,2015M04_3moAve,2015M04_3moAve,76,7.556,2013M10_3moAve,58
LAUCN410470000000003,CN4104700000000,5.996,6.7,2015M04,2015M05_3moAve,2015M05_3moAve,77,6.996,2014M10_3moAve,70
LAUCN410490000000003,CN4104900000000,5.904,6.5,2013M09,2015M05_3moAve,2015M05_3moAve,77,6.904,2013M09_3moAve,57
LAUCN410510000000003,CN4105100000000,5.356,5.6,2015M02,2015M03_3moAve,2015M03_3moAve,75,6.356,2013M11_3moAve,59
LAUCN410530000000003,CN4105300000000,5.26,6.5,2015M04,#N/A,0,-24108,6.26,2015M03_3moAve,75
LAUCN410550000000003,CN4105500000000,5.34,6.6,#N/A,#N/A,0,-24108,6.34,2015M05_3moAve,77
LAUCN410570000000003,CN4105700000000,5.196,5.8,#N/A,#N/A,0,-24108,6.196,2015M04_3moAve,76
LAUCN410590000000003,CN4105900000000,6.172,6.9,2015M04,2015M06_3moAve,2015M06_3moAve,78,7.172,2014M10_3moAve,70
LAUCN410610000000003,CN4106100000000,6.744,6.5,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.744,2013M09_3moAve,57
LAUCN410630000000003,CN4106300000000,6.86,6,2014M09,2015M07_3moAve,2015M07_3moAve,79,7.86,2013M09_3moAve,57
LAUCN410650000000003,CN4106500000000,5.568,3.7,2012M07,2014M07_3moAve,2014M07_3moAve,67,6.568,2013M07_3moAve,55
LAUCN410670000000003,CN4106700000000,4.78,5.4,2015M04,2015M04_3moAve,2015M04_3moAve,76,5.78,2013M11_3moAve,59
LAUCN410690000000003,CN4106900000000,5.704,5.8,2012M09,2012M10_3moAve,2012M10_3moAve,46,6.704,2012M09_3moAve,45
LAUCN410710000000003,CN4107100000000,5.708,6,2015M02,2015M03_3moAve,2015M03_3moAve,75,6.708,2014M05_3moAve,65
LAUCN420010000000003,CN4200100000000,3.796,4.7,2014M10,2014M11_3moAve,2014M11_3moAve,71,4.796,2014M05_3moAve,65
LAUCN420030000000003,CN4200300000000,4.46,5.5,2014M12,2014M12_3moAve,2014M12_3moAve,72,5.46,2014M05_3moAve,65
LAUCN420050000000003,CN4200500000000,5.44,6.7,2014M09,2014M11_3moAve,2014M11_3moAve,71,6.44,2014M06_3moAve,66
LAUCN420070000000003,CN4200700000000,4.98,6.6,#N/A,#N/A,0,-24108,5.98,2014M10_3moAve,70
LAUCN420090000000003,CN4200900000000,6.212,5.9,2014M05,2014M09_3moAve,2014M09_3moAve,69,7.212,2013M11_3moAve,59
LAUCN420110000000003,CN4201100000000,4.776,5.5,2014M10,2014M11_3moAve,2014M11_3moAve,71,5.776,2014M05_3moAve,65
LAUCN420130000000003,CN4201300000000,4.664,5.6,2014M10,#N/A,0,-24108,5.664,2014M06_3moAve,66
LAUCN420150000000003,CN4201500000000,4.988,6.5,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.988,2014M05_3moAve,65
LAUCN420170000000003,CN4201700000000,4.244,5.2,2014M12,#N/A,0,-24108,5.244,2014M06_3moAve,66
LAUCN420190000000003,CN4201900000000,4.312,5.3,2014M09,2014M11_3moAve,2014M11_3moAve,71,5.312,2014M05_3moAve,65
LAUCN420210000000003,CN4202100000000,5.716,7.5,2014M10,2014M12_3moAve,2014M12_3moAve,72,6.716,2014M10_3moAve,70
LAUCN420230000000003,CN4202300000000,7.428,7.7,2014M04,2014M05_3moAve,2014M05_3moAve,65,8.428,2014M03_3moAve,63
LAUCN420250000000003,CN4202500000000,6.012,6.6,2014M09,2014M11_3moAve,2014M11_3moAve,71,7.012,2014M06_3moAve,66
LAUCN420270000000003,CN4202700000000,3.892,4.6,2014M04,2014M11_3moAve,2014M11_3moAve,71,4.892,2011M11_3moAve,35
LAUCN420290000000003,CN4202900000000,3.508,4.5,2014M10,2014M12_3moAve,2014M12_3moAve,72,4.508,2014M04_3moAve,64
LAUCN420310000000003,CN4203100000000,5.472,6.5,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.472,2014M06_3moAve,66
LAUCN420330000000003,CN4203300000000,6.06,6.8,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.06,2014M06_3moAve,66
LAUCN420350000000003,CN4203500000000,5.688,7.4,2014M10,#N/A,0,-24108,6.688,2014M10_3moAve,70
LAUCN420370000000003,CN4203700000000,5.432,6.2,2014M04,2014M10_3moAve,2014M10_3moAve,70,6.432,2014M05_3moAve,65
LAUCN420390000000003,CN4203900000000,5.264,5.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.264,2014M05_3moAve,65
LAUCN420410000000003,CN4204100000000,3.724,4.6,2014M11,2014M12_3moAve,2014M12_3moAve,72,4.724,2014M04_3moAve,64
LAUCN420430000000003,CN4204300000000,4.272,5.2,2014M12,#N/A,0,-24108,5.272,2014M10_3moAve,70
LAUCN420450000000003,CN4204500000000,4.512,5.6,2014M12,#N/A,0,-24108,5.512,2014M10_3moAve,70
LAUCN420470000000003,CN4204700000000,5.304,5.7,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.304,2013M11_3moAve,59
LAUCN420490000000003,CN4204900000000,5.2,5.9,2014M10,2014M11_3moAve,2014M11_3moAve,71,6.2,2014M06_3moAve,66
LAUCN420510000000003,CN4205100000000,6.092,7.8,2014M10,#N/A,0,-24108,7.092,2014M10_3moAve,70
LAUCN420530000000003,CN4205300000000,7.088,7.9,2014M04,2014M10_3moAve,2014M10_3moAve,70,8.088,2014M05_3moAve,65
LAUCN420550000000003,CN4205500000000,3.824,5.4,#N/A,#N/A,0,-24108,4.824,2014M11_3moAve,71
LAUCN420570000000003,CN4205700000000,6.348,6.5,2014M09,2014M09_3moAve,2014M09_3moAve,69,7.348,2014M05_3moAve,65
LAUCN420590000000003,CN4205900000000,5.368,6.5,2014M04,2014M06_3moAve,2014M06_3moAve,66,6.368,2013M11_3moAve,59
LAUCN420610000000003,CN4206100000000,5.824,7.1,2014M09,#N/A,0,-24108,6.824,2014M10_3moAve,70
LAUCN420630000000003,CN4206300000000,4.948,7.1,2014M09,2014M11_3moAve,2014M11_3moAve,71,5.948,2014M05_3moAve,65
LAUCN420650000000003,CN4206500000000,5.072,6.3,2014M09,2014M11_3moAve,2014M11_3moAve,71,6.072,2014M09_3moAve,69
LAUCN420670000000003,CN4206700000000,4.744,5,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.744,2014M06_3moAve,66
LAUCN420690000000003,CN4206900000000,5.276,6.5,2014M12,#N/A,0,-24108,6.276,2014M10_3moAve,70
LAUCN420710000000003,CN4207100000000,3.812,4.7,2014M11,2014M12_3moAve,2014M12_3moAve,72,4.812,2014M05_3moAve,65
LAUCN420730000000003,CN4207300000000,5.664,6.6,2014M04,2014M10_3moAve,2014M10_3moAve,70,6.664,2014M05_3moAve,65
LAUCN420750000000003,CN4207500000000,3.788,5.1,#N/A,#N/A,0,-24108,4.788,2014M10_3moAve,70
LAUCN420770000000003,CN4207700000000,4.984,6,2014M12,#N/A,0,-24108,5.984,2014M10_3moAve,70
LAUCN420790000000003,CN4207900000000,5.588,7,#N/A,#N/A,0,-24108,6.588,2014M10_3moAve,70
LAUCN420810000000003,CN4208100000000,5.384,6.4,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.384,2014M05_3moAve,65
LAUCN420830000000003,CN4208300000000,5.532,6.3,2014M09,2014M11_3moAve,2014M11_3moAve,71,6.532,2014M06_3moAve,66
LAUCN420850000000003,CN4208500000000,6.096,6,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.096,2013M10_3moAve,58
LAUCN420870000000003,CN4208700000000,5.856,6,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.856,2014M05_3moAve,65
LAUCN420890000000003,CN4208900000000,5.412,7,#N/A,#N/A,0,-24108,6.412,2014M12_3moAve,72
LAUCN420910000000003,CN4209100000000,3.88,4.7,2014M12,2014M12_3moAve,2014M12_3moAve,72,4.88,2014M04_3moAve,64
