series_id,FIPS,FIPS_code,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DtReturnedValues,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1
LAUCN371170000000003,CN3711700000000,37117,5.836,8.9,#N/A,#N/A,0,-24108,6.836,2014M11_3moAve,71
LAUCN371190000000003,CN3711900000000,37119,5.208,5.9,2014M11,2014M12_3moAve,2014M12_3moAve,72,6.208,2014M04_3moAve,64
LAUCN371210000000003,CN3712100000000,37121,7.54,7.2,2014M04,2014M06_3moAve,2014M06_3moAve,66,8.54,2014M04_3moAve,64
LAUCN371230000000003,CN3712300000000,37123,7.184,6.5,2013M12,2014M04_3moAve,2014M04_3moAve,64,8.184,2013M09_3moAve,57
LAUCN371250000000003,CN3712500000000,37125,5.304,6.3,2014M10,2014M12_3moAve,2014M12_3moAve,72,6.304,2014M04_3moAve,64
LAUCN371270000000003,CN3712700000000,37127,6.296,8.3,#N/A,#N/A,0,-24108,7.296,2014M11_3moAve,71
LAUCN371290000000003,CN3712900000000,37129,4.424,5.8,#N/A,#N/A,0,-24108,5.424,2014M11_3moAve,71
LAUCN371310000000003,CN3713100000000,37131,6.784,8.6,2014M12,2014M12_3moAve,2014M12_3moAve,72,7.784,2014M10_3moAve,70
LAUCN371330000000003,CN3713300000000,37133,5.02,6.4,2014M12,#N/A,0,-24108,6.02,2014M05_3moAve,65
LAUCN371350000000003,CN3713500000000,37135,3.588,5.2,#N/A,#N/A,0,-24108,4.588,2013M12_3moAve,60
LAUCN371370000000003,CN3713700000000,37137,5.06,6.5,#N/A,#N/A,0,-24108,6.06,2014M10_3moAve,70
LAUCN371390000000003,CN3713900000000,37139,5.868,8,#N/A,#N/A,0,-24108,6.868,,-24108
LAUCN371410000000003,CN3714100000000,37141,5.088,6.5,#N/A,#N/A,0,-24108,6.088,2014M11_3moAve,71
LAUCN371430000000003,CN3714300000000,37143,5.932,7.6,#N/A,#N/A,0,-24108,6.932,2014M12_3moAve,72
LAUCN371450000000003,CN3714500000000,37145,6.94,7.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.94,2014M05_3moAve,65
LAUCN371470000000003,CN3714700000000,37147,5.72,7,2014M10,2014M11_3moAve,2014M11_3moAve,71,6.72,2014M01_3moAve,61
LAUCN371490000000003,CN3714900000000,37149,4.072,5.8,#N/A,#N/A,0,-24108,5.072,2014M10_3moAve,70
LAUCN371510000000003,CN3715100000000,37151,5.468,6.1,2014M10,2014M11_3moAve,2014M11_3moAve,71,6.468,2014M05_3moAve,65
LAUCN371530000000003,CN3715300000000,37153,8.268,8.7,2014M09,2014M10_3moAve,2014M10_3moAve,70,9.268,2014M04_3moAve,64
LAUCN371550000000003,CN3715500000000,37155,6.992,9.5,#N/A,#N/A,0,-24108,7.992,2014M12_3moAve,72
LAUCN371570000000003,CN3715700000000,37157,6.78,7.1,2014M09,2014M11_3moAve,2014M11_3moAve,71,7.78,2014M05_3moAve,65
LAUCN371590000000003,CN3715900000000,37159,6.368,6.5,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.368,2014M04_3moAve,64
LAUCN371610000000003,CN3716100000000,37161,7.152,8.6,#N/A,#N/A,0,-24108,8.152,2014M10_3moAve,70
LAUCN371630000000003,CN3716300000000,37163,4.616,6.5,#N/A,#N/A,0,-24108,5.616,2014M11_3moAve,71
LAUCN371650000000003,CN3716500000000,37165,10.416,11.7,2014M10,2014M12_3moAve,2014M12_3moAve,72,11.416,2014M10_3moAve,70
LAUCN371670000000003,CN3716700000000,37167,5.636,6,2014M04,2014M10_3moAve,2014M10_3moAve,70,6.636,2014M01_3moAve,61
LAUCN371690000000003,CN3716900000000,37169,5.056,5.9,2014M11,2014M12_3moAve,2014M12_3moAve,72,6.056,2014M05_3moAve,65
LAUCN371710000000003,CN3717100000000,37171,6.48,6.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.48,2013M11_3moAve,59
LAUCN371730000000003,CN3717300000000,37173,7.032,7.2,2014M09,#N/A,0,-24108,8.032,2014M07_3moAve,67
LAUCN371750000000003,CN3717500000000,37175,4.372,6,#N/A,#N/A,0,-24108,5.372,2014M10_3moAve,70
LAUCN371770000000003,CN3717700000000,37177,6.36,7.5,#N/A,#N/A,0,-24108,7.36,2014M09_3moAve,69
LAUCN371790000000003,CN3717900000000,37179,4.676,5.3,2014M10,2014M11_3moAve,2014M11_3moAve,71,5.676,2013M12_3moAve,60
LAUCN371810000000003,CN3718100000000,37181,7.672,9.7,#N/A,#N/A,0,-24108,8.672,2014M11_3moAve,71
LAUCN371830000000003,CN3718300000000,37183,4.004,5.2,2014M12,#N/A,0,-24108,5.004,2014M04_3moAve,64
LAUCN371850000000003,CN3718500000000,37185,7.232,9.3,#N/A,#N/A,0,-24108,8.232,2014M11_3moAve,71
LAUCN371870000000003,CN3718700000000,37187,7,9,#N/A,#N/A,0,-24108,8,2014M12_3moAve,72
LAUCN371890000000003,CN3718900000000,37189,4.012,5.6,#N/A,#N/A,0,-24108,5.012,2014M10_3moAve,70
LAUCN371910000000003,CN3719100000000,37191,5.072,6.8,#N/A,#N/A,0,-24108,6.072,2014M11_3moAve,71
LAUCN371930000000003,CN3719300000000,37193,6.392,6.4,2014M04,2014M10_3moAve,2014M10_3moAve,70,7.392,2014M01_3moAve,61
LAUCN371950000000003,CN3719500000000,37195,6.936,10.5,#N/A,#N/A,0,-24108,7.936,2014M12_3moAve,72
LAUCN371970000000003,CN3719700000000,37197,4.896,5.6,2014M10,2014M11_3moAve,2014M11_3moAve,71,5.896,2014M04_3moAve,64
LAUCN371990000000003,CN3719900000000,37199,6.636,6.5,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.636,2013M12_3moAve,60
LAUCN380010000000003,CN3800100000000,38001,2.42,2.6,2011M04,2013M07_3moAve,2013M07_3moAve,55,3.42,2009M07_3moAve,7
LAUCN380030000000003,CN3800300000000,38003,3.04,5.6,2011M10,2012M09_3moAve,2012M09_3moAve,45,4.04,2009M09_3moAve,9
LAUCN380050000000003,CN3800500000000,38005,6.508,4.3,2009M04,2009M06_3moAve,2009M06_3moAve,6,7.508,2009M05_3moAve,5
LAUCN380070000000003,CN3800700000000,38007,2.296,2.1,2009M05,2009M07_3moAve,2009M07_3moAve,7,3.296,2009M05_3moAve,5
LAUCN380090000000003,CN3800900000000,38009,3.44,4,2009M07,2009M09_3moAve,2009M09_3moAve,9,4.44,2009M05_3moAve,5
LAUCN380110000000003,CN3801100000000,38011,2.044,1.9,2010M09,2011M09_3moAve,2011M09_3moAve,33,3.044,2009M08_3moAve,8
LAUCN380130000000003,CN3801300000000,38013,2.456,3.1,2009M09,2010M11_3moAve,2010M11_3moAve,23,3.456,2009M05_3moAve,5
LAUCN380150000000003,CN3801500000000,38015,2.724,2,2009M09,2011M10_3moAve,2011M10_3moAve,34,3.724,2009M06_3moAve,6
LAUCN380170000000003,CN3801700000000,38017,2.632,2,2011M10,2012M09_3moAve,2012M09_3moAve,45,3.632,2009M11_3moAve,11
LAUCN380190000000003,CN3801900000000,38019,3.088,2.6,2009M07,2009M08_3moAve,2009M08_3moAve,8,4.088,2009M05_3moAve,5
LAUCN380210000000003,CN3802100000000,38021,2.836,1.8,2010M08,2010M09_3moAve,2010M09_3moAve,21,3.836,2010M05_3moAve,17
LAUCN380230000000003,CN3802300000000,38023,3.272,1.4,2009M09,2009M10_3moAve,2009M10_3moAve,10,4.272,2009M05_3moAve,5
LAUCN380250000000003,CN3802500000000,38025,3.532,1.8,2009M09,2009M01_3moAve,2009M01_3moAve,1,4.532,2009M07_3moAve,7
LAUCN380270000000003,CN3802700000000,38027,5.548,4.4,2009M05,2009M06_3moAve,2009M06_3moAve,6,6.548,2009M06_3moAve,6
LAUCN380290000000003,CN3802900000000,38029,5.056,4.3,2009M09,2011M09_3moAve,2011M09_3moAve,33,6.056,2009M07_3moAve,7
LAUCN380310000000003,CN3803100000000,38031,3.2,2.4,2009M05,2009M07_3moAve,2009M07_3moAve,7,4.2,2009M05_3moAve,5
LAUCN380330000000003,CN3803300000000,38033,2.736,2.1,2009M09,2010M07_3moAve,2010M07_3moAve,19,3.736,2009M06_3moAve,6
LAUCN380350000000003,CN3803500000000,38035,2.928,2.4,2010M09,2010M10_3moAve,2010M10_3moAve,22,3.928,2009M10_3moAve,10
LAUCN380370000000003,CN3803700000000,38037,3.828,2.7,2009M05,2009M07_3moAve,2009M07_3moAve,7,4.828,2009M06_3moAve,6
LAUCN380390000000003,CN3803900000000,38039,2.556,1.8,2010M09,2010M10_3moAve,2010M10_3moAve,22,3.556,2009M05_3moAve,5
LAUCN380410000000003,CN3804100000000,38041,3.764,2.5,2009M05,2009M01_3moAve,2009M01_3moAve,1,4.764,2009M05_3moAve,5
LAUCN380430000000003,CN3804300000000,38043,4.512,3.4,2009M05,2009M06_3moAve,2009M06_3moAve,6,5.512,2009M05_3moAve,5
LAUCN380450000000003,CN3804500000000,38045,3.224,2.4,2010M09,2010M09_3moAve,2010M09_3moAve,21,4.224,2009M05_3moAve,5
LAUCN380470000000003,CN3804700000000,38047,3.544,2.6,2009M05,2009M07_3moAve,2009M07_3moAve,7,4.544,2009M05_3moAve,5
LAUCN380490000000003,CN3804900000000,38049,5.06,3.8,2009M05,2009M06_3moAve,2009M06_3moAve,6,6.06,2009M05_3moAve,5
LAUCN380510000000003,CN3805100000000,38051,2.844,2.8,2012M05,2012M09_3moAve,2012M09_3moAve,45,3.844,2009M06_3moAve,6
LAUCN380530000000003,CN3805300000000,38053,2.764,2,2009M09,2009M01_3moAve,2009M01_3moAve,1,3.764,2009M06_3moAve,6
LAUCN380550000000003,CN3805500000000,38055,4.576,3.5,2009M05,2009M06_3moAve,2009M06_3moAve,6,5.576,2009M05_3moAve,5
LAUCN380570000000003,CN3805700000000,38057,4.384,4.3,2009M04,2009M05_3moAve,2009M05_3moAve,5,5.384,2009M05_3moAve,5
LAUCN380590000000003,CN3805900000000,38059,3.436,2.6,2009M08,2009M09_3moAve,2009M09_3moAve,9,4.436,2009M05_3moAve,5
LAUCN380610000000003,CN3806100000000,38061,4.996,1.6,2009M01,2009M01_3moAve,2009M01_3moAve,1,5.996,2009M05_3moAve,5
LAUCN380630000000003,CN3806300000000,38063,3.752,3.4,2009M05,2009M01_3moAve,2009M01_3moAve,1,4.752,2009M05_3moAve,5
LAUCN380650000000003,CN3806500000000,38065,4.412,6.3,2009M04,2009M05_3moAve,2009M05_3moAve,5,5.412,2009M05_3moAve,5
LAUCN380670000000003,CN3806700000000,38067,5.388,5.6,2009M05,2009M09_3moAve,2009M09_3moAve,9,6.388,2009M05_3moAve,5
LAUCN380690000000003,CN3806900000000,38069,4.44,3.6,2009M09,2009M09_3moAve,2009M09_3moAve,9,5.44,2009M06_3moAve,6
LAUCN380710000000003,CN3807100000000,38071,3.86,3,2009M07,2009M09_3moAve,2009M09_3moAve,9,4.86,2009M05_3moAve,5
LAUCN380730000000003,CN3807300000000,38073,3.324,2.5,2010M10,2011M08_3moAve,2011M08_3moAve,32,4.324,2010M07_3moAve,19
LAUCN380750000000003,CN3807500000000,38075,2.816,3.4,2009M12,2010M07_3moAve,2010M07_3moAve,19,3.816,2009M09_3moAve,9
LAUCN380770000000003,CN3807700000000,38077,3.612,2.8,2010M05,2010M09_3moAve,2010M09_3moAve,21,4.612,2009M09_3moAve,9
LAUCN380790000000003,CN3807900000000,38079,9.248,14.7,2009M09,2009M10_3moAve,2009M10_3moAve,10,10.248,2009M10_3moAve,10
LAUCN380810000000003,CN3808100000000,38081,4.064,1.6,2010M07,2010M08_3moAve,2010M08_3moAve,20,5.064,2010M05_3moAve,17
LAUCN380830000000003,CN3808300000000,38083,4.656,3.7,2009M07,2009M08_3moAve,2009M08_3moAve,8,5.656,2009M07_3moAve,7
LAUCN380850000000003,CN3808500000000,38085,5.824,4.9,2009M01,2009M01_3moAve,2009M01_3moAve,1,6.824,2009M05_3moAve,5
LAUCN380870000000003,CN3808700000000,38087,1.468,2.9,#N/A,#N/A,0,-24108,2.468,2009M05_3moAve,5
LAUCN380890000000003,CN3808900000000,38089,2.42,2.1,2010M08,2010M09_3moAve,2010M09_3moAve,21,3.42,2009M06_3moAve,6
LAUCN380910000000003,CN3809100000000,38091,2.232,2.5,2010M09,2010M10_3moAve,2010M10_3moAve,22,3.232,2009M05_3moAve,5
LAUCN380930000000003,CN3809300000000,38093,2.9,2.5,2009M10,2009M11_3moAve,2009M11_3moAve,11,3.9,2009M06_3moAve,6
LAUCN380950000000003,CN3809500000000,38095,3.62,2.6,2009M04,2009M01_3moAve,2009M01_3moAve,1,4.62,2009M05_3moAve,5
LAUCN380970000000003,CN3809700000000,38097,3.308,3.4,2009M09,2009M11_3moAve,2009M11_3moAve,11,4.308,2009M05_3moAve,5
LAUCN380990000000003,CN3809900000000,38099,4.268,4.3,2009M05,2009M11_3moAve,2009M11_3moAve,11,5.268,2009M05_3moAve,5
LAUCN381010000000003,CN3810100000000,38101,2.976,2.8,2009M09,2009M10_3moAve,2009M10_3moAve,10,3.976,2009M06_3moAve,6
LAUCN381030000000003,CN3810300000000,38103,4.52,3.2,2009M07,2009M09_3moAve,2009M09_3moAve,9,5.52,2009M06_3moAve,6
LAUCN381050000000003,CN3810500000000,38105,1.808,1.8,2010M09,2009M01_3moAve,2009M01_3moAve,1,2.808,2009M05_3moAve,5
LAUCN390010000000003,CN3900100000000,39001,8.46,7.7,2014M04,2014M06_3moAve,2014M06_3moAve,66,9.46,2014M05_3moAve,65
LAUCN390030000000003,CN3900300000000,39003,6.824,4.9,2013M12,2014M04_3moAve,2014M04_3moAve,64,7.824,2012M05_3moAve,41
LAUCN390050000000003,CN3900500000000,39005,6.704,4.9,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.704,2012M06_3moAve,42
LAUCN390070000000003,CN3900700000000,39007,7.476,5.7,2014M04,2014M05_3moAve,2014M05_3moAve,65,8.476,2014M04_3moAve,64
LAUCN390090000000003,CN3900900000000,39009,6.392,7,2014M04,2014M10_3moAve,2014M10_3moAve,70,7.392,2014M04_3moAve,64
LAUCN390110000000003,CN3901100000000,39011,4.916,3.8,2013M12,2014M04_3moAve,2014M04_3moAve,64,5.916,2012M10_3moAve,46
LAUCN390130000000003,CN3901300000000,39013,5.84,6.5,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.84,2014M05_3moAve,65
LAUCN390150000000003,CN3901500000000,39015,7.028,5.8,2014M04,2014M06_3moAve,2014M06_3moAve,66,8.028,2014M05_3moAve,65
LAUCN390170000000003,CN3901700000000,39017,5.492,4.7,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.492,2014M03_3moAve,63
LAUCN390190000000003,CN3901900000000,39019,6.864,5.7,2014M04,2014M04_3moAve,2014M04_3moAve,64,7.864,2012M05_3moAve,41
LAUCN390210000000003,CN3902100000000,39021,6.404,4.7,2013M04,2013M11_3moAve,2013M11_3moAve,59,7.404,2012M05_3moAve,41
LAUCN390230000000003,CN3902300000000,39023,6.436,5.1,2013M12,2014M04_3moAve,2014M04_3moAve,64,7.436,2012M06_3moAve,42
LAUCN390250000000003,CN3902500000000,39025,5.464,4.5,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.464,2014M04_3moAve,64
LAUCN390270000000003,CN3902700000000,39027,5.396,6.2,#N/A,#N/A,0,-24108,6.396,2014M12_3moAve,72
LAUCN390290000000003,CN3902900000000,39029,6.704,5.7,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.704,2012M10_3moAve,46
LAUCN390310000000003,CN3903100000000,39031,7.684,6.8,2014M04,2014M05_3moAve,2014M05_3moAve,65,8.684,2014M04_3moAve,64
LAUCN390330000000003,CN3903300000000,39033,7.796,5.6,2013M12,2014M04_3moAve,2014M04_3moAve,64,8.796,2012M06_3moAve,42
LAUCN390350000000003,CN3903500000000,39035,5.94,5.8,2014M04,2014M10_3moAve,2014M10_3moAve,70,6.94,2011M12_3moAve,36
LAUCN390370000000003,CN3903700000000,39037,6.012,4.1,2013M12,2014M05_3moAve,2014M05_3moAve,65,7.012,2012M06_3moAve,42
LAUCN390390000000003,CN3903900000000,39039,6.524,4.6,2013M12,2014M04_3moAve,2014M04_3moAve,64,7.524,2012M09_3moAve,45
LAUCN390410000000003,CN3904100000000,39041,4.304,3.5,2014M03,2014M04_3moAve,2014M04_3moAve,64,5.304,2012M05_3moAve,41
LAUCN390430000000003,CN3904300000000,39043,6.668,5.1,2012M05,2014M05_3moAve,2014M05_3moAve,65,7.668,2012M06_3moAve,42
LAUCN390450000000003,CN3904500000000,39045,5.348,4.3,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.348,2012M10_3moAve,46
LAUCN390470000000003,CN3904700000000,39047,5.236,4.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.236,2014M05_3moAve,65
LAUCN390490000000003,CN3904900000000,39049,5.096,4.1,2014M04,2014M04_3moAve,2014M04_3moAve,64,6.096,2012M11_3moAve,47
LAUCN390510000000003,CN3905100000000,39051,7.188,4.6,2012M05,2012M10_3moAve,2012M10_3moAve,46,8.188,2011M12_3moAve,36
LAUCN390530000000003,CN3905300000000,39053,6.364,6.3,2014M10,2014M12_3moAve,2014M12_3moAve,72,7.364,2014M06_3moAve,66
LAUCN390550000000003,CN3905500000000,39055,4.756,4.5,2014M04,2014M10_3moAve,2014M10_3moAve,70,5.756,2011M10_3moAve,34
LAUCN390570000000003,CN3905700000000,39057,5.7,4.6,2014M04,2014M04_3moAve,2014M04_3moAve,64,6.7,2012M10_3moAve,46
LAUCN390590000000003,CN3905900000000,39059,7.464,5.8,2014M04,2014M05_3moAve,2014M05_3moAve,65,8.464,2012M09_3moAve,45
LAUCN390610000000003,CN3906100000000,39061,5.36,4.6,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.36,2014M03_3moAve,63
LAUCN390630000000003,CN3906300000000,39063,5.176,3.9,2013M12,2014M04_3moAve,2014M04_3moAve,64,6.176,2012M05_3moAve,41
LAUCN390650000000003,CN3906500000000,39065,6.56,5,2012M10,2012M11_3moAve,2012M11_3moAve,47,7.56,2012M05_3moAve,41
LAUCN390670000000003,CN3906700000000,39067,6.688,6.2,2013M12,2014M05_3moAve,2014M05_3moAve,65,7.688,2013M09_3moAve,57
LAUCN390690000000003,CN3906900000000,39069,7.092,4.7,2012M09,2012M10_3moAve,2012M10_3moAve,46,8.092,2012M08_3moAve,44
LAUCN390710000000003,CN3907100000000,39071,6.64,6.2,2014M10,2014M11_3moAve,2014M11_3moAve,71,7.64,2014M06_3moAve,66
LAUCN390730000000003,CN3907300000000,39073,6.98,5.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.98,2012M06_3moAve,42
LAUCN390750000000003,CN3907500000000,39075,4.444,3.5,2012M11,2014M04_3moAve,2014M04_3moAve,64,5.444,2011M12_3moAve,36
LAUCN390770000000003,CN3907700000000,39077,8.924,5.7,2012M05,2012M06_3moAve,2012M06_3moAve,42,9.924,2011M10_3moAve,34
LAUCN390790000000003,CN3907900000000,39079,8.192,7.3,2014M05,2014M09_3moAve,2014M09_3moAve,69,9.192,2014M05_3moAve,65
LAUCN390810000000003,CN3908100000000,39081,6.688,7.4,2014M10,2014M12_3moAve,2014M12_3moAve,72,7.688,2014M06_3moAve,66
LAUCN390830000000003,CN3908300000000,39083,5.892,4.7,2013M12,2014M05_3moAve,2014M05_3moAve,65,6.892,2012M06_3moAve,42
LAUCN390850000000003,CN3908500000000,39085,5.06,4.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.06,2012M05_3moAve,41
LAUCN390870000000003,CN3908700000000,39087,5.336,5.9,2015M04,#N/A,0,-24108,6.336,2014M05_3moAve,65
LAUCN390890000000003,CN3908900000000,39089,5.732,4.4,2013M12,2014M04_3moAve,2014M04_3moAve,64,6.732,2012M06_3moAve,42
LAUCN390910000000003,CN3909100000000,39091,5.476,4.1,2014M04,2014M04_3moAve,2014M04_3moAve,64,6.476,2012M11_3moAve,47
LAUCN390930000000003,CN3909300000000,39093,6.024,6.2,2014M04,2014M11_3moAve,2014M11_3moAve,71,7.024,2012M05_3moAve,41
LAUCN390950000000003,CN3909500000000,39095,7.472,5.2,2013M12,2014M04_3moAve,2014M04_3moAve,64,8.472,2012M05_3moAve,41
LAUCN390970000000003,CN3909700000000,39097,5.704,3.9,2012M10,2012M11_3moAve,2012M11_3moAve,47,6.704,2012M05_3moAve,41
LAUCN390990000000003,CN3909900000000,39099,6.672,6,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.672,2012M11_3moAve,47
LAUCN391010000000003,CN3910100000000,39101,6.208,5.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.208,2012M11_3moAve,47
LAUCN391030000000003,CN3910300000000,39103,5.044,4.6,2012M09,2012M11_3moAve,2012M11_3moAve,47,6.044,2011M10_3moAve,34
LAUCN391050000000003,CN3910500000000,39105,9.456,8.3,2014M04,2014M05_3moAve,2014M05_3moAve,65,10.456,2012M11_3moAve,47
LAUCN391070000000003,CN3910700000000,39107,4.352,3.3,2013M12,2014M04_3moAve,2014M04_3moAve,64,5.352,2012M04_3moAve,40
LAUCN391090000000003,CN3910900000000,39109,5.896,4.4,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.896,2012M10_3moAve,46
LAUCN391110000000003,CN3911100000000,39111,8.352,9.9,2011M11,2012M05_3moAve,2012M05_3moAve,41,9.352,2011M10_3moAve,34
LAUCN391130000000003,CN3911300000000,39113,6.808,5.1,2014M03,2014M04_3moAve,2014M04_3moAve,64,7.808,2012M11_3moAve,47
LAUCN391150000000003,CN3911500000000,39115,9.764,6.9,2011M10,2012M06_3moAve,2012M06_3moAve,42,10.764,2011M10_3moAve,34
LAUCN391170000000003,CN3911700000000,39117,6.424,4.7,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.424,2012M10_3moAve,46
LAUCN391190000000003,CN3911900000000,39119,8.172,5.8,2012M09,2014M04_3moAve,2014M04_3moAve,64,9.172,2012M05_3moAve,41
LAUCN391210000000003,CN3912100000000,39121,7.936,7,2013M09,2014M05_3moAve,2014M05_3moAve,65,8.936,2013M08_3moAve,56
LAUCN391230000000003,CN3912300000000,39123,7.968,5.2,2012M05,2012M08_3moAve,2012M08_3moAve,44,8.968,2012M06_3moAve,42
LAUCN391250000000003,CN3912500000000,39125,6.012,5,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.012,2012M11_3moAve,47
LAUCN391270000000003,CN3912700000000,39127,7.892,6.5,2014M04,2014M05_3moAve,2014M05_3moAve,65,8.892,2012M11_3moAve,47
LAUCN391290000000003,CN3912900000000,39129,6.568,4.6,2013M12,2013M12_3moAve,2013M12_3moAve,60,7.568,2012M05_3moAve,41
LAUCN391310000000003,CN3913100000000,39131,9.8,7.3,2014M04,2014M05_3moAve,2014M05_3moAve,65,10.8,2014M04_3moAve,64
LAUCN391330000000003,CN3913300000000,39133,5.78,4.9,2014M04,2014M06_3moAve,2014M06_3moAve,66,6.78,2012M10_3moAve,46
LAUCN391350000000003,CN3913500000000,39135,6.328,4.7,2014M03,2014M04_3moAve,2014M04_3moAve,64,7.328,2012M10_3moAve,46
LAUCN391370000000003,CN3913700000000,39137,5.26,3.8,2012M09,2012M10_3moAve,2012M10_3moAve,46,6.26,2012M05_3moAve,41
LAUCN391390000000003,CN3913900000000,39139,6.948,5.3,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.948,2013M12_3moAve,60
LAUCN391410000000003,CN3914100000000,39141,7.384,5.1,2014M04,2014M04_3moAve,2014M04_3moAve,64,8.384,2012M05_3moAve,41
LAUCN391430000000003,CN3914300000000,39143,6.62,4.5,2012M09,2014M04_3moAve,2014M04_3moAve,64,7.62,2012M05_3moAve,41
LAUCN391450000000003,CN3914500000000,39145,7.876,7.6,2014M09,2014M10_3moAve,2014M10_3moAve,70,8.876,2014M05_3moAve,65
LAUCN391470000000003,CN3914700000000,39147,6.36,4.7,2014M04,2014M04_3moAve,2014M04_3moAve,64,7.36,2012M10_3moAve,46
LAUCN391490000000003,CN3914900000000,39149,5.468,4.5,2014M04,2014M04_3moAve,2014M04_3moAve,64,6.468,2012M11_3moAve,47
LAUCN391510000000003,CN3915100000000,39151,6.268,5.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.268,2012M06_3moAve,42
LAUCN391530000000003,CN3915300000000,39153,5.756,4.9,2014M04,2014M06_3moAve,2014M06_3moAve,66,6.756,2012M11_3moAve,47
LAUCN391550000000003,CN3915500000000,39155,6.844,6.2,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.844,2014M04_3moAve,64
LAUCN391570000000003,CN3915700000000,39157,5.784,5.3,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.784,2012M10_3moAve,46
LAUCN391590000000003,CN3915900000000,39159,4.756,3.9,2013M12,2014M04_3moAve,2014M04_3moAve,64,5.756,2012M05_3moAve,41
LAUCN391610000000003,CN3916100000000,39161,6.944,4.1,2012M05,2013M05_3moAve,2013M05_3moAve,53,7.944,2012M04_3moAve,40
LAUCN391630000000003,CN3916300000000,39163,8.5,6.4,2014M04,2014M05_3moAve,2014M05_3moAve,65,9.5,2013M12_3moAve,60
LAUCN391650000000003,CN3916500000000,39165,5.024,4.2,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.024,2012M11_3moAve,47
LAUCN391670000000003,CN3916700000000,39167,5.328,5.9,2014M10,2014M12_3moAve,2014M12_3moAve,72,6.328,2014M05_3moAve,65
LAUCN391690000000003,CN3916900000000,39169,5.244,4,2014M04,2014M04_3moAve,2014M04_3moAve,64,6.244,2012M05_3moAve,41
LAUCN391710000000003,CN3917100000000,39171,6.836,4.7,2013M11,2013M12_3moAve,2013M12_3moAve,60,7.836,2012M05_3moAve,41
LAUCN391730000000003,CN3917300000000,39173,6.012,4.4,2013M12,2014M04_3moAve,2014M04_3moAve,64,7.012,2012M05_3moAve,41
LAUCN391750000000003,CN3917500000000,39175,7.172,3.6,2012M04,2012M05_3moAve,2012M05_3moAve,41,8.172,2011M11_3moAve,35
LAUCN400010000000003,CN4000100000000,40001,4.82,6.3,#N/A,#N/A,0,-24108,5.82,2015M04_3moAve,76
LAUCN400030000000003,CN4000300000000,40003,3.772,3.3,2009M01,2009M01_3moAve,2009M01_3moAve,1,4.772,2009M05_3moAve,5
LAUCN400050000000003,CN4000500000000,40005,5.032,7.2,#N/A,#N/A,0,-24108,6.032,2014M05_3moAve,65
LAUCN400070000000003,CN4000700000000,40007,2.384,2.7,2012M04,2009M01_3moAve,2009M01_3moAve,1,3.384,2011M04_3moAve,28
LAUCN400090000000003,CN4000900000000,40009,2.372,4.9,#N/A,#N/A,0,-24108,3.372,2012M02_3moAve,38
LAUCN400110000000003,CN4001100000000,40011,3.944,4,2012M04,2012M04_3moAve,2012M04_3moAve,40,4.944,2011M11_3moAve,35
LAUCN400130000000003,CN4001300000000,40013,3.488,4.6,#N/A,#N/A,0,-24108,4.488,2014M12_3moAve,72
LAUCN400150000000003,CN4001500000000,40015,4.532,5.7,2014M12,#N/A,0,-24108,5.532,2014M05_3moAve,65
LAUCN400170000000003,CN4001700000000,40017,3.604,3.8,2012M03,2012M05_3moAve,2012M05_3moAve,41,4.604,2011M03_3moAve,27
LAUCN400190000000003,CN4001900000000,40019,3.332,4.6,#N/A,#N/A,0,-24108,4.332,2014M10_3moAve,70
LAUCN400210000000003,CN4002100000000,40021,3.932,5.6,#N/A,#N/A,0,-24108,4.932,2015M04_3moAve,76
LAUCN400230000000003,CN4002300000000,40023,5.216,8,#N/A,#N/A,0,-24108,6.216,,-24108
LAUCN400250000000003,CN4002500000000,40025,3.416,2.6,2009M08,2009M01_3moAve,2009M01_3moAve,1,4.416,2009M05_3moAve,5
