series_id,FIPS,FIPS_code,bFIPS_code,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DtReturnedValues,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1
LAUCN120810000000003,CN1208100000000,12081,b12081,5.612,5.4,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.612,2013M05_3moAve,53
LAUCN150030000000003,CN1500300000000,15003,b15003,3.216,3,2015M07,#N/A,0,-24108,4.216,2013M05_3moAve,53
LAUCN171850000000003,CN1718500000000,17185,b17185,6.276,5.5,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.276,2013M05_3moAve,53
LAUCN180390000000003,CN1803900000000,18039,b18039,6.544,3.9,2013M11,2013M11_3moAve,2013M11_3moAve,59,7.544,2013M05_3moAve,53
LAUCN181130000000003,CN1811300000000,18113,b18113,6.896,4.2,2013M08,2013M09_3moAve,2013M09_3moAve,57,7.896,2013M05_3moAve,53
LAUCN280850000000003,CN2808500000000,28085,b28085,6.772,6.4,2013M11,2014M04_3moAve,2014M04_3moAve,64,7.772,2013M05_3moAve,53
LAUCN450050000000003,CN4500500000000,45005,b45005,13.284,11.4,2013M09,2013M11_3moAve,2013M11_3moAve,59,14.284,2013M05_3moAve,53
LAUCN450070000000003,CN4500700000000,45007,b45007,6.248,5.9,2013M11,2013M12_3moAve,2013M12_3moAve,60,7.248,2013M05_3moAve,53
LAUCN450190000000003,CN4501900000000,45019,b45019,4.816,5.3,2014M03,2014M04_3moAve,2014M04_3moAve,64,5.816,2013M05_3moAve,53
LAUCN450450000000003,CN4504500000000,45045,b45045,5.1,5.4,2013M12,2014M01_3moAve,2014M01_3moAve,61,6.1,2013M05_3moAve,53
LAUCN450670000000003,CN4506700000000,45067,b45067,12.552,10.1,2013M10,2013M11_3moAve,2013M11_3moAve,59,13.552,2013M05_3moAve,53
LAUCN460230000000003,CN4602300000000,46023,b46023,3.428,3.7,2014M09,#N/A,0,-24108,4.428,2013M05_3moAve,53
LAUCN516300000000003,CN5163000000000,51630,b51630,5.22,5.6,2014M12,#N/A,0,-24108,6.22,2013M05_3moAve,53
LAUCN540850000000003,CN5408500000000,54085,b54085,5.316,7.1,2013M05,2013M10_3moAve,2013M10_3moAve,58,6.316,2013M05_3moAve,53
LAUCN540910000000003,CN5409100000000,54091,b54091,4.648,7.2,2014M10,2014M11_3moAve,2014M11_3moAve,71,5.648,2013M05_3moAve,53
LAUCN560090000000003,CN5600900000000,56009,b56009,2.804,3.1,#N/A,#N/A,0,-24108,3.804,2013M05_3moAve,53
LAUCN720770000000003,CN7207700000000,72077,b72077,13.516,13.2,2015M01,2015M02_3moAve,2015M02_3moAve,74,14.516,2013M05_3moAve,53
LAUCN211430000000003,CN2114300000000,21143,b21143,6.988,5.9,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.988,2013M06_3moAve,54
LAUCN290570000000003,CN2905700000000,29057,b29057,5.764,6.6,2013M10,2014M10_3moAve,2014M10_3moAve,70,6.764,2013M06_3moAve,54
LAUCN290610000000003,CN2906100000000,29061,b29061,4.9,4.9,2014M10,2014M11_3moAve,2014M11_3moAve,71,5.9,2013M06_3moAve,54
LAUCN300810000000003,CN3008100000000,30081,b30081,5.48,4.8,2014M05,2014M09_3moAve,2014M09_3moAve,69,6.48,2013M06_3moAve,54
LAUCN301010000000003,CN3010100000000,30101,b30101,2.892,3.2,2014M04,2014M06_3moAve,2014M06_3moAve,66,3.892,2013M06_3moAve,54
LAUCN330010000000003,CN3300100000000,33001,b33001,3.844,3.1,2014M06,2014M07_3moAve,2014M07_3moAve,67,4.844,2013M06_3moAve,54
LAUCN330190000000003,CN3301900000000,33019,b33019,3.188,3.1,2014M10,2015M05_3moAve,2015M05_3moAve,77,4.188,2013M06_3moAve,54
LAUCN461270000000003,CN4612700000000,46127,b46127,3.22,3.8,#N/A,#N/A,0,-24108,4.22,2013M06_3moAve,54
LAUCN530030000000003,CN5300300000000,53003,b53003,5.884,4.9,2013M09,2013M11_3moAve,2013M11_3moAve,59,6.884,2013M06_3moAve,54
LAUCN540250000000003,CN5402500000000,54025,b54025,5.812,6.8,2014M07,2014M09_3moAve,2014M09_3moAve,69,6.812,2013M06_3moAve,54
LAUCN540650000000003,CN5406500000000,54065,b54065,4.984,5.9,2014M11,2014M12_3moAve,2014M12_3moAve,72,5.984,2013M06_3moAve,54
LAUCN540710000000003,CN5407100000000,54071,b54071,4.004,4.9,2014M09,#N/A,0,-24108,5.004,2013M06_3moAve,54
LAUCN540930000000003,CN5409300000000,54093,b54093,6.236,7,2013M07,2013M09_3moAve,2013M09_3moAve,57,7.236,2013M06_3moAve,54
LAUCN560030000000003,CN5600300000000,56003,b56003,4.036,3.9,2014M08,2014M09_3moAve,2014M09_3moAve,69,5.036,2013M06_3moAve,54
LAUCN560210000000003,CN5602100000000,56021,b56021,3.724,3.4,2015M04,2015M06_3moAve,2015M06_3moAve,78,4.724,2013M06_3moAve,54
LAUCN060330000000003,CN0603300000000,06033,b06033,9.516,7.2,2014M04,2014M05_3moAve,2014M05_3moAve,65,10.516,2013M07_3moAve,55
LAUCN060530000000003,CN0605300000000,06053,b06053,7.852,6.4,2013M09,2014M07_3moAve,2014M07_3moAve,67,8.852,2013M07_3moAve,55
LAUCN160090000000003,CN1600900000000,16009,b16009,8.032,6,2013M08,2013M10_3moAve,2013M10_3moAve,58,9.032,2013M07_3moAve,55
LAUCN160690000000003,CN1606900000000,16069,b16069,3.772,3.7,2014M05,2014M07_3moAve,2014M07_3moAve,67,4.772,2013M07_3moAve,55
LAUCN191270000000003,CN1912700000000,19127,b19127,4.576,4.1,2015M05,2015M06_3moAve,2015M06_3moAve,78,5.576,2013M07_3moAve,55
LAUCN191530000000003,CN1915300000000,19153,b19153,3.764,3.3,2015M04,2015M05_3moAve,2015M05_3moAve,77,4.764,2013M07_3moAve,55
LAUCN230270000000003,CN2302700000000,23027,b23027,5.828,5,2013M09,2014M07_3moAve,2014M07_3moAve,67,6.828,2013M07_3moAve,55
LAUCN330030000000003,CN3300300000000,33003,b33003,3.532,3.2,2014M07,2014M09_3moAve,2014M09_3moAve,69,4.532,2013M07_3moAve,55
LAUCN330130000000003,CN3301300000000,33013,b33013,3.472,3.2,2014M10,2014M10_3moAve,2014M10_3moAve,70,4.472,2013M07_3moAve,55
LAUCN410310000000003,CN4103100000000,41031,b41031,8.348,7.1,2013M09,2014M06_3moAve,2014M06_3moAve,66,9.348,2013M07_3moAve,55
LAUCN410650000000003,CN4106500000000,41065,b41065,5.568,3.7,2012M07,2014M07_3moAve,2014M07_3moAve,67,6.568,2013M07_3moAve,55
LAUCN460190000000003,CN4601900000000,46019,b46019,2.72,3.2,#N/A,#N/A,0,-24108,3.72,2013M07_3moAve,55
LAUCN460470000000003,CN4604700000000,46047,b46047,3.32,4.3,#N/A,#N/A,0,-24108,4.32,2013M07_3moAve,55
LAUCN461030000000003,CN4610300000000,46103,b46103,2.808,3.2,2014M07,#N/A,0,-24108,3.808,2013M07_3moAve,55
LAUCN490250000000003,CN4902500000000,49025,b49025,3.696,3.7,2014M07,2014M07_3moAve,2014M07_3moAve,67,4.696,2013M07_3moAve,55
LAUCN500090000000003,CN5000900000000,50009,b50009,5.712,6,2014M05,#N/A,0,-24108,6.712,2013M07_3moAve,55
LAUCN560070000000003,CN5600700000000,56007,b56007,3.072,3.1,#N/A,#N/A,0,-24108,4.072,2013M07_3moAve,55
LAUCN180330000000003,CN1803300000000,18033,b18033,6.316,4,2013M10,2013M11_3moAve,2013M11_3moAve,59,7.316,2013M08_3moAve,56
LAUCN181590000000003,CN1815900000000,18159,b18159,5.892,3.9,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.892,2013M08_3moAve,56
LAUCN191130000000003,CN1911300000000,19113,b19113,3.86,3.6,2015M04,2015M05_3moAve,2015M05_3moAve,77,4.86,2013M08_3moAve,56
LAUCN230230000000003,CN2302300000000,23023,b23023,4.344,3.2,2014M06,2014M08_3moAve,2014M08_3moAve,68,5.344,2013M08_3moAve,56
LAUCN230250000000003,CN2302500000000,23025,b23025,7.392,6,2014M06,2014M08_3moAve,2014M08_3moAve,68,8.392,2013M08_3moAve,56
LAUCN360310000000003,CN3603100000000,36031,b36031,6.164,5,2014M07,2014M08_3moAve,2014M08_3moAve,68,7.164,2013M08_3moAve,56
LAUCN391210000000003,CN3912100000000,39121,b39121,7.936,7,2013M09,2014M05_3moAve,2014M05_3moAve,65,8.936,2013M08_3moAve,56
LAUCN450230000000003,CN4502300000000,45023,b45023,11.34,8.9,2013M09,2013M10_3moAve,2013M10_3moAve,58,12.34,2013M08_3moAve,56
LAUCN460810000000003,CN4608100000000,46081,b46081,2.692,3.5,#N/A,#N/A,0,-24108,3.692,2013M08_3moAve,56
LAUCN540750000000003,CN5407500000000,54075,b54075,7.26,7.6,2013M09,2015M02_3moAve,2015M02_3moAve,74,8.26,2013M08_3moAve,56
LAUCN560110000000003,CN5601100000000,56011,b56011,2.824,2.7,2015M07,#N/A,0,-24108,3.824,2013M08_3moAve,56
LAUCN560190000000003,CN5601900000000,56019,b56019,3.316,3.9,#N/A,#N/A,0,-24108,4.316,2013M08_3moAve,56
LAUCN560390000000003,CN5603900000000,56039,b56039,2.624,2.1,2015M07,#N/A,0,-24108,3.624,2013M08_3moAve,56
LAUCN050210000000003,CN0502100000000,05021,b05021,8.688,7.7,2013M10,2014M05_3moAve,2014M05_3moAve,65,9.688,2013M09_3moAve,57
LAUCN060350000000003,CN0603500000000,06035,b06035,8.844,6.9,2013M09,2014M07_3moAve,2014M07_3moAve,67,9.844,2013M09_3moAve,57
LAUCN160750000000003,CN1607500000000,16075,b16075,5.06,5,2014M05,2014M10_3moAve,2014M10_3moAve,70,6.06,2013M09_3moAve,57
LAUCN180310000000003,CN1803100000000,18031,b18031,5.372,3.9,2013M12,2014M01_3moAve,2014M01_3moAve,61,6.372,2013M09_3moAve,57
LAUCN180410000000003,CN1804100000000,18041,b18041,9.216,6.4,2013M09,2013M12_3moAve,2013M12_3moAve,60,10.216,2013M09_3moAve,57
LAUCN180510000000003,CN1805100000000,18051,b18051,4.868,4.1,2014M03,2014M04_3moAve,2014M04_3moAve,64,5.868,2013M09_3moAve,57
LAUCN180850000000003,CN1808500000000,18085,b18085,5.42,3.9,2013M12,2014M04_3moAve,2014M04_3moAve,64,6.42,2013M09_3moAve,57
LAUCN180990000000003,CN1809900000000,18099,b18099,6.004,3.9,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.004,2013M09_3moAve,57
LAUCN190390000000003,CN1903900000000,19039,b19039,4.388,3.6,2014M05,2014M06_3moAve,2014M06_3moAve,66,5.388,2013M09_3moAve,57
LAUCN190410000000003,CN1904100000000,19041,b19041,3.276,3.5,2015M05,#N/A,0,-24108,4.276,2013M09_3moAve,57
LAUCN191390000000003,CN1913900000000,19139,b19139,3.872,3.6,2015M04,2015M06_3moAve,2015M06_3moAve,78,4.872,2013M09_3moAve,57
LAUCN191870000000003,CN1918700000000,19187,b19187,4.152,4.4,2015M05,#N/A,0,-24108,5.152,2013M09_3moAve,57
LAUCN201390000000003,CN2013900000000,20139,b20139,5.72,5.7,2013M11,2013M12_3moAve,2013M12_3moAve,60,6.72,2013M09_3moAve,57
LAUCN300290000000003,CN3002900000000,30029,b30029,5.3,4.7,2014M07,2014M09_3moAve,2014M09_3moAve,69,6.3,2013M09_3moAve,57
LAUCN300570000000003,CN3005700000000,30057,b30057,3.528,2.9,2015M04,2015M05_3moAve,2015M05_3moAve,77,4.528,2013M09_3moAve,57
LAUCN300930000000003,CN3009300000000,30093,b30093,4.216,4.2,2015M04,2015M05_3moAve,2015M05_3moAve,77,5.216,2013M09_3moAve,57
LAUCN300970000000003,CN3009700000000,30097,b30097,2.276,2.5,2015M05,#N/A,0,-24108,3.276,2013M09_3moAve,57
LAUCN320090000000003,CN3200900000000,32009,b32009,3.952,4.4,2013M10,2013M11_3moAve,2013M11_3moAve,59,4.952,2013M09_3moAve,57
LAUCN330090000000003,CN3300900000000,33009,b33009,3.056,3.1,#N/A,#N/A,0,-24108,4.056,2013M09_3moAve,57
LAUCN360170000000003,CN3601700000000,36017,b36017,5.616,5.2,2014M08,2014M09_3moAve,2014M09_3moAve,69,6.616,2013M09_3moAve,57
LAUCN360370000000003,CN3603700000000,36037,b36037,5.06,4.7,2014M05,2014M07_3moAve,2014M07_3moAve,67,6.06,2013M09_3moAve,57
LAUCN360690000000003,CN3606900000000,36069,b36069,4.668,4.7,2014M08,2014M10_3moAve,2014M10_3moAve,70,5.668,2013M09_3moAve,57
LAUCN360950000000003,CN3609500000000,36095,b36095,6.288,5.7,2014M05,2014M08_3moAve,2014M08_3moAve,68,7.288,2013M09_3moAve,57
LAUCN361210000000003,CN3612100000000,36121,b36121,5.54,5.2,2014M08,2014M08_3moAve,2014M08_3moAve,68,6.54,2013M09_3moAve,57
LAUCN371230000000003,CN3712300000000,37123,b37123,7.184,6.5,2013M12,2014M04_3moAve,2014M04_3moAve,64,8.184,2013M09_3moAve,57
LAUCN390670000000003,CN3906700000000,39067,b39067,6.688,6.2,2013M12,2014M05_3moAve,2014M05_3moAve,65,7.688,2013M09_3moAve,57
LAUCN410250000000003,CN4102500000000,41025,b41025,8.376,6.6,2014M07,2014M08_3moAve,2014M08_3moAve,68,9.376,2013M09_3moAve,57
LAUCN410490000000003,CN4104900000000,41049,b41049,5.904,6.5,2013M09,2015M05_3moAve,2015M05_3moAve,77,6.904,2013M09_3moAve,57
LAUCN410610000000003,CN4106100000000,41061,b41061,6.744,6.5,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.744,2013M09_3moAve,57
LAUCN410630000000003,CN4106300000000,41063,b41063,6.86,6,2014M09,2015M07_3moAve,2015M07_3moAve,79,7.86,2013M09_3moAve,57
LAUCN450250000000003,CN4502500000000,45025,b45025,8.32,6.7,2013M09,2013M11_3moAve,2013M11_3moAve,59,9.32,2013M09_3moAve,57
LAUCN450390000000003,CN4503900000000,45039,b45039,9.508,9,2013M11,2013M12_3moAve,2013M12_3moAve,60,10.508,2013M09_3moAve,57
LAUCN460110000000003,CN4601100000000,46011,b46011,2.288,3.7,#N/A,#N/A,0,-24108,3.288,2013M09_3moAve,57
LAUCN481070000000003,CN4810700000000,48107,b48107,4.8,4.6,2013M12,2013M12_3moAve,2013M12_3moAve,60,5.8,2013M09_3moAve,57
LAUCN490270000000003,CN4902700000000,49027,b49027,2.908,3.5,#N/A,#N/A,0,-24108,3.908,2013M09_3moAve,57
LAUCN490290000000003,CN4902900000000,49029,b49029,2.968,3.3,2014M04,2014M12_3moAve,2014M12_3moAve,72,3.968,2013M09_3moAve,57
LAUCN516900000000003,CN5169000000000,51690,b51690,10.004,9.9,2013M12,2014M05_3moAve,2014M05_3moAve,65,11.004,2013M09_3moAve,57
LAUCN530230000000003,CN5302300000000,53023,b53023,5.184,5.5,#N/A,#N/A,0,-24108,6.184,2013M09_3moAve,57
LAUCN530590000000003,CN5305900000000,53059,b53059,8.2,7.2,2014M06,2014M07_3moAve,2014M07_3moAve,67,9.2,2013M09_3moAve,57
LAUCN540030000000003,CN5400300000000,54003,b54003,4.412,5.5,2014M12,#N/A,0,-24108,5.412,2013M09_3moAve,57
LAUCN540130000000003,CN5401300000000,54013,b54013,6.94,10.1,2014M09,#N/A,0,-24108,7.94,2013M09_3moAve,57
LAUCN540410000000003,CN5404100000000,54041,b54041,4.684,8.4,#N/A,#N/A,0,-24108,5.684,2013M09_3moAve,57
LAUCN540630000000003,CN5406300000000,54063,b54063,4.58,6.4,#N/A,#N/A,0,-24108,5.58,2013M09_3moAve,57
LAUCN540730000000003,CN5407300000000,54073,b54073,5.78,9.5,2014M10,2014M11_3moAve,2014M11_3moAve,71,6.78,2013M09_3moAve,57
LAUCN540830000000003,CN5408300000000,54083,b54083,5.256,7.6,#N/A,#N/A,0,-24108,6.256,2013M09_3moAve,57
LAUCN550210000000003,CN5502100000000,55021,b55021,5.06,4.1,2014M08,2014M09_3moAve,2014M09_3moAve,69,6.06,2013M09_3moAve,57
LAUCN550770000000003,CN5507700000000,55077,b55077,6.228,5.6,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.228,2013M09_3moAve,57
LAUCN050350000000003,CN0503500000000,05035,b05035,7.188,7,2014M04,2014M06_3moAve,2014M06_3moAve,66,8.188,2013M10_3moAve,58
LAUCN060470000000003,CN0604700000000,06047,b06047,11.308,10.8,2014M08,2014M09_3moAve,2014M09_3moAve,69,12.308,2013M10_3moAve,58
LAUCN060910000000003,CN0609100000000,06091,b06091,9.268,7.2,2014M06,2014M07_3moAve,2014M07_3moAve,67,10.268,2013M10_3moAve,58
LAUCN080330000000003,CN0803300000000,08033,b08033,6.016,1.9,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.016,2013M10_3moAve,58
LAUCN130550000000003,CN1305500000000,13055,b13055,7.724,7.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,8.724,2013M10_3moAve,58
LAUCN132390000000003,CN1323900000000,13239,b13239,6.924,7.6,2014M12,2015M02_3moAve,2015M02_3moAve,74,7.924,2013M10_3moAve,58
LAUCN160770000000003,CN1607700000000,16077,b16077,4.636,4,2013M10,2014M05_3moAve,2014M05_3moAve,65,5.636,2013M10_3moAve,58
LAUCN180670000000003,CN1806700000000,18067,b18067,6.592,4.9,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.592,2013M10_3moAve,58
LAUCN181690000000003,CN1816900000000,18169,b18169,6.116,4.9,2013M12,2014M04_3moAve,2014M04_3moAve,64,7.116,2013M10_3moAve,58
LAUCN181790000000003,CN1817900000000,18179,b18179,4.852,3.9,2014M04,2014M06_3moAve,2014M06_3moAve,66,5.852,2013M10_3moAve,58
LAUCN181830000000003,CN1818300000000,18183,b18183,5.364,4,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.364,2013M10_3moAve,58
LAUCN190130000000003,CN1901300000000,19013,b19013,3.916,4.3,#N/A,#N/A,0,-24108,4.916,2013M10_3moAve,58
LAUCN200790000000003,CN2007900000000,20079,b20079,3.808,4.8,2014M12,#N/A,0,-24108,4.808,2013M10_3moAve,58
LAUCN201770000000003,CN2017700000000,20177,b20177,4.824,5,2013M12,2014M06_3moAve,2014M06_3moAve,66,5.824,2013M10_3moAve,58
LAUCN201910000000003,CN2019100000000,20191,b20191,4.512,5.5,2013M12,2014M11_3moAve,2014M11_3moAve,71,5.512,2013M10_3moAve,58
LAUCN210030000000003,CN2100300000000,21003,b21003,6.404,5.2,2013M12,2014M05_3moAve,2014M05_3moAve,65,7.404,2013M10_3moAve,58
LAUCN210290000000003,CN2102900000000,21029,b21029,6.256,5.4,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.256,2013M10_3moAve,58
LAUCN211690000000003,CN2116900000000,21169,b21169,6.232,5,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.232,2013M10_3moAve,58
LAUCN211910000000003,CN2119100000000,21191,b21191,6.708,5.3,2014M04,2014M07_3moAve,2014M07_3moAve,67,7.708,2013M10_3moAve,58
LAUCN230310000000003,CN2303100000000,23031,b23031,4.448,3.4,2014M08,2014M10_3moAve,2014M10_3moAve,70,5.448,2013M10_3moAve,58
LAUCN261270000000003,CN2612700000000,26127,b26127,9.352,6.8,2014M06,2014M07_3moAve,2014M07_3moAve,67,10.352,2013M10_3moAve,58
LAUCN290330000000003,CN2903300000000,29033,b29033,6.044,7.4,2013M10,2013M12_3moAve,2013M12_3moAve,60,7.044,2013M10_3moAve,58
LAUCN290530000000003,CN2905300000000,29053,b29053,5.092,7.6,2014M10,2014M11_3moAve,2014M11_3moAve,71,6.092,2013M10_3moAve,58
LAUCN290850000000003,CN2908500000000,29085,b29085,8.528,7.9,2014M04,2014M06_3moAve,2014M06_3moAve,66,9.528,2013M10_3moAve,58
LAUCN292030000000003,CN2920300000000,29203,b29203,7.344,8.7,2014M10,#N/A,0,-24108,8.344,2013M10_3moAve,58
LAUCN292090000000003,CN2920900000000,29209,b29209,7.2,6.7,2014M09,2014M10_3moAve,2014M10_3moAve,70,8.2,2013M10_3moAve,58
LAUCN292230000000003,CN2922300000000,29223,b29223,6.852,7.2,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.852,2013M10_3moAve,58
LAUCN330050000000003,CN3300500000000,33005,b33005,3.588,3.6,2014M10,2015M06_3moAve,2015M06_3moAve,78,4.588,2013M10_3moAve,58
LAUCN360030000000003,CN3600300000000,36003,b36003,5.92,5.9,2014M05,2014M09_3moAve,2014M09_3moAve,69,6.92,2013M10_3moAve,58
LAUCN360510000000003,CN3605100000000,36051,b36051,5.404,5.3,2014M08,2014M09_3moAve,2014M09_3moAve,69,6.404,2013M10_3moAve,58
LAUCN360770000000003,CN3607700000000,36077,b36077,5.088,5.3,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.088,2013M10_3moAve,58
LAUCN360990000000003,CN3609900000000,36099,b36099,4.968,5.1,2014M10,2014M10_3moAve,2014M10_3moAve,70,5.968,2013M10_3moAve,58
LAUCN370070000000003,CN3700700000000,37007,b37007,8.028,7.1,2013M12,2014M01_3moAve,2014M01_3moAve,61,9.028,2013M10_3moAve,58
LAUCN370230000000003,CN3702300000000,37023,b37023,6.972,6.3,2013M12,2014M01_3moAve,2014M01_3moAve,61,7.972,2013M10_3moAve,58
LAUCN370330000000003,CN3703300000000,37033,b37033,7.288,7.1,2013M12,2014M04_3moAve,2014M04_3moAve,64,8.288,2013M10_3moAve,58
LAUCN370390000000003,CN3703900000000,37039,b37039,7.596,7,2014M03,2014M04_3moAve,2014M04_3moAve,64,8.596,2013M10_3moAve,58
LAUCN370770000000003,CN3707700000000,37077,b37077,5.856,5.6,2013M12,2014M04_3moAve,2014M04_3moAve,64,6.856,2013M10_3moAve,58
LAUCN410450000000003,CN4104500000000,41045,b41045,6.556,7.5,2014M10,2015M04_3moAve,2015M04_3moAve,76,7.556,2013M10_3moAve,58
LAUCN420850000000003,CN4208500000000,42085,b42085,6.096,6,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.096,2013M10_3moAve,58
LAUCN420930000000003,CN4209300000000,42093,b42093,4.296,4.7,2014M04,2014M10_3moAve,2014M10_3moAve,70,5.296,2013M10_3moAve,58
LAUCN421090000000003,CN4210900000000,42109,b42109,5.336,5,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.336,2013M10_3moAve,58
LAUCN450270000000003,CN4502700000000,45027,b45027,9.044,8.3,2013M11,2013M12_3moAve,2013M12_3moAve,60,10.044,2013M10_3moAve,58
LAUCN450490000000003,CN4504900000000,45049,b45049,7.772,8.7,2014M03,2014M04_3moAve,2014M04_3moAve,64,8.772,2013M10_3moAve,58
LAUCN450690000000003,CN4506900000000,45069,b45069,12.156,10.4,2013M11,2013M12_3moAve,2013M12_3moAve,60,13.156,2013M10_3moAve,58
LAUCN450710000000003,CN4507100000000,45071,b45071,6.268,5.7,2013M11,2013M12_3moAve,2013M12_3moAve,60,7.268,2013M10_3moAve,58
LAUCN450810000000003,CN4508100000000,45081,b45081,5.628,5.4,2013M12,2014M03_3moAve,2014M03_3moAve,63,6.628,2013M10_3moAve,58
LAUCN450850000000003,CN4508500000000,45085,b45085,7.608,7.5,2013M11,2013M12_3moAve,2013M12_3moAve,60,8.608,2013M10_3moAve,58
LAUCN450870000000003,CN4508700000000,45087,b45087,9.852,8.4,2013M11,2013M11_3moAve,2013M11_3moAve,59,10.852,2013M10_3moAve,58
LAUCN471010000000003,CN4710100000000,47101,b47101,8.6,8.1,2014M04,2014M10_3moAve,2014M10_3moAve,70,9.6,2013M10_3moAve,58
LAUCN481550000000003,CN4815500000000,48155,b48155,3.876,4.2,2014M09,#N/A,0,-24108,4.876,2013M10_3moAve,58
LAUCN483490000000003,CN4834900000000,48349,b48349,5.136,4.5,2013M12,2014M10_3moAve,2014M10_3moAve,70,6.136,2013M10_3moAve,58
LAUCN540010000000003,CN5400100000000,54001,b54001,5.184,8.6,#N/A,#N/A,0,-24108,6.184,2013M10_3moAve,58
LAUCN541070000000003,CN5410700000000,54107,b54107,4.704,7,#N/A,#N/A,0,-24108,5.704,2013M10_3moAve,58
LAUCN550090000000003,CN5500900000000,55009,b55009,4.596,4,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.596,2013M10_3moAve,58
LAUCN550990000000003,CN5509900000000,55099,b55099,5.084,4.3,2014M08,2014M09_3moAve,2014M09_3moAve,69,6.084,2013M10_3moAve,58
LAUCN560010000000003,CN5600100000000,56001,b56001,2.468,3,#N/A,#N/A,0,-24108,3.468,2013M10_3moAve,58
LAUCN040110000000003,CN0401100000000,04011,b04011,4.228,8.1,#N/A,#N/A,0,-24108,5.228,2013M11_3moAve,59
LAUCN050550000000003,CN0505500000000,05055,b05055,6.536,6.2,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.536,2013M11_3moAve,59
LAUCN050750000000003,CN0507500000000,05075,b05075,6.98,7.3,2014M04,2014M10_3moAve,2014M10_3moAve,70,7.98,2013M11_3moAve,59
LAUCN050990000000003,CN0509900000000,05099,b05099,6.22,6.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.22,2013M11_3moAve,59
LAUCN051430000000003,CN0514300000000,05143,b05143,4.036,4.1,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.036,2013M11_3moAve,59
LAUCN051450000000003,CN0514500000000,05145,b05145,6.288,7,2014M10,2014M11_3moAve,2014M11_3moAve,71,7.288,2013M11_3moAve,59
LAUCN060210000000003,CN0602100000000,06021,b06021,9.628,9.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,10.628,2013M11_3moAve,59
LAUCN060230000000003,CN0602300000000,06023,b06023,6.572,6,2014M05,2014M06_3moAve,2014M06_3moAve,66,7.572,2013M11_3moAve,59
LAUCN060850000000003,CN0608500000000,06085,b06085,5.324,4.3,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.324,2013M11_3moAve,59
LAUCN080390000000003,CN0803900000000,08039,b08039,4.216,3.1,2014M05,2014M08_3moAve,2014M08_3moAve,68,5.216,2013M11_3moAve,59
LAUCN120150000000003,CN1201500000000,12015,b12015,6.692,6.2,2014M04,2014M04_3moAve,2014M04_3moAve,64,7.692,2013M11_3moAve,59
LAUCN121090000000003,CN1210900000000,12109,b12109,4.188,4,2014M12,2015M04_3moAve,2015M04_3moAve,76,5.188,2013M11_3moAve,59
LAUCN121150000000003,CN1211500000000,12115,b12115,5.912,5.2,2013M12,2014M04_3moAve,2014M04_3moAve,64,6.912,2013M11_3moAve,59
LAUCN131470000000003,CN1314700000000,13147,b13147,7.6,7.1,2014M03,2014M04_3moAve,2014M04_3moAve,64,8.6,2013M11_3moAve,59
LAUCN160310000000003,CN1603100000000,16031,b16031,3.552,3.5,2014M10,2015M05_3moAve,2015M05_3moAve,77,4.552,2013M11_3moAve,59
LAUCN160410000000003,CN1604100000000,16041,b16041,2.74,3,2015M05,#N/A,0,-24108,3.74,2013M11_3moAve,59
LAUCN160570000000003,CN1605700000000,16057,b16057,3.46,4.2,2014M09,2014M11_3moAve,2014M11_3moAve,71,4.46,2013M11_3moAve,59
LAUCN160650000000003,CN1606500000000,16065,b16065,2.856,3.2,2014M10,#N/A,0,-24108,3.856,2013M11_3moAve,59
LAUCN180610000000003,CN1806100000000,18061,b18061,5.168,4.7,2014M09,2015M05_3moAve,2015M05_3moAve,77,6.168,2013M11_3moAve,59
LAUCN180690000000003,CN1806900000000,18069,b18069,5.66,4.3,2014M04,2014M06_3moAve,2014M06_3moAve,66,6.66,2013M11_3moAve,59
